,fps,duration,cudaTotal,kernUpdateVelocityBruteForce-802,kernUpdatePos-803
579,581.488,1.71973,1.41565,1.41136,0.004288
580,549.725,1.81909,1.99459,1.98861,0.005984
581,391.643,2.55334,1.67149,1.66534,0.006144
582,501.961,1.99219,1.41517,1.41069,0.00448
583,528.687,1.89148,1.40928,1.40317,0.006112
584,496.997,2.01208,1.67702,1.67117,0.005856
585,380.298,2.62952,1.41712,1.41107,0.006048
586,606.276,1.64941,1.41661,1.41107,0.005536
587,503.38,1.98657,2.00794,2.00294,0.004992
588,381.965,2.61804,1.41894,1.4135,0.00544
589,582.48,1.7168,1.41517,1.41037,0.0048
590,522.316,1.91455,1.99414,1.98864,0.005504
591,412.052,2.42688,1.67862,1.67322,0.005408
592,332.603,3.00659,1.41542,1.41082,0.004608
593,836.943,1.19482,1.40902,1.4047,0.00432
594,520.061,1.92285,1.66298,1.65853,0.004448
595,429.103,2.33044,1.41722,1.4119,0.005312
596,576.455,1.73474,1.41904,1.41312,0.00592
597,504.061,1.98389,1.99901,1.99296,0.006048
598,414.869,2.4104,1.4161,1.40995,0.006144
599,542.086,1.84473,1.41517,1.41069,0.00448
600,428.071,2.33606,1.73693,1.73104,0.005888
601,535.915,1.86597,1.6695,1.66445,0.005056
602,440.17,2.27185,1.41661,1.41107,0.005536
603,570.037,1.75427,1.40899,1.40368,0.005312
604,514.799,1.9425,1.66365,1.6593,0.004352
605,396.918,2.51941,1.41549,1.4096,0.005888
606,535.985,1.86572,1.41536,1.41088,0.00448
607,527.903,1.89429,2.00909,2.00294,0.006144
608,381.343,2.62231,1.42582,1.41981,0.006016
609,541.906,1.84534,1.41722,1.41107,0.006144
610,530.124,1.88635,2.00704,2.00227,0.004768
611,431.749,2.31616,1.67155,1.66592,0.005632
612,482.82,2.07117,1.41654,1.41123,0.005312
613,542.337,1.84387,1.41629,1.41094,0.005344
614,530.295,1.88574,1.97197,1.96611,0.005856
615,367.668,2.71985,1.41533,1.40947,0.005856
616,572.147,1.7478,1.41542,1.4104,0.005024
617,574.353,1.74109,1.9968,1.99178,0.005024
618,374.218,2.67224,1.41718,1.4112,0.005984
619,568.455,1.75916,1.41517,1.41018,0.004992
620,545.152,1.83435,1.73011,1.72458,0.005536
621,446.723,2.23853,1.66752,1.66179,0.005728
622,452.047,2.21216,1.41645,1.41107,0.005376
623,488.783,2.0459,1.41517,1.41062,0.004544
624,505.274,1.97913,1.66298,1.6584,0.004576
625,396.132,2.52441,1.4168,1.41107,0.005728
626,531.741,1.88062,1.41686,1.41107,0.005792
627,505.024,1.9801,2.00704,2.00218,0.004864
628,395.864,2.52612,1.41523,1.41091,0.00432
629,513.283,1.94824,1.4217,1.41555,0.006144
630,454.631,2.19958,1.9927,1.988,0.004704
631,440.359,2.27087,1.67194,1.66605,0.005888
632,474.184,2.10889,1.41539,1.41069,0.004704
633,525.128,1.9043,1.99926,1.99357,0.005696
634,393.241,2.54297,1.67264,1.66707,0.005568
635,470.588,2.125,1.416,1.41101,0.004992
636,543.813,1.83887,1.40957,1.40355,0.006016
637,396.323,2.52319,1.67302,1.66752,0.005504
638,451.748,2.21362,1.41664,1.41107,0.005568
639,553.925,1.8053,1.41568,1.40982,0.005856
640,526.749,1.89844,2.24912,2.2431,0.006016
641,367.981,2.71753,1.41517,1.4105,0.004672
642,552.133,1.81116,1.41514,1.40902,0.006112
643,529.267,1.8894,2.00909,2.00294,0.006144
644,309.039,3.23584,1.42765,1.4128,0.014848
645,748.949,1.33521,1.4152,1.41078,0.004416
646,541.155,1.8479,1.9968,1.99197,0.004832
647,418.643,2.38867,1.67715,1.67184,0.005312
648,467.473,2.13916,1.41501,1.40902,0.005984
649,529.199,1.88965,1.4073,1.40275,0.004544
650,419.071,2.38623,1.67088,1.66506,0.005824
651,398.25,2.51099,1.41517,1.41027,0.004896
652,513.541,1.94727,1.4152,1.41078,0.004416
653,550.501,1.81653,2.25763,2.24928,0.008352
654,394.51,2.53479,1.41558,1.4096,0.005984
655,543.092,1.84131,1.41514,1.40902,0.006112
656,517.27,1.93323,2.00742,2.00128,0.006144
657,413.091,2.42078,1.41517,1.41024,0.004928
658,502.022,1.99194,1.43094,1.41043,0.020512
659,424.258,2.35706,1.73866,1.73309,0.005568
660,528.209,1.89319,1.67322,1.66707,0.006144
661,438.497,2.28052,1.41517,1.41043,0.004736
662,545.697,1.83252,1.40778,1.4033,0.00448
663,451.151,2.21655,1.66746,1.6631,0.004352
664,384.601,2.6001,1.41546,1.40931,0.006144
665,541.441,1.84692,1.4152,1.41072,0.00448
666,534.9,1.86951,2.26093,2.25523,0.005696
667,365.144,2.73865,1.41517,1.41008,0.005088
668,546.68,1.82922,1.41622,1.41091,0.005312
669,503.163,1.98743,1.99494,1.9895,0.00544
670,431.385,2.31812,1.41574,1.41101,0.004736
671,501.408,1.99438,1.41517,1.41014,0.005024
672,529.781,1.88757,2.01104,2.00525,0.005792
673,404.044,2.47498,1.68755,1.68291,0.00464
674,460.018,2.17383,1.41405,1.40963,0.004416
675,533.889,1.87305,1.4153,1.40957,0.005728
676,514.056,1.94531,1.66912,1.66448,0.00464
677,366.729,2.72681,1.41696,1.41107,0.005888
678,522.282,1.91467,1.41517,1.4105,0.004672
679,514.832,1.94238,2.03139,2.02608,0.005312
680,418.685,2.38843,1.42486,1.41926,0.0056
681,297.664,3.3595,1.40698,1.4024,0.004576
682,589.056,1.69763,1.6631,1.65869,0.004416
683,404.863,2.46997,1.41555,1.41046,0.005088
684,545.116,1.83447,1.41533,1.40992,0.005408
685,532.363,1.87842,1.99197,1.98656,0.005408
686,404.324,2.47327,1.41517,1.41053,0.00464
687,525.229,1.90393,1.41587,1.41107,0.0048
688,459.682,2.17542,1.71715,1.71206,0.005088
689,478.924,2.08801,1.68086,1.6751,0.00576
690,455.086,2.19739,1.41498,1.40902,0.005952
691,586.148,1.70605,1.41382,1.40944,0.004384
692,529.575,1.88831,2.25053,2.24464,0.005888
693,371.705,2.69031,1.41392,1.40915,0.004768
694,545.842,1.83203,1.4159,1.40976,0.006144
695,547.484,1.82654,1.99885,1.9927,0.006144
696,367.239,2.72302,1.4176,1.41152,0.00608
697,587.072,1.70337,1.41517,1.41011,0.005056
698,537.85,1.85925,2.0328,2.02749,0.005312
699,371.654,2.69067,1.67731,1.66298,0.014336
700,499.147,2.00342,1.41552,1.40938,0.006144
701,552.245,1.81079,1.41395,1.40947,0.00448
702,479.906,2.08374,1.66707,1.66093,0.006144
703,364.835,2.74097,1.41517,1.40902,0.006144
704,597.389,1.67395,1.4152,1.41072,0.00448
705,490.157,2.04016,2.23811,2.23232,0.005792
706,389.409,2.56799,1.4152,1.40976,0.00544
707,574.595,1.74036,1.41517,1.4104,0.004768
708,526.208,1.90039,1.97478,1.96989,0.004896
709,411.183,2.43201,1.66912,1.6641,0.005024
710,384.475,2.60095,1.41693,1.41107,0.005856
711,606.68,1.64832,2.02739,2.02157,0.005824
712,402.872,2.48218,1.66861,1.66298,0.005632
713,478.086,2.09167,1.41315,1.40822,0.004928
714,461.547,2.16663,1.41517,1.4105,0.004672
715,453.298,2.20605,1.68141,1.67658,0.004832
716,408.721,2.44666,1.41517,1.40902,0.006144
717,447.43,2.23499,1.41331,1.40883,0.00448
718,580.993,1.72119,1.67731,1.67117,0.006144
719,369.558,2.70593,1.41856,1.41312,0.00544
720,532.432,1.87817,1.41507,1.40902,0.006048
721,534.621,1.87048,2.28589,2.27974,0.006144
722,356.236,2.80713,1.41482,1.40918,0.005632
723,504.309,1.98291,1.4152,1.41069,0.004512
724,601.115,1.66357,1.98048,1.97613,0.004352
725,356.205,2.80737,1.41517,1.41021,0.00496
726,514.832,1.94238,1.42234,1.41702,0.005312
727,543.524,1.83984,2.01821,2.01366,0.004544
728,412.778,2.42261,1.66915,1.66422,0.004928
729,443.963,2.25244,1.41405,1.40944,0.004608
730,585.059,1.70923,1.41456,1.40902,0.005536
731,529.747,1.8877,2.23232,2.2279,0.004416
732,344.955,2.89893,1.41328,1.40896,0.00432
733,609.342,1.64111,1.41373,1.40922,0.004512
734,545.333,1.83374,2.21594,2.21104,0.004896
735,336.593,2.97095,1.41517,1.41037,0.0048
736,537.251,1.86133,1.42394,1.40944,0.014496
737,491.245,2.03564,1.98483,1.97504,0.009792
738,394.795,2.53296,1.41642,1.41107,0.005344
739,513.605,1.94702,1.41472,1.40861,0.006112
740,549.651,1.81934,1.4089,1.40288,0.006016
741,489.191,2.04419,1.41725,1.41222,0.005024
742,341.732,2.92627,1.41462,1.40902,0.0056
743,504.309,1.98291,1.41686,1.41107,0.005792
744,505.554,1.97803,1.67712,1.6712,0.00592
745,382.446,2.61475,1.41328,1.40893,0.004352
746,515.091,1.94141,1.70128,1.69574,0.005536
747,475.119,2.10474,1.66643,1.6607,0.005728
748,442.38,2.2605,1.41402,1.40922,0.0048
749,561.096,1.78223,1.41456,1.40902,0.005536
750,542.948,1.8418,1.97251,1.96688,0.005632
751,405.946,2.46338,1.41517,1.40902,0.006144
752,502.33,1.99072,1.41517,1.40902,0.006144
753,556.295,1.79761,1.41315,1.40883,0.00432
754,474.568,2.10718,1.95206,1.9472,0.004864
755,415.289,2.40796,1.41379,1.40902,0.004768
756,524.456,1.90674,1.41331,1.40854,0.004768
757,541.155,1.8479,1.67117,1.66502,0.006144
758,339.326,2.94702,1.41475,1.40902,0.005728
759,544.898,1.83521,1.41334,1.40902,0.00432
760,540.583,1.84985,2.26714,2.26243,0.004704
761,360.215,2.77612,1.4151,1.40941,0.005696
762,557.582,1.79346,1.41366,1.40934,0.00432
763,508.63,1.96606,2.00499,1.98451,0.02048
764,400.783,2.49512,1.41469,1.40909,0.0056
765,503.627,1.9856,1.41462,1.40902,0.0056
766,530.433,1.88525,1.73757,1.71709,0.02048
767,417.193,2.39697,1.67718,1.67184,0.005344
768,372.228,2.68652,1.41491,1.40922,0.005696
769,611.435,1.6355,1.41216,1.40688,0.00528
770,512.513,1.95117,1.6719,1.66602,0.005888
771,394.074,2.5376,1.41517,1.41011,0.005056
772,530.295,1.88574,1.41517,1.40902,0.006144
773,471.509,2.12085,1.94973,1.94522,0.004512
774,421.269,2.37378,1.41459,1.40902,0.005568
775,541.727,1.84595,1.4337,1.42755,0.006144
776,457.705,2.18481,1.70227,1.69629,0.005984
777,438.215,2.28198,1.41334,1.40883,0.004512
778,488.783,2.0459,1.4152,1.41056,0.00464
779,533.125,1.87573,1.40762,1.40173,0.005888
780,521.85,1.91626,1.67117,1.66621,0.00496
781,399.454,2.50342,1.41354,1.40909,0.004448
782,553.588,1.8064,1.41408,1.40918,0.004896
783,428.317,2.33472,2.2319,2.22624,0.005664
784,416.176,2.40283,1.41494,1.40902,0.00592
785,546.644,1.82935,1.41312,1.40698,0.006144
786,558.038,1.79199,2.22413,2.21923,0.004896
787,375.126,2.66577,1.41542,1.4103,0.00512
788,558.038,1.79199,1.41456,1.40902,0.005536
789,516.845,1.93481,1.96813,1.96198,0.006144
790,345.101,2.89771,1.41469,1.40909,0.0056
791,597.956,1.67236,1.41501,1.40902,0.005984
792,510.341,1.95947,1.41501,1.4097,0.005312
793,567.785,1.76123,1.67072,1.66502,0.005696
794,382.446,2.61475,1.41517,1.40902,0.006144
795,555.465,1.80029,1.41469,1.40902,0.005664
796,524.389,1.90698,2.22646,2.22032,0.006144
797,385.252,2.5957,1.41312,1.40877,0.004352
798,458.525,2.18091,1.41478,1.40902,0.00576
799,512,1.95312,2.00851,1.988,0.020512
800,437.093,2.28784,1.41395,1.40922,0.004736
801,443.434,2.25513,1.41434,1.40902,0.005312
802,593.968,1.68359,1.96813,1.96362,0.004512
803,405.063,2.46875,1.6695,1.66365,0.005856
804,484.562,2.06372,1.41507,1.40902,0.006048
805,452.497,2.20996,1.41517,1.40902,0.006144
806,570.871,1.75171,1.66707,1.66112,0.005952
807,404.903,2.46973,1.41469,1.40902,0.005664
808,555.842,1.79907,1.41373,1.40758,0.006144
809,510.469,1.95898,2.21549,2.21021,0.00528
810,386.816,2.58521,1.4152,1.41043,0.004768
811,564.265,1.77222,1.4151,1.40902,0.00608
812,485.136,2.06128,1.96813,1.96307,0.005056
813,383.269,2.60913,1.66886,1.66352,0.005344
814,519.072,1.92651,1.41472,1.40902,0.005696
815,558.266,1.79126,1.73136,1.72522,0.006144
816,453.951,2.20288,1.68381,1.67792,0.005888
817,413.779,2.41675,1.41514,1.40902,0.006112
818,566.293,1.76587,1.41517,1.41008,0.005088
819,421.096,2.37476,1.67846,1.67315,0.005312
820,420.793,2.37646,1.41338,1.4088,0.004576
821,515.804,1.93872,1.41315,1.40851,0.00464
822,584.308,1.71143,1.98451,1.97878,0.005728
823,409.682,2.44092,1.41315,1.40867,0.00448
824,499.39,2.00244,1.41379,1.40877,0.005024
825,548.107,1.82446,1.40698,1.40253,0.004448
826,501.224,1.99512,1.68182,1.6767,0.00512
827,382.304,2.61572,1.41328,1.40874,0.004544
828,574.555,1.74048,1.41309,1.40742,0.005664
829,520.59,1.9209,1.68083,1.67526,0.005568
830,330.376,3.02686,1.41478,1.40902,0.00576
831,598.743,1.67017,1.41443,1.40902,0.005408
832,525.87,1.90161,2.21606,2.21075,0.005312
833,383.449,2.60791,1.41517,1.41014,0.005024
834,557.962,1.79224,1.41312,1.40861,0.004512
835,541.656,1.84619,1.96512,1.95955,0.005568
836,415.795,2.40503,1.67104,1.66502,0.006016
837,446.042,2.24194,1.41312,1.40854,0.004576
838,581.24,1.72046,1.41405,1.40797,0.00608
839,499.086,2.00366,1.67814,1.67334,0.0048
840,383.988,2.60425,1.4144,1.40902,0.005376
841,560.482,1.78418,1.41354,1.40886,0.004672
842,529.884,1.88721,1.93184,1.92752,0.00432
843,394.074,2.5376,1.41514,1.40902,0.006112
844,404.024,2.4751,1.41459,1.40902,0.005568
845,761.48,1.31323,1.70192,1.69741,0.004512
846,462.929,2.16016,1.41312,1.40838,0.004736
847,455.972,2.19312,1.41312,1.40877,0.004352
848,538.31,1.85767,1.4135,1.40758,0.00592
849,545.479,1.83325,2.24659,2.24128,0.005312
850,364.089,2.74658,1.41382,1.40768,0.006144
851,324.873,3.07812,1.4137,1.40912,0.004576
852,1400.82,0.713867,2.23258,2.2271,0.005472
853,394.491,2.53491,1.41312,1.40749,0.005632
854,537.815,1.85938,1.41187,1.40752,0.004352
855,564.888,1.77026,1.97744,1.97213,0.005312
856,358.92,2.78613,1.41373,1.40787,0.005856
857,582.066,1.71802,1.41312,1.40835,0.004768
858,553.888,1.80542,1.69984,1.69514,0.004704
859,381.13,2.62378,1.70608,1.69994,0.006144
860,520.524,1.92114,1.4143,1.40896,0.005344
861,560.942,1.78271,1.4137,1.40874,0.00496
862,548.841,1.82202,2.21792,2.21184,0.00608
863,377.303,2.65039,1.41226,1.40694,0.005312
864,552.617,1.80957,1.412,1.40723,0.004768
865,550.242,1.81738,1.97632,1.97181,0.004512
866,406.027,2.46289,1.41517,1.4104,0.004768
867,485.653,2.05908,1.41325,1.40736,0.005888
868,559.257,1.78809,1.70221,1.69632,0.005888
869,471.781,2.11963,1.66666,1.66093,0.005728
870,437.934,2.28345,1.41475,1.40902,0.005728
871,547.887,1.8252,1.4144,1.40902,0.005376
872,530.295,1.88574,1.6656,1.65974,0.005856
873,349.846,2.8584,1.41312,1.40803,0.005088
874,441.951,2.2627,1.41312,1.40803,0.005088
875,678.258,1.47437,1.96717,1.96182,0.005344
876,399.766,2.50146,1.41581,1.40989,0.00592
877,545.842,1.83203,1.41478,1.40902,0.00576
878,557.886,1.79248,1.96547,1.96013,0.005344
879,406.793,2.45825,1.67322,1.66851,0.004704
880,442.189,2.26147,1.41472,1.40902,0.005696
881,554.413,1.80371,1.4216,1.41677,0.004832
882,470.75,2.12427,2.21446,2.20957,0.004896
883,372.94,2.6814,1.41322,1.40813,0.005088
884,612.166,1.63354,1.41309,1.40698,0.006112
885,542.732,1.84253,1.96867,1.96394,0.004736
886,401.884,2.48828,1.41466,1.40918,0.005472
887,511.361,1.95557,1.41312,1.40822,0.004896
888,529.267,1.8894,1.97837,1.9736,0.004768
889,269.616,3.70898,1.67046,1.66515,0.005312
890,1009.86,0.990234,1.41402,1.40909,0.004928
891,521.916,1.91602,1.69779,1.69165,0.006144
892,473.8,2.1106,1.6663,1.66096,0.005344
893,439.532,2.27515,1.41312,1.40803,0.005088
894,537.956,1.85889,1.42189,1.41715,0.004736
895,531.327,1.88208,2.22022,2.21523,0.004992
896,342.246,2.92188,1.41312,1.40819,0.004928
897,308.922,3.23706,1.42122,1.41517,0.006048
898,530.364,1.8855,1.6823,1.67744,0.004864
899,503.689,1.98535,1.40643,1.40083,0.0056
900,496.184,2.01538,1.41517,1.40902,0.006144
901,621.453,1.60913,1.41322,1.4088,0.004416
902,539.018,1.85522,1.6752,1.66912,0.00608
903,485.538,2.05957,1.41328,1.40851,0.004768
904,473.198,2.11328,1.41338,1.40838,0.004992
905,547.52,1.82642,1.67747,1.67286,0.004608
906,359.93,2.77832,1.41421,1.40886,0.005344
907,562.869,1.77661,1.41312,1.40822,0.004896
908,538.947,1.85547,2.29638,2.29034,0.006048
909,366.828,2.72607,1.41312,1.4088,0.00432
910,530.501,1.88501,1.41334,1.40822,0.00512
911,465.825,2.14673,2.00166,1.99558,0.00608
912,457.654,2.18506,1.42131,1.41645,0.004864
913,501.285,1.99487,1.41462,1.40902,0.0056
914,546.935,1.82837,1.73306,1.72832,0.004736
915,459.296,2.17725,1.66755,1.66179,0.00576
916,440.241,2.27148,1.41379,1.40874,0.005056
917,554.638,1.80298,1.41382,1.40768,0.006144
918,537.462,1.8606,1.93946,1.93331,0.006144
919,378.034,2.64526,1.41478,1.40902,0.00576
920,574.232,1.74146,1.41453,1.40902,0.005504
921,559.869,1.78613,1.99053,1.98451,0.006016
922,393.015,2.54443,1.41606,1.40992,0.006144
923,513.863,1.94604,1.41312,1.40861,0.004512
924,535.635,1.86694,1.73037,1.72502,0.005344
925,419.457,2.38403,1.66643,1.66093,0.005504
926,413.487,2.41846,1.41334,1.40832,0.005024
927,640.4,1.56152,1.41331,1.40858,0.004736
928,512.32,1.9519,2.29786,2.29315,0.004704
929,381.094,2.62402,1.41344,1.40861,0.004832
930,545.333,1.83374,1.41302,1.40768,0.005344
931,492.722,2.02954,2.00554,2.00144,0.004096
932,415.163,2.40869,1.41606,1.41104,0.005024
933,526.884,1.89795,1.41363,1.40899,0.00464
934,518.875,1.92725,1.74291,1.73789,0.005024
935,458.166,2.18262,1.66912,1.66413,0.004992
936,456.888,2.18872,1.41466,1.40902,0.005632
937,545.406,1.8335,1.41456,1.40902,0.005536
938,487.039,2.05322,1.6609,1.65482,0.00608
939,383.162,2.60986,1.41312,1.40698,0.006144
940,553.738,1.80591,1.41408,1.408,0.00608
941,431.476,2.31763,1.99123,1.98618,0.005056
942,515.479,1.93994,1.41341,1.4087,0.004704
943,540.441,1.85034,1.41312,1.40819,0.004928
944,545.188,1.83423,1.40698,1.40083,0.006144
945,481.203,2.07812,1.66458,1.65898,0.0056
946,442.237,2.26123,1.41453,1.40902,0.005504
947,551.798,1.81226,1.41517,1.41014,0.005024
948,507.874,1.96899,2.00259,1.99702,0.005568
949,411.617,2.42944,1.41482,1.40954,0.00528
950,525.061,1.90454,1.41427,1.40896,0.005312
951,552.916,1.80859,1.99286,1.98672,0.006144
952,409.354,2.44287,1.66912,1.66461,0.004512
953,475.671,2.10229,1.41325,1.40838,0.004864
954,553.364,1.80713,1.7367,1.73181,0.004896
955,449.912,2.22266,1.65914,1.65366,0.005472
956,410.75,2.43457,1.41373,1.40794,0.005792
957,614.001,1.62866,1.41507,1.40906,0.006016
958,520.987,1.91943,2.00499,2.00029,0.004704
959,415.88,2.40454,1.41312,1.40835,0.004768
960,501.408,1.99438,1.41386,1.40954,0.00432
961,553.813,1.80566,2.00794,2.00349,0.004448
962,394.529,2.53467,1.67091,1.66502,0.005888
963,496.124,2.01562,1.41354,1.40848,0.005056
964,497.087,2.01172,1.73674,1.73219,0.004544
965,475.615,2.10254,1.65782,1.6529,0.004928
966,449.024,2.22705,1.41517,1.40902,0.006144
967,538.876,1.85571,1.41424,1.40893,0.005312
968,545.842,1.83203,1.9969,1.9921,0.0048
969,406.753,2.4585,1.412,1.40771,0.004288
970,514.056,1.94531,1.41328,1.40867,0.004608
971,434.451,2.30176,1.41722,1.41283,0.004384
972,525.937,1.90137,1.41878,1.41312,0.005664
973,372.397,2.6853,1.41424,1.40893,0.005312
974,632.196,1.58179,1.40653,1.40083,0.005696
975,496.124,2.01562,1.66602,1.66118,0.004832
976,428.228,2.33521,1.41395,1.40899,0.00496
977,546.133,1.83105,1.41312,1.40819,0.004928
978,550.316,1.81714,1.99027,1.98461,0.005664
979,363.249,2.75293,1.4151,1.40902,0.00608
980,541.441,1.84692,1.41443,1.40902,0.005408
981,446.674,2.23877,1.98867,1.98253,0.006144
982,454.757,2.19897,1.66858,1.66285,0.005728
983,500.122,1.99951,1.41517,1.41062,0.004544
984,534.098,1.87231,1.40682,1.40083,0.005984
985,514.832,1.94238,1.65725,1.65274,0.004512
986,360.563,2.77344,1.41315,1.40845,0.004704
987,696.007,1.43677,1.41357,1.40765,0.00592
988,542.373,1.84375,2.0031,1.99744,0.005664
989,403.031,2.4812,1.41315,1.40765,0.005504
990,517.172,1.93359,1.41405,1.40797,0.00608
991,488.491,2.04712,1.9968,1.99174,0.005056
992,429.395,2.32886,1.67088,1.66538,0.005504
993,486.172,2.05688,1.41504,1.40902,0.006016
994,526.546,1.89917,1.72442,1.71827,0.006144
995,457.807,2.18433,1.66442,1.65885,0.005568
996,443.194,2.25635,1.41315,1.40864,0.004512
997,545.697,1.83252,1.41334,1.4072,0.006144
998,562.097,1.77905,2.24131,2.2367,0.004608
999,364.77,2.74146,1.41354,1.40874,0.0048
1000,559.257,1.78809,1.41482,1.40902,0.005792
1001,457.5,2.18579,1.98272,1.97821,0.004512
1002,456.582,2.19019,1.66707,1.66278,0.004288
1003,507.874,1.96899,1.4129,1.40726,0.005632
1004,576.577,1.73438,1.72838,1.72307,0.005312
1005,455.212,2.19678,1.66506,1.65994,0.00512
1006,438.356,2.28125,1.41299,1.40701,0.005984
1007,546.133,1.83105,1.41517,1.40902,0.006144
1008,509.136,1.96411,1.69574,1.69066,0.005088
1009,416.176,2.40283,1.41328,1.4088,0.00448
1010,518.809,1.92749,1.41315,1.40874,0.004416
1011,531.051,1.88306,1.99475,1.98995,0.0048
1012,417.363,2.396,1.66925,1.66435,0.004896
1013,482.677,2.07178,1.41379,1.40765,0.006144
1014,528.994,1.89038,1.73674,1.7321,0.00464
1015,465.825,2.14673,1.65888,1.65382,0.005056
1016,398.366,2.51025,1.41296,1.40765,0.005312
1017,577.145,1.73267,1.41258,1.40698,0.0056
1018,541.799,1.8457,2.00061,1.99475,0.005856
1019,423.929,2.35889,1.41331,1.40758,0.005728
1020,496.726,2.01318,1.41491,1.40902,0.005888
1021,394.681,2.53369,1.98454,1.98,0.004544
1022,573.911,1.74243,1.6672,1.66211,0.005088
1023,483.875,2.06665,1.41312,1.40832,0.0048
1024,510.278,1.95972,1.4135,1.40778,0.005728
1025,538.381,1.85742,1.66694,1.66163,0.005312
1026,361.805,2.76392,1.41312,1.4088,0.00432
1027,554.113,1.80469,1.41344,1.4079,0.005536
1028,563.954,1.77319,1.68352,1.6776,0.00592
1029,421.746,2.37109,1.41315,1.40784,0.005312
1030,486.692,2.05469,1.41357,1.40742,0.006144
1031,402.081,2.48706,2.00262,1.9968,0.005824
1032,542.373,1.84375,1.66912,1.66298,0.006144
1033,477.779,2.09302,1.41315,1.4088,0.004352
1034,566.059,1.7666,2.01715,2.01114,0.006016
1035,399.493,2.50317,1.66435,1.65901,0.005344
1036,483.133,2.06982,1.41434,1.40899,0.005344
1037,536.828,1.86279,1.4143,1.40899,0.005312
1038,479.625,2.08496,1.96624,1.96192,0.00432
1039,339.635,2.94434,1.41392,1.40781,0.006112
1040,591.822,1.6897,1.41312,1.408,0.00512
1041,513.283,1.94824,2.24179,2.23642,0.005376
