,fps,duration,cudaTotal,kernUpdateVelocityBruteForce-802,kernUpdatePos-803
561,1265.96,0.789917,0.288256,0.282624,0.005632
562,1353.38,0.738892,0.604224,0.599744,0.00448
563,1033.17,0.967896,0.287456,0.28304,0.004416
564,1061.69,0.941895,0.288416,0.282624,0.005792
565,1317.47,0.759033,0.287488,0.283104,0.004384
566,1530.07,0.653564,0.28864,0.282656,0.005984
567,1309.88,0.763428,0.288768,0.283712,0.005056
568,1522.39,0.65686,0.288768,0.28384,0.004928
569,1372.65,0.728516,0.288288,0.282976,0.005312
570,1518.44,0.658569,0.288768,0.283712,0.005056
571,1076.9,0.928589,0.613984,0.608256,0.005728
572,903.098,1.1073,0.288416,0.283104,0.005312
573,1137.15,0.879395,0.288768,0.284,0.004768
574,1546.54,0.646606,0.288288,0.283072,0.005216
575,1211.12,0.825684,0.29696,0.282624,0.014336
576,800.469,1.24927,0.288768,0.283648,0.00512
577,1554.16,0.643433,0.28848,0.282624,0.005856
578,1329.01,0.752441,0.28832,0.282944,0.005376
579,1359.22,0.735718,0.607744,0.602144,0.0056
580,957.569,1.04431,0.288384,0.283104,0.00528
581,1026.7,0.973999,0.287488,0.283072,0.004416
582,1497.35,0.667847,0.288768,0.284,0.004768
583,1262.83,0.79187,0.288768,0.28368,0.005088
584,1582.69,0.631836,0.288768,0.284,0.004768
585,1409.5,0.709473,0.287648,0.283072,0.004576
586,1474.71,0.678101,0.288448,0.28288,0.005568
587,1239.15,0.807007,0.288032,0.282624,0.005408
588,1460.51,0.684692,0.568896,0.5632,0.005696
589,704.688,1.41907,0.288224,0.282656,0.005568
590,1598.13,0.625732,0.28832,0.282784,0.005536
591,1482.18,0.674683,0.28832,0.282624,0.005696
592,1200.47,0.833008,0.288736,0.282624,0.006112
593,1620.89,0.616943,0.28832,0.282624,0.005696
594,1552.99,0.643921,0.288768,0.28384,0.004928
595,723.803,1.38159,0.287296,0.283072,0.004224
596,1281.2,0.780518,0.540704,0.536064,0.00464
597,2207.49,0.453003,0.289728,0.285504,0.004224
598,673.075,1.48572,0.288768,0.282624,0.006144
599,1060.73,0.942749,0.29696,0.282624,0.014336
600,1682.48,0.59436,0.287744,0.283104,0.00464
601,948.258,1.05457,0.288768,0.283936,0.004832
602,1735.96,0.57605,0.288672,0.282624,0.006048
603,1361.93,0.734253,0.288768,0.284,0.004768
604,768.985,1.30042,0.288416,0.282624,0.005792
605,1488.91,0.671631,0.290432,0.284864,0.005568
606,860.143,1.1626,0.288384,0.282624,0.00576
607,2431.58,0.411255,0.288768,0.284064,0.004704
608,1208.79,0.827271,0.28752,0.283072,0.004448
609,916.946,1.09058,0.288576,0.282624,0.005952
610,3446.36,0.290161,0.288768,0.28368,0.005088
611,1492.98,0.6698,0.288256,0.282688,0.005568
612,1834.3,0.545166,0.287584,0.283072,0.004512
613,1310.09,0.763306,0.600704,0.59488,0.005824
614,693.649,1.44165,0.287456,0.282496,0.00496
615,1429.67,0.699463,0.288672,0.282624,0.006048
616,940.96,1.06274,0.288768,0.283968,0.0048
617,1873.74,0.533691,0.288768,0.282624,0.006144
618,1523.24,0.656494,0.287648,0.283136,0.004512
619,1345.38,0.743286,0.288256,0.283072,0.005184
620,1322.36,0.756226,0.288768,0.284032,0.004736
621,974.31,1.02637,0.539968,0.53456,0.005408
622,815.53,1.2262,0.289792,0.285248,0.004544
623,695.652,1.4375,0.28848,0.282624,0.005856
624,1252.98,0.798096,0.287584,0.283136,0.004448
625,1332.03,0.750732,0.287584,0.283104,0.00448
626,1260.7,0.793213,0.288352,0.282624,0.005728
627,1600.94,0.624634,0.287424,0.28304,0.004384
628,3160.49,0.316406,0.288768,0.282624,0.006144
629,849.176,1.17761,0.288032,0.282624,0.005408
630,3274.18,0.30542,0.569568,0.563456,0.006112
631,818.218,1.22217,0.288544,0.282624,0.00592
632,1365.33,0.732422,0.288576,0.282624,0.005952
633,1403.94,0.71228,0.288768,0.284064,0.004704
634,1483.79,0.67395,0.288352,0.282944,0.005408
635,1490.54,0.670898,0.288672,0.282624,0.006048
636,1412.41,0.708008,0.2888,0.283776,0.005024
637,1447.86,0.690674,0.288768,0.283744,0.005024
638,1001.71,0.998291,0.538624,0.534272,0.004352
639,1170.62,0.854248,0.616448,0.612,0.004448
640,944.649,1.05859,0.28768,0.283104,0.004576
641,1102.11,0.907349,0.287744,0.283104,0.00464
642,770.577,1.29773,0.288768,0.283904,0.004864
643,3120.76,0.320435,0.287328,0.283072,0.004256
644,1400.82,0.713867,0.288768,0.282624,0.006144
645,1665.38,0.600464,0.288704,0.282624,0.00608
646,1298.05,0.770386,0.28832,0.282624,0.005696
647,1418.77,0.704834,0.612352,0.608192,0.00416
648,852.091,1.17358,0.288416,0.282656,0.00576
649,1137.46,0.87915,0.28832,0.282912,0.005408
650,1694.31,0.59021,0.287552,0.283104,0.004448
651,1262.83,0.79187,0.288288,0.283104,0.005184
652,1368.07,0.730957,0.288768,0.284064,0.004704
653,1740.02,0.574707,0.287392,0.283072,0.00432
654,1329.44,0.752197,0.288544,0.282624,0.00592
655,1329.87,0.751953,0.288416,0.282624,0.005792
656,1481.11,0.675171,0.288768,0.284416,0.004352
657,1325.78,0.754272,0.290816,0.286272,0.004544
658,660.539,1.51392,0.288512,0.282656,0.005856
659,1747.81,0.572144,0.287328,0.28304,0.004288
660,973.731,1.02698,0.28752,0.283104,0.004416
661,2848.4,0.351074,0.28832,0.282624,0.005696
662,1181.42,0.846436,0.287648,0.283072,0.004576
663,1054.31,0.948486,0.288288,0.283104,0.005184
664,2103.21,0.475464,0.287584,0.283072,0.004512
665,771.157,1.29675,0.290464,0.285216,0.005248
666,1140.15,0.877075,0.288768,0.283904,0.004864
667,1529.79,0.653687,0.288256,0.282624,0.005632
668,1439.47,0.694702,0.287456,0.283104,0.004352
669,1477.9,0.676636,0.288768,0.284,0.004768
670,1415.34,0.706543,0.288768,0.282624,0.006144
671,1547.41,0.64624,0.288576,0.282624,0.005952
672,1160.34,0.861816,0.287744,0.282976,0.004768
673,1424.2,0.702148,0.539264,0.533408,0.005856
674,977.449,1.02307,0.288384,0.282624,0.00576
675,1350.92,0.740234,0.289984,0.284704,0.00528
676,872.882,1.14563,0.288416,0.282688,0.005728
677,1603.13,0.623779,0.288288,0.282944,0.005344
678,1503.67,0.665039,0.287328,0.28304,0.004288
679,1173.47,0.852173,0.287456,0.28304,0.004416
680,1222.32,0.818115,0.288384,0.282752,0.005632
681,565.199,1.76929,0.640608,0.635296,0.005312
682,878.499,1.13831,0.287712,0.283072,0.00464
683,1427.18,0.700684,0.288768,0.283776,0.004992
684,1546.83,0.646484,0.288768,0.28368,0.005088
685,1328.36,0.752808,0.287744,0.283104,0.00464
686,1719.56,0.581543,0.288448,0.282624,0.005824
687,1360.57,0.734985,0.28848,0.282624,0.005856
688,772.102,1.29517,0.287488,0.28304,0.004448
689,655.412,1.52576,0.28672,0.282336,0.004384
690,2432.3,0.411133,0.290816,0.285888,0.004928
691,1529.79,0.653687,0.288736,0.282624,0.006112
692,1449.4,0.689941,0.288768,0.282656,0.006112
693,1206.48,0.828857,0.288224,0.282656,0.005568
694,1657.63,0.603271,0.288768,0.282688,0.00608
695,1544.2,0.647583,0.288288,0.283072,0.005216
696,246.539,4.05615,0.290816,0.286144,0.004672
697,1749.68,0.571533,0.288256,0.282624,0.005632
698,1935.27,0.516724,0.288768,0.283968,0.0048
699,1255.09,0.796753,0.288256,0.283072,0.005184
700,1378.89,0.72522,0.288768,0.283744,0.005024
701,792.186,1.26233,0.288256,0.283072,0.005184
702,1630.25,0.613403,0.287648,0.283072,0.004576
703,2696.51,0.37085,0.539104,0.53344,0.005664
704,592.979,1.6864,0.617696,0.612352,0.005344
705,1974.93,0.506348,0.288768,0.282624,0.006144
706,1237.09,0.80835,0.288768,0.283936,0.004832
707,1431.17,0.69873,0.288352,0.282912,0.00544
708,910.121,1.09875,0.288448,0.283072,0.005376
709,1076.48,0.928955,0.288256,0.283072,0.005184
710,2438.82,0.410034,0.288384,0.28304,0.005344
711,1448.63,0.690308,0.288256,0.282624,0.005632
712,1431.92,0.698364,0.28976,0.28528,0.00448
713,584.558,1.71069,0.287584,0.283072,0.004512
714,1970.65,0.507446,0.288768,0.284,0.004768
715,1340.75,0.74585,0.28672,0.281856,0.004864
716,647.589,1.54419,0.28688,0.282208,0.004672
717,1317.89,0.758789,0.288352,0.282624,0.005728
718,1899.81,0.526367,0.287616,0.283136,0.00448
719,1621.86,0.616577,0.53888,0.53392,0.00496
720,1005.77,0.994263,0.290752,0.284672,0.00608
721,636.816,1.57031,0.288288,0.282752,0.005536
722,1658.64,0.602905,0.288768,0.283936,0.004832
723,1512.56,0.661133,0.288768,0.283808,0.00496
724,1326.85,0.753662,0.288704,0.282624,0.00608
725,1596.88,0.626221,0.288384,0.282624,0.00576
726,1222.69,0.817871,0.288352,0.282976,0.005376
727,1402.5,0.713013,0.538624,0.5336,0.005024
728,1113.65,0.897949,0.559104,0.554368,0.004736
729,876.994,1.14026,0.299008,0.282624,0.016384
730,1348.7,0.741455,0.28768,0.283168,0.004512
731,1555.05,0.643066,0.28752,0.283072,0.004448
732,1324.92,0.754761,0.288416,0.282944,0.005472
733,1468.63,0.680908,0.288768,0.283776,0.004992
734,1380.29,0.724487,0.288736,0.282656,0.00608
735,1521.55,0.657227,0.287392,0.28304,0.004352
736,1372.42,0.728638,0.540672,0.535584,0.005088
737,1052.01,0.950562,0.622592,0.61792,0.004672
738,917.152,1.09033,0.288416,0.28304,0.005376
739,1130.4,0.884644,0.288288,0.28304,0.005248
740,1459.99,0.684937,0.28672,0.282464,0.004256
741,717.401,1.39392,0.288768,0.284064,0.004704
742,2508.27,0.398682,0.287168,0.28272,0.004448
743,2433.75,0.410889,0.287264,0.283072,0.004192
744,1174.99,0.851074,0.288768,0.283712,0.005056
745,1222.32,0.818115,0.60432,0.598464,0.005856
746,951.894,1.05054,0.288704,0.282624,0.00608
747,1259.53,0.793945,0.288256,0.282784,0.005472
748,1325.14,0.754639,0.28848,0.283136,0.005344
749,1433.92,0.697388,0.288576,0.282624,0.005952
750,1400.58,0.713989,0.288768,0.284032,0.004736
751,1344.05,0.744019,0.287712,0.283072,0.00464
752,1426.93,0.700806,0.2888,0.283744,0.005056
753,1174.99,0.851074,0.287104,0.281504,0.0056
754,1553.87,0.643555,0.290016,0.284672,0.005344
755,1317.68,0.758911,0.290816,0.286176,0.00464
756,631.076,1.58459,0.28752,0.283072,0.004448
757,1643,0.608643,0.288768,0.282624,0.006144
758,1427.18,0.700684,0.28832,0.282624,0.005696
759,1262.83,0.79187,0.288736,0.283776,0.00496
760,974.774,1.02588,0.288448,0.282624,0.005824
761,2191.55,0.456299,0.288768,0.283936,0.004832
762,1110.78,0.900269,0.54112,0.534976,0.006144
763,1158.37,0.863281,0.290432,0.284896,0.005536
764,796.19,1.25598,0.28768,0.283104,0.004576
765,1499.27,0.666992,0.288768,0.283648,0.00512
766,1357.87,0.73645,0.288416,0.283072,0.005344
767,1391.07,0.718872,0.288352,0.282624,0.005728
768,1431.42,0.698608,0.288352,0.282656,0.005696
769,1476.57,0.677246,0.288768,0.28368,0.005088
770,1212.37,0.824829,0.538848,0.534272,0.004576
771,1060.04,0.943359,0.601376,0.595968,0.005408
772,959.251,1.04248,0.288704,0.282784,0.00592
773,1157.88,0.863647,0.28832,0.282912,0.005408
774,1337.69,0.747559,0.288736,0.282624,0.006112
775,1355.62,0.737671,0.28832,0.282688,0.005632
776,1428.67,0.699951,0.287648,0.283168,0.00448
777,1545.66,0.646973,0.287424,0.283008,0.004416
778,1433.17,0.697754,0.288224,0.282656,0.005568
779,1168.28,0.855957,0.54272,0.5384,0.00432
780,644.583,1.55139,0.568096,0.563648,0.004448
781,1115.77,0.89624,0.288768,0.283744,0.005024
782,1459.47,0.685181,0.288672,0.282624,0.006048
783,1420,0.704224,0.288736,0.282624,0.006112
784,1292.32,0.773804,0.288352,0.283104,0.005248
785,1491.35,0.670532,0.287584,0.283072,0.004512
786,1387.53,0.720703,0.288352,0.282656,0.005696
787,1314.93,0.760498,0.538624,0.533728,0.004896
788,966.266,1.03491,0.611552,0.606176,0.005376
789,946.396,1.05664,0.288288,0.282688,0.0056
790,1102.41,0.907104,0.288768,0.282624,0.006144
791,1413.14,0.707642,0.287616,0.283072,0.004544
792,1321.93,0.75647,0.287456,0.283008,0.004448
793,1734.12,0.57666,0.287296,0.283072,0.004224
794,1381.22,0.723999,0.287552,0.283136,0.004416
795,1422.47,0.703003,0.288768,0.284064,0.004704
796,1145.89,0.872681,0.288768,0.284704,0.004064
797,1481.37,0.675049,0.60176,0.596288,0.005472
798,524.725,1.90576,0.288256,0.282784,0.005472
799,2770.38,0.360962,0.287328,0.283072,0.004256
800,2333.9,0.428467,0.287424,0.283104,0.00432
801,1284.62,0.778442,0.288704,0.282624,0.00608
802,1425.69,0.701416,0.287488,0.283136,0.004352
803,1350.03,0.740723,0.288768,0.284096,0.004672
804,1084.03,0.922485,0.28768,0.283136,0.004544
805,1745.21,0.572998,0.288768,0.28368,0.005088
806,1298.26,0.770264,0.288352,0.282752,0.0056
807,1416.08,0.706177,0.610304,0.605568,0.004736
808,805.744,1.24109,0.287648,0.283104,0.004544
809,1276.81,0.783203,0.28864,0.282624,0.006016
810,1636.44,0.611084,0.28832,0.28272,0.0056
811,1393.2,0.717773,0.287648,0.28304,0.004608
812,1565.45,0.638794,0.288768,0.282624,0.006144
813,1392.72,0.718018,0.287264,0.282464,0.0048
814,1349.37,0.741089,0.288512,0.282624,0.005888
815,1132.12,0.883301,0.623936,0.618496,0.00544
816,929.114,1.07629,0.28832,0.28304,0.00528
817,1058.12,0.945068,0.287808,0.282624,0.005184
818,875.588,1.14209,0.287552,0.283072,0.00448
819,2757.32,0.362671,0.287552,0.28304,0.004512
820,1692.21,0.590942,0.288768,0.283648,0.00512
821,1423.46,0.702515,0.288448,0.282656,0.005792
822,1217.24,0.821533,0.537056,0.532288,0.004768
823,878.97,1.1377,0.615136,0.609184,0.005952
824,1050.93,0.951538,0.2888,0.28368,0.00512
825,1064.59,0.939331,0.288768,0.283904,0.004864
826,1291.1,0.774536,0.288512,0.282656,0.005856
827,1196.61,0.835693,0.288768,0.282624,0.006144
828,1149.92,0.869629,0.2888,0.282624,0.006176
829,2301.12,0.43457,0.28864,0.282624,0.006016
830,1103.89,0.905884,0.288768,0.282624,0.006144
831,1804.8,0.554077,0.288768,0.28432,0.004448
832,1196.96,0.835449,0.288384,0.28304,0.005344
833,1007.13,0.99292,0.290816,0.286176,0.00464
834,746.288,1.33997,0.288352,0.282752,0.0056
835,1622.18,0.616455,0.287648,0.283104,0.004544
836,1511.16,0.661743,0.287712,0.28304,0.004672
837,924.083,1.08215,0.288448,0.282624,0.005824
838,1016.5,0.983765,0.538656,0.534208,0.004448
839,837.885,1.19348,0.287744,0.283104,0.00464
840,620.935,1.61047,0.290688,0.284672,0.006016
841,2726.12,0.366821,0.28736,0.283072,0.004288
842,1691.51,0.591187,0.288768,0.284096,0.004672
843,1397.71,0.715454,0.288288,0.283072,0.005216
844,579.718,1.72498,0.287712,0.283072,0.00464
845,1850.88,0.540283,0.287648,0.283072,0.004576
846,1960.75,0.51001,0.28768,0.28336,0.00432
847,894.616,1.1178,0.288512,0.282624,0.005888
848,2588.31,0.386353,0.290624,0.284672,0.005952
849,521.12,1.91895,0.288608,0.282624,0.005984
850,1404.42,0.712036,0.288512,0.282624,0.005888
851,585.645,1.70752,0.288768,0.282624,0.006144
852,2220.05,0.450439,0.290048,0.284672,0.005376
853,683.464,1.46313,0.297504,0.291776,0.005728
854,2063.48,0.484619,0.580096,0.57424,0.005856
855,626.683,1.5957,0.288768,0.283936,0.004832
856,990.449,1.00964,0.288672,0.282624,0.006048
857,2053.13,0.487061,0.287712,0.283104,0.004608
858,1101.37,0.907959,0.287488,0.283136,0.004352
859,2009.32,0.497681,0.288448,0.282624,0.005824
860,1146.7,0.87207,0.539072,0.534144,0.004928
861,860.323,1.16235,0.626144,0.62048,0.005664
862,682.155,1.46594,0.287488,0.283104,0.004384
863,2274.29,0.439697,0.288768,0.28384,0.004928
864,1487.56,0.672241,0.288352,0.283136,0.005216
865,1802.82,0.554688,0.288608,0.282624,0.005984
866,1326.85,0.753662,0.288672,0.282624,0.006048
867,1352.48,0.73938,0.287424,0.28304,0.004384
868,1221.05,0.81897,0.2872,0.282272,0.004928
869,1009.99,0.990112,0.288608,0.283104,0.005504
870,1321.29,0.756836,0.291008,0.285472,0.005536
871,777.008,1.28699,0.288288,0.283104,0.005184
872,1392.25,0.718262,0.28832,0.282624,0.005696
873,1425.94,0.701294,0.288224,0.282848,0.005376
874,1550.05,0.645142,0.288768,0.282624,0.006144
875,933.987,1.07068,0.288768,0.283968,0.0048
876,2125.58,0.470459,0.287488,0.283136,0.004352
877,1762.86,0.567261,0.539168,0.533472,0.005696
878,947.709,1.05518,0.61248,0.608096,0.004384
879,914.592,1.09338,0.288576,0.282624,0.005952
880,1015.87,0.984375,0.28848,0.283136,0.005344
881,1394.62,0.717041,0.288608,0.282624,0.005984
882,1816.01,0.550659,0.288512,0.282976,0.005536
883,1279.4,0.781616,0.288768,0.282624,0.006144
884,1599.38,0.625244,0.28864,0.282624,0.006016
885,1190.52,0.839966,0.287392,0.283136,0.004256
886,1032.52,0.968506,0.288736,0.28304,0.005696
887,2210.47,0.452393,0.616992,0.611936,0.005056
888,835.407,1.19702,0.288768,0.283808,0.00496
889,1124.81,0.889038,0.288768,0.28384,0.004928
890,1679.03,0.595581,0.288512,0.2832,0.005312
891,1287.24,0.776855,0.287488,0.2832,0.004288
892,1670.13,0.598755,0.2888,0.282624,0.006176
893,1409.26,0.709595,0.290112,0.28464,0.005472
894,1375.88,0.726807,0.288768,0.282624,0.006144
895,689.156,1.45105,0.288384,0.283168,0.005216
896,2083.95,0.479858,0.609984,0.604192,0.005792
897,1355.17,0.737915,0.288768,0.283744,0.005024
898,1131.96,0.883423,0.288672,0.282656,0.006016
899,1463.38,0.68335,0.28832,0.28288,0.00544
900,1388,0.720459,0.287616,0.283136,0.00448
901,1386.13,0.721436,0.288416,0.282624,0.005792
902,1287.65,0.776611,0.288448,0.282624,0.005824
903,1384.95,0.722046,0.538624,0.534208,0.004416
904,1021.06,0.97937,0.28848,0.282624,0.005856
905,1379.12,0.725098,0.622592,0.618112,0.00448
906,922.73,1.08374,0.288512,0.28272,0.005792
907,1087.92,0.919189,0.288416,0.282688,0.005728
908,1501.19,0.666138,0.288672,0.282624,0.006048
909,1292.73,0.77356,0.287584,0.2832,0.004384
910,1567.25,0.638062,0.28832,0.282976,0.005344
911,1459.21,0.685303,0.288352,0.283072,0.00528
912,1077.89,0.927734,0.28944,0.28496,0.00448
913,1500.92,0.66626,0.612512,0.607936,0.004576
914,611.07,1.63647,0.288768,0.282624,0.006144
915,1819.64,0.549561,0.288704,0.282624,0.00608
916,2091.4,0.478149,0.288768,0.28384,0.004928
917,1174.14,0.851685,0.288,0.282784,0.005216
918,1840.49,0.543335,0.28752,0.2832,0.00432
919,1079.17,0.926636,0.288768,0.282624,0.006144
920,1698.88,0.588623,0.288544,0.282752,0.005792
921,1564.85,0.639038,0.288768,0.28432,0.004448
922,1351.82,0.739746,0.622816,0.616896,0.00592
923,874,1.14417,0.288768,0.282624,0.006144
924,1108.83,0.901855,0.288512,0.28288,0.005632
925,1328.36,0.752808,0.288448,0.282624,0.005824
926,1519.85,0.657959,0.287552,0.283168,0.004384
927,1490,0.671143,0.288736,0.282656,0.00608
928,1365.11,0.732544,0.288768,0.283904,0.004864
929,1390.36,0.719238,0.287456,0.282432,0.005024
930,1498.17,0.66748,0.2904,0.284672,0.005728
931,1190.35,0.840088,0.601728,0.596416,0.005312
932,931.65,1.07336,0.288704,0.282624,0.00608
933,1183.47,0.844971,0.287424,0.283168,0.004256
934,735.236,1.36011,0.287904,0.282624,0.00528
935,2271.14,0.440308,0.28832,0.282656,0.005664
936,2262.36,0.442017,0.288416,0.282816,0.0056
937,1451.45,0.688965,0.288768,0.28384,0.004928
938,1124.19,0.889526,0.54048,0.53456,0.00592
939,1346.93,0.742432,0.28768,0.2832,0.00448
940,1401.54,0.713501,0.609792,0.60416,0.005632
941,917.768,1.0896,0.288416,0.283008,0.005408
942,1114.56,0.897217,0.28848,0.282944,0.005536
943,1471.79,0.679443,0.287648,0.2832,0.004448
944,1397.95,0.715332,0.288768,0.283744,0.005024
945,1536.67,0.650757,0.287584,0.283168,0.004416
946,1382.38,0.723389,0.288544,0.282624,0.00592
947,1452.22,0.688599,0.538848,0.532896,0.005952
948,934.626,1.06995,0.610656,0.604544,0.006112
949,934.413,1.07019,0.287744,0.283232,0.004512
950,1066.53,0.937622,0.288448,0.282624,0.005824
951,1674.57,0.597168,0.288384,0.282976,0.005408
952,1620.57,0.617065,0.288768,0.28384,0.004928
953,1378.89,0.72522,0.288608,0.282624,0.005984
954,1208.97,0.827148,0.287712,0.283264,0.004448
955,1624.43,0.615601,0.288768,0.284224,0.004544
956,1162.81,0.859985,0.290368,0.284768,0.0056
957,1148.14,0.870972,0.60448,0.598336,0.006144
958,1087.34,0.919678,0.287552,0.283136,0.004416
959,1011.73,0.988403,0.287456,0.283136,0.00432
960,1898.93,0.526611,0.288512,0.28288,0.005632
961,1515.35,0.659912,0.288768,0.283808,0.00496
962,1283.61,0.779053,0.28848,0.28272,0.00576
963,1261.08,0.792969,0.288448,0.282848,0.0056
964,1770.48,0.564819,0.288768,0.284224,0.004544
965,1003.31,0.996704,0.288864,0.282816,0.006048
966,1702.06,0.587524,0.290528,0.285024,0.005504
967,763.752,1.30933,0.287712,0.2832,0.004512
968,1463.64,0.683228,0.288416,0.282848,0.005568
969,1397.48,0.715576,0.288416,0.2832,0.005216
970,1414.85,0.706787,0.288768,0.284128,0.00464
971,1486.75,0.672607,0.28832,0.282752,0.005568
972,1474.97,0.677979,0.288768,0.28368,0.005088
973,942.584,1.06091,0.287456,0.282432,0.005024
974,1252.03,0.798706,0.288768,0.284352,0.004416
975,1546.24,0.646729,0.289568,0.285312,0.004256
976,714.897,1.3988,0.288768,0.283904,0.004864
977,1604.07,0.623413,0.288768,0.283968,0.0048
978,1339,0.746826,0.28768,0.283232,0.004448
979,1539.85,0.649414,0.288544,0.282624,0.00592
980,1389.89,0.719482,0.288768,0.283872,0.004896
981,1486.48,0.672729,0.288768,0.283936,0.004832
982,1386.59,0.721191,0.537248,0.5328,0.004448
983,749.086,1.33496,0.290816,0.286048,0.004768
984,1013.74,0.98645,0.288768,0.282624,0.006144
985,1270.67,0.786987,0.288384,0.282688,0.005696
986,1717.04,0.582397,0.288768,0.283872,0.004896
987,1510.32,0.662109,0.288352,0.28272,0.005632
988,1373.81,0.727905,0.287744,0.283232,0.004512
989,1557.71,0.641968,0.287456,0.2832,0.004256
990,1238.21,0.807617,0.287712,0.283232,0.00448
991,1610.38,0.620972,0.288864,0.282912,0.005952
992,1210.22,0.826294,0.61648,0.610656,0.005824
993,701.37,1.42578,0.288608,0.282624,0.005984
994,2091.93,0.478027,0.288768,0.283712,0.005056
995,1429.92,0.699341,0.288352,0.282624,0.005728
996,1296.2,0.771484,0.287712,0.283232,0.00448
997,1524.09,0.656128,0.288768,0.283776,0.004992
998,1413.63,0.707397,0.28736,0.283168,0.004192
999,1527.79,0.654541,0.28768,0.2832,0.00448
1000,1110.63,0.900391,0.290176,0.28496,0.005216
1001,1522.11,0.656982,0.60384,0.597952,0.005888
1002,953.223,1.04907,0.288576,0.283232,0.005344
1003,1115.01,0.896851,0.288768,0.284128,0.00464
1004,1318.53,0.758423,0.28848,0.2832,0.00528
1005,1573.27,0.63562,0.288512,0.282656,0.005856
1006,1405.87,0.711304,0.28832,0.28272,0.0056
1007,1511.72,0.661499,0.288768,0.283936,0.004832
1008,1421.98,0.703247,0.287648,0.283168,0.00448
1009,1126.51,0.887695,0.288224,0.282752,0.005472
1010,1498.72,0.667236,0.288768,0.282656,0.006112
1011,1460.25,0.684814,0.290528,0.285248,0.00528
1012,725.984,1.37744,0.288256,0.283008,0.005248
1013,861.771,1.1604,0.287616,0.283168,0.004448
1014,3343.67,0.299072,0.287584,0.283136,0.004448
1015,1549.46,0.645386,0.288768,0.28416,0.004608
1016,1448.37,0.69043,0.288768,0.28272,0.006048
1017,1108.68,0.901978,0.286944,0.282816,0.004128
1018,1590.37,0.628784,0.288768,0.282656,0.006112
1019,825.557,1.2113,0.290432,0.284736,0.005696
1020,947.6,1.0553,0.288768,0.282624,0.006144
1021,597.085,1.6748,0.288768,0.283968,0.0048
1022,3312.58,0.30188,0.288768,0.284,0.004768
1023,1852.14,0.539917,0.288768,0.283872,0.004896
1024,1534.66,0.651611,0.288672,0.282624,0.006048
1025,1181.08,0.84668,0.28736,0.282848,0.004512
1026,1798.46,0.55603,0.288512,0.283232,0.00528
