,fps,duration,cudaTotal,kernUpdateVelocityBruteForce-802,kernUpdatePos-803
681,123.567,8.09277,6.31398,6.30784,0.006144
682,148.794,6.7207,7.35923,7.35309,0.006144
683,121.992,8.19727,6.3127,6.30656,0.006144
684,162.992,6.13525,7.43664,7.43062,0.006016
685,118.711,8.42383,6.62723,6.62003,0.0072
686,149.358,6.69531,6.98595,6.97981,0.006144
687,135.647,7.37207,6.31101,6.30499,0.006016
688,151.614,6.5957,6.59251,6.58637,0.006144
689,138.098,7.24121,6.97856,6.97238,0.006176
690,135.012,7.40674,6.31229,6.30621,0.00608
691,147.338,6.78711,6.61629,6.61024,0.006048
692,141.057,7.08936,6.96368,6.95754,0.006144
693,137.885,7.25244,6.6089,6.60275,0.006144
694,139.919,7.14697,7.34189,7.33587,0.006016
695,129.04,7.74951,6.97366,6.96755,0.006112
696,133.612,7.48438,6.31286,6.30675,0.006112
697,150.577,6.64111,6.59277,6.58659,0.006176
698,140.274,7.12891,6.95706,6.95091,0.006144
699,136.679,7.31641,6.30496,6.29901,0.005952
700,147.977,6.75781,6.59664,6.59046,0.006176
701,142.202,7.03223,7.02074,7.01462,0.006112
702,130.888,7.64014,6.31069,6.30454,0.006144
703,151.502,6.60059,6.31408,6.30794,0.006144
704,145.931,6.85254,6.59302,6.58688,0.006144
705,144.991,6.89697,7.08592,7.07981,0.006112
706,126.913,7.87939,6.31382,6.30781,0.006016
707,141.809,7.05176,6.59651,6.5905,0.006016
708,139.986,7.14355,7.16339,7.15728,0.006112
709,130.812,7.64453,7.25981,7.25366,0.006144
710,130.955,7.63623,7.42733,7.42128,0.006048
711,124.498,8.03223,6.31142,6.30541,0.006016
712,150.721,6.63477,6.57878,6.57254,0.00624
713,141.927,7.0459,7.04131,7.03523,0.00608
714,130.863,7.6416,6.31318,6.3071,0.00608
715,151.367,6.60645,6.59936,6.59418,0.005184
716,139.538,7.1665,6.97466,6.96861,0.006048
717,136.342,7.33447,6.31398,6.30784,0.006144
718,146.926,6.80615,6.59251,6.58637,0.006144
719,143.508,6.96826,6.95568,6.9495,0.006176
720,132.806,7.52979,6.31213,6.30598,0.006144
721,151.816,6.58691,6.6281,6.62195,0.006144
722,137.829,7.25537,6.98243,6.97629,0.006144
723,136.152,7.34473,6.31194,6.30589,0.006048
724,147.923,6.76025,6.60493,6.59901,0.00592
725,140.457,7.11963,6.96934,6.9632,0.006144
726,136.898,7.30469,6.31354,6.30755,0.005984
727,147.232,6.79199,6.59456,6.58842,0.006144
728,144.185,6.93555,6.97958,6.97344,0.006144
729,133.953,7.46533,6.31232,6.3063,0.006016
730,150.312,6.65283,6.59062,6.58448,0.006144
731,129.957,7.69482,6.968,6.96195,0.006048
732,143.478,6.96973,6.31232,6.30618,0.006144
733,144.002,6.94434,6.59398,6.58797,0.006016
734,144.889,6.90186,7.00435,6.99821,0.006144
735,134.808,7.41797,6.31242,6.30627,0.006144
736,142.035,7.04053,6.31066,6.30451,0.006144
737,152.506,6.55713,6.59254,6.58637,0.006176
738,139.624,7.16211,7.02218,7.01622,0.005952
739,136.962,7.30127,6.31011,6.30397,0.006144
740,143.709,6.9585,6.59254,6.58637,0.006176
741,145.197,6.88721,7.0967,7.09059,0.006112
742,131.055,7.63037,6.31328,6.30726,0.006016
743,148.924,6.71484,6.59469,6.58854,0.006144
744,134.834,7.4165,7.08582,7.07984,0.005984
745,142.638,7.01074,6.31392,6.30784,0.00608
746,145.807,6.8584,6.94979,6.94365,0.006144
747,132.78,7.53125,6.31398,6.30784,0.006144
748,143.468,6.97021,6.31098,6.30496,0.006016
749,147.689,6.771,6.62272,6.61638,0.006336
750,141.701,7.05713,6.31197,6.30579,0.006176
751,139.757,7.15527,6.31194,6.30579,0.006144
752,150.666,6.63721,7.31341,7.30726,0.006144
753,125.483,7.96924,6.31187,6.30579,0.00608
754,150.743,6.63379,6.30989,6.30374,0.006144
755,129.236,7.73779,7.40147,7.39539,0.00608
756,144.266,6.93164,6.31158,6.30557,0.006016
757,150.455,6.64648,6.31357,6.30755,0.006016
758,140.833,7.10059,7.03776,7.03165,0.006112
759,134.684,7.4248,6.30496,6.29894,0.006016
760,143.901,6.94922,6.57648,6.57034,0.006144
761,143.548,6.96631,7.05744,7.05126,0.006176
762,126.046,7.93359,6.31277,6.30662,0.006144
763,158.367,6.31445,6.60688,6.60074,0.006144
764,133.996,7.46289,6.98819,6.98221,0.005984
765,139.093,7.18945,6.31194,6.30579,0.006144
766,147.074,6.79932,6.60656,6.60051,0.006048
767,141.018,7.09131,6.9591,6.95296,0.006144
768,137.385,7.27881,6.31024,6.3041,0.006144
769,143.962,6.94629,6.61914,6.61302,0.006112
770,144.388,6.92578,6.9711,6.96509,0.006016
771,132.987,7.51953,6.59536,6.58918,0.006176
772,145.424,6.87646,7.24531,7.23933,0.005984
773,128.506,7.78174,6.96816,6.96205,0.006112
774,135.057,7.4043,6.31242,6.30643,0.005984
775,148.105,6.75195,6.59184,6.58592,0.00592
776,139.348,7.17627,6.95866,6.95242,0.00624
777,135.53,7.37842,6.31194,6.30579,0.006144
778,149.806,6.67529,6.31213,6.30605,0.00608
779,146.789,6.8125,6.5928,6.58666,0.006144
780,139.074,7.19043,6.99418,6.98803,0.006144
781,138.688,7.21045,6.31034,6.30419,0.006144
782,140.438,7.12061,6.59488,6.58874,0.006144
783,146.286,6.83594,7.11165,7.10544,0.006208
784,130.156,7.68311,6.31197,6.30579,0.006176
785,147.561,6.77686,6.59251,6.58643,0.00608
786,142.867,6.99951,8.04656,8.04045,0.006112
787,114.311,8.74805,6.31194,6.30579,0.006144
788,149.883,6.67188,7.40499,7.39894,0.006048
789,129.941,7.6958,6.3049,6.29888,0.006016
790,143.972,6.9458,6.30381,6.2976,0.006208
791,148.406,6.73828,7.03718,7.03104,0.006144
792,132.771,7.53174,6.31414,6.30813,0.006016
793,145.444,6.87549,6.57818,6.57203,0.006144
794,145.734,6.86182,7.00579,6.99958,0.006208
795,132.488,7.54785,6.31594,6.30989,0.006048
796,152.256,6.56787,6.61082,6.60474,0.00608
797,138.838,7.20264,7.02259,7.01645,0.006144
798,136.143,7.34521,6.31194,6.30579,0.006144
799,144.144,6.9375,6.61306,6.60701,0.006048
800,145.424,6.87646,6.95178,6.9456,0.006176
801,134.207,7.45117,6.61709,6.61094,0.006144
802,139.13,7.1875,7.29322,7.28704,0.006176
803,132.129,7.56836,6.96934,6.9632,0.006144
804,131.442,7.60791,6.31203,6.30685,0.005184
805,150.888,6.62744,6.5929,6.58675,0.006144
806,140.082,7.13867,6.96774,6.96256,0.005184
807,138.491,7.2207,6.31229,6.30611,0.006176
808,143.287,6.979,6.59456,6.58842,0.006144
809,132.927,7.52295,7.07181,7.06573,0.00608
810,140.37,7.12402,6.31062,6.30438,0.00624
811,148.137,6.75049,6.59456,6.58842,0.006144
812,98.3339,10.1694,7.00723,7.00122,0.006016
813,213.534,4.68311,6.312,6.30586,0.006144
814,139.567,7.16504,6.31066,6.30448,0.006176
815,142.807,7.00244,6.59661,6.5905,0.006112
816,143.76,6.95605,6.80141,6.7953,0.006112
817,136.17,7.34375,7.38918,7.38307,0.006112
818,127.84,7.82227,7.05226,7.04611,0.006144
819,124.567,8.02783,6.31443,6.30829,0.006144
820,154.543,6.4707,6.57978,6.57357,0.006208
821,138.998,7.19434,7.0847,7.07856,0.006144
822,135.593,7.375,6.30992,6.30374,0.006176
823,145.537,6.87109,6.60544,6.5993,0.006144
824,143.901,6.94922,6.98518,6.97917,0.006016
825,131.518,7.60352,6.31194,6.30579,0.006144
826,148.395,6.73877,6.61158,6.60544,0.006144
827,141.436,7.07031,6.97923,6.97258,0.006656
828,132.317,7.55762,6.31158,6.30557,0.006016
829,152.733,6.54736,6.60893,6.60288,0.006048
830,138.998,7.19434,6.96214,6.956,0.006144
831,138.444,7.22314,6.31398,6.3079,0.00608
832,142.38,7.02344,6.59149,6.58534,0.006144
833,147.285,6.78955,6.97802,6.97283,0.005184
834,132.789,7.53076,6.31235,6.30621,0.006144
835,151.267,6.61084,6.59238,6.58621,0.006176
836,132.001,7.57568,6.99206,6.98688,0.005184
837,142.489,7.01807,6.31398,6.30784,0.006144
838,148.643,6.72754,6.59744,6.59126,0.006176
839,140.389,7.12305,6.97712,6.97117,0.005952
840,137.385,7.27881,6.3136,6.30758,0.006016
841,146.338,6.8335,6.59261,6.58746,0.005152
842,142.361,7.02441,7.00106,6.99488,0.006176
843,133.073,7.51465,6.31344,6.30739,0.006048
844,149.435,6.69189,6.59011,6.58406,0.006048
845,134.286,7.44678,7.02275,7.01664,0.006112
846,137.477,7.27393,6.31344,6.30746,0.005984
847,144.991,6.89697,6.59632,6.59027,0.006048
848,137.847,7.25439,7.71904,7.71299,0.006048
849,122.239,8.18066,6.31309,6.3071,0.005984
850,151.39,6.60547,6.3145,6.30851,0.005984
851,133.655,7.48193,7.30115,7.29498,0.006176
852,139.814,7.15234,6.31296,6.30682,0.006144
853,151.625,6.59521,6.31306,6.30784,0.005216
854,145.672,6.86475,7.36269,7.35651,0.006176
855,127.617,7.83594,6.31072,6.30458,0.006144
856,146.077,6.8457,6.31155,6.30544,0.006112
857,146.589,6.82178,7.02915,7.02307,0.00608
858,131.383,7.61133,6.30218,6.29603,0.006144
859,151.547,6.59863,6.30195,6.29584,0.006112
860,147.169,6.79492,7.0064,7.00038,0.006016
861,130.537,7.66064,6.31357,6.30752,0.006048
862,151.367,6.60645,6.57504,6.5689,0.006144
863,141.818,7.05127,7.0615,7.05536,0.006144
864,135.128,7.40039,6.31238,6.30624,0.006144
865,146.432,6.8291,6.60275,6.59661,0.006144
866,143.931,6.94775,7.00874,7.00259,0.006144
867,130.654,7.65381,6.31011,6.30493,0.005184
868,152.745,6.54688,6.59363,6.58762,0.006016
869,137.792,7.25732,6.96099,6.95498,0.006016
870,137.357,7.28027,6.31053,6.30438,0.006144
871,147.232,6.79199,6.62781,6.62166,0.006144
872,139.234,7.18213,6.9801,6.97408,0.006016
873,135.53,7.37842,6.31338,6.30739,0.005984
874,145.248,6.88477,6.59654,6.59053,0.006016
875,144.93,6.8999,6.9591,6.95296,0.006144
876,133.638,7.48291,6.30989,6.30374,0.006144
877,150.015,6.66602,6.59078,6.58614,0.00464
878,138.043,7.24414,6.96528,6.95914,0.006144
879,138.847,7.20215,6.30381,6.29766,0.006144
880,142.997,6.99316,6.59421,6.58826,0.005952
881,144.225,6.93359,6.9713,6.96525,0.006048
882,135.971,7.35449,6.31242,6.30624,0.006176
883,145.713,6.86279,6.59504,6.58893,0.006112
884,143.427,6.97217,6.96854,6.96259,0.005952
885,130.305,7.67432,6.31245,6.3064,0.006048
886,154.066,6.49072,6.59277,6.58672,0.006048
887,138.989,7.19482,7.02874,7.02262,0.006112
888,134.977,7.40869,6.31174,6.3057,0.006048
889,143.377,6.97461,6.3112,6.30518,0.006016
890,149.784,6.67627,6.59626,6.59024,0.006016
891,125.344,7.97803,7.06051,7.05526,0.005248
892,149.828,6.67432,6.31344,6.30739,0.006048
893,150.599,6.64014,6.59699,6.59069,0.006304
894,137.987,7.24707,8.02742,8.02134,0.00608
895,114.766,8.71338,6.31194,6.30579,0.006144
896,150.081,6.66309,7.37446,7.36838,0.00608
897,128.984,7.75293,6.30422,6.29808,0.006144
898,148.427,6.7373,6.31194,6.30579,0.006144
899,149.773,6.67676,7.02877,7.02259,0.006176
900,133.013,7.51807,6.30531,6.29926,0.006048
901,151.244,6.61182,6.30576,6.29965,0.006112
902,130.471,7.66455,7.04115,7.03446,0.006688
903,143.217,6.98242,6.3089,6.30285,0.006048
904,137.155,7.29102,6.61488,6.60883,0.006048
905,154.391,6.47705,7.04118,7.03597,0.005216
906,132.402,7.55273,6.30842,6.30234,0.00608
907,146.422,6.82959,6.60483,6.59866,0.006176
908,143.538,6.9668,7.3537,7.34762,0.00608
909,126.093,7.93066,6.97344,6.9673,0.006144
910,137.94,7.24951,6.60854,6.60253,0.006016
911,135.459,7.38232,6.97843,6.97229,0.006144
912,137.45,7.27539,6.32211,6.31606,0.006048
913,143.257,6.98047,6.59062,6.58448,0.006144
914,142.947,6.99561,6.97194,6.96672,0.005216
915,132.909,7.52393,6.31194,6.30579,0.006144
916,148.664,6.72656,6.30989,6.30374,0.006144
917,144.827,6.90479,6.59053,6.58448,0.006048
918,139.814,7.15234,7.06067,7.05437,0.006304
919,128.659,7.77246,6.31363,6.30762,0.006016
920,139.149,7.18652,6.59466,6.58947,0.005184
921,146.328,6.83398,7.09021,7.08403,0.006176
922,131.603,7.59863,6.31155,6.30554,0.006016
923,144.164,6.93652,7.24995,7.24378,0.006176
924,132.565,7.54346,7.41376,7.40762,0.006144
925,122.079,8.19141,6.30598,6.30086,0.00512
926,147.87,6.7627,7.04048,7.0345,0.005984
927,129.768,7.70605,6.31398,6.30784,0.006144
928,148.794,6.7207,6.61821,6.61094,0.007264
929,142.499,7.01758,7.03654,7.03053,0.006016
930,135.11,7.40137,6.31392,6.30726,0.006656
931,145.042,6.89453,6.62035,6.61427,0.00608
932,144.582,6.9165,6.96448,6.95846,0.006016
933,133.804,7.47363,6.31136,6.30534,0.006016
934,147.859,6.76318,6.61747,6.61133,0.006144
935,137.293,7.28369,6.95744,6.95226,0.005184
936,138.434,7.22363,6.31197,6.30573,0.00624
937,144.796,6.90625,6.62118,6.61504,0.006144
938,141.251,7.07959,6.97347,6.9673,0.006176
939,137.56,7.26953,6.59616,6.59011,0.006048
940,138.744,7.20752,7.2929,7.28694,0.005952
941,129.826,7.70264,6.99856,6.99248,0.00608
942,136.597,7.3208,6.31398,6.30778,0.006208
943,149.675,6.68115,6.31219,6.30602,0.006176
944,143.468,6.97021,6.59616,6.59011,0.006048
945,144.134,6.93799,7.00211,6.996,0.006112
946,131.493,7.60498,6.30992,6.30374,0.006176
947,147.763,6.76758,6.59523,6.58918,0.006048
948,139.339,7.17676,7.0889,7.08275,0.006144
949,134.577,7.43066,6.31402,6.30784,0.006176
950,143.157,6.98535,6.59229,6.58627,0.006016
951,147.572,6.77637,7.11549,7.10934,0.006144
952,110.643,9.03809,6.31264,6.30646,0.006176
953,175.192,5.70801,6.97104,6.96493,0.006112
954,142.262,7.0293,6.31366,6.30733,0.006336
955,136.679,7.31641,7.34381,7.33779,0.006016
956,128.813,7.76318,7.02259,7.01645,0.006144
957,135.656,7.37158,6.30362,6.2976,0.006016
958,148.449,6.73633,6.30189,6.29574,0.006144
959,146.474,6.82715,7.05242,7.04627,0.006144
960,132.18,7.56543,6.31229,6.30614,0.006144
961,147.158,6.79541,6.6272,6.62115,0.006048
962,140.989,7.09277,7.02122,7.01507,0.006144
963,132.146,7.56738,6.31226,6.30624,0.006016
964,149.938,6.66943,6.61674,6.61078,0.005952
965,141.75,7.05469,7.0656,7.05949,0.006112
966,132.454,7.5498,6.31194,6.30579,0.006144
967,149.784,6.67627,6.64496,6.63894,0.006016
968,139.272,7.18018,6.96454,6.95856,0.005984
969,137.348,7.28076,6.60448,6.59846,0.006016
970,140.979,7.09326,7.32349,7.31747,0.006016
971,130.296,7.6748,6.96816,6.96202,0.006144
972,132.875,7.52588,6.31194,6.30579,0.006144
973,151.827,6.58643,6.59616,6.59011,0.006048
974,139.881,7.14893,6.9591,6.95299,0.006112
975,136.615,7.31982,6.31338,6.30739,0.005984
976,148.363,6.74023,6.31194,6.30579,0.006144
977,146.778,6.81299,6.59293,6.58678,0.006144
978,144.49,6.9209,6.9737,6.96771,0.005984
979,131.78,7.58838,6.31133,6.30531,0.006016
980,150.655,6.6377,6.59456,6.58842,0.006144
981,140.005,7.14258,7.03411,7.02803,0.00608
982,136.071,7.34912,6.31296,6.30678,0.006176
983,140.814,7.10156,6.59862,6.59264,0.005984
984,149.38,6.69434,7.06528,7.05926,0.006016
985,130.214,7.67969,6.31286,6.30672,0.006144
986,142.728,7.00635,6.59338,6.58726,0.006112
987,142.064,7.03906,6.31395,6.3079,0.006048
988,133.961,7.46484,6.31197,6.30579,0.006176
989,151.3,6.60938,6.62426,6.61821,0.006048
990,134.26,7.44824,6.31571,6.3097,0.006016
991,138.154,7.23828,6.31562,6.30957,0.006048
992,147.923,6.76025,7.38509,7.37882,0.006272
993,129.146,7.74316,6.31408,6.30806,0.006016
994,142.569,7.01416,6.31395,6.30784,0.006112
995,146.015,6.84863,7.39837,7.39222,0.006144
996,127.92,7.81738,6.31091,6.3049,0.006016
997,147.148,6.7959,6.5735,6.56733,0.006176
998,143.669,6.96045,7.04128,7.03526,0.006016
999,133.108,7.5127,6.31181,6.30579,0.006016
1000,142.638,7.01074,6.60186,6.59581,0.006048
1001,145.869,6.85547,7.01981,7.01373,0.00608
1002,133.186,7.5083,6.31194,6.30579,0.006144
1003,148.664,6.72656,6.63594,6.62979,0.006144
1004,140.872,7.09863,6.97075,6.96474,0.006016
1005,133.76,7.47607,6.31197,6.30592,0.006048
1006,87.6825,11.4048,6.31088,6.30474,0.006144
1007,385.18,2.59619,6.6337,6.62755,0.006144
1008,145.022,6.89551,6.95722,6.95117,0.006048
1009,138.248,7.2334,6.59213,6.58611,0.006016
1010,144.246,6.93262,6.97549,6.96934,0.006144
1011,134.383,7.44141,6.31309,6.30707,0.006016
1012,149.828,6.67432,6.59606,6.58867,0.007392
1013,140.833,7.10059,7.28698,7.28083,0.006144
1014,126.529,7.90332,7.06202,7.05584,0.006176
1015,124.129,8.05615,6.59661,6.59046,0.006144
1016,146.077,6.8457,7.25731,6.99578,0.261536
1017,114.407,8.74072,7.3999,7.39382,0.00608
1018,128.951,7.75488,6.58022,6.57408,0.006144
1019,143.568,6.96533,7.07546,7.06941,0.006048
1020,135.701,7.36914,6.31194,6.30579,0.006144
1021,133.83,7.47217,6.61126,6.60512,0.006144
1022,157.019,6.36865,7.02669,7.02058,0.006112
1023,129.138,7.74365,6.31984,6.31338,0.006464
1024,145.351,6.87988,6.5993,6.59312,0.006176
1025,145.228,6.88574,6.97862,6.97264,0.005984
1026,133.091,7.51367,6.312,6.30586,0.006144
1027,150.18,6.65869,6.62646,6.62042,0.006048
1028,139.206,7.18359,6.98051,6.9744,0.006112
1029,135.486,7.38086,6.31341,6.3073,0.006112
1030,145.382,6.87842,6.59366,6.58755,0.006112
1031,143.147,6.98584,6.97344,6.9673,0.006144
1032,133.9,7.46826,6.312,6.30602,0.005984
1033,151.379,6.60596,6.59446,6.58842,0.006048
1034,140.95,7.09473,6.96525,6.9591,0.006144
1035,136.025,7.35156,6.31398,6.30784,0.006144
1036,148.924,6.71484,6.59117,6.58621,0.00496
1037,137.091,7.29443,6.97453,6.96851,0.006016
1038,137.137,7.29199,6.31392,6.30784,0.00608
1039,145.351,6.87988,6.59661,6.59046,0.006144
1040,145.703,6.86328,6.99808,6.99203,0.006048
1041,131.882,7.58252,6.31194,6.30579,0.006144
