,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
532,260.56,3.83789,0.8728,0.007872,0.29152,0.004384,0.00544,0.0064,0.549312,0.007872
533,486.345,2.05615,0.821248,0.008192,0.233024,0.004544,0.005312,0.006464,0.55552,0.008192
534,388.615,2.57324,0.9216,0.009568,0.31808,0.004128,0.005696,0.006432,0.570592,0.007104
535,385.071,2.59692,0.835936,0.008544,0.227328,0.005728,0.004512,0.006144,0.575488,0.008192
536,411.204,2.43188,0.82224,0.0088,0.242048,0.005568,0.004672,0.006144,0.546848,0.00816
537,449.912,2.22266,0.827872,0.008672,0.256,0.00528,0.004896,0.006208,0.538656,0.00816
538,473.198,2.11328,0.817152,0.008192,0.235328,0.004288,0.005728,0.00656,0.548864,0.008192
539,374.989,2.66675,0.856352,0.008768,0.264224,0.005472,0.004768,0.006144,0.559104,0.007872
540,441.379,2.26562,0.890688,0.011456,0.2896,0.005888,0.004352,0.006176,0.565216,0.008
541,444.155,2.25146,0.83152,0.008192,0.229376,0.005888,0.004352,0.006144,0.570656,0.006912
542,410.874,2.43384,0.872896,0.008608,0.255712,0.004416,0.005344,0.006304,0.58432,0.008192
543,443.146,2.25659,0.872064,0.009696,0.262944,0.00576,0.004448,0.006144,0.5752,0.007872
544,466.781,2.14233,0.833344,0.009632,0.227072,0.004928,0.004128,0.006304,0.57328,0.008
545,520.193,1.92236,0.846976,0.008288,0.227328,0.005856,0.004384,0.006144,0.587072,0.007904
546,401.451,2.49097,0.906784,0.008192,0.292384,0.004576,0.005248,0.006304,0.582144,0.007936
547,372.431,2.68506,0.843776,0.00928,0.230336,0.005824,0.004416,0.006144,0.580736,0.00704
548,447.552,2.23438,0.81104,0.008192,0.226624,0.0048,0.004096,0.006144,0.55296,0.008224
549,419.371,2.38452,0.8496,0.008288,0.253728,0.005504,0.004896,0.006208,0.563136,0.00784
550,423.097,2.36353,0.8704,0.008192,0.227328,0.005504,0.004736,0.006144,0.610304,0.008192
551,375.332,2.66431,0.821344,0.008896,0.229344,0.004256,0.005568,0.006304,0.545344,0.021632
552,371.553,2.69141,0.915168,0.009536,0.318144,0.00544,0.0048,0.006144,0.5632,0.007904
553,379.049,2.63818,0.83968,0.00944,0.248512,0.004192,0.005664,0.006624,0.557056,0.008192
554,447.162,2.23633,0.843616,0.008288,0.258048,0.005376,0.004864,0.006144,0.55296,0.007936
555,339.776,2.94312,0.833376,0.008352,0.236832,0.004832,0.005376,0.006368,0.563744,0.007872
556,464.821,2.15137,0.84368,0.00864,0.23584,0.00512,0.004864,0.006304,0.575168,0.007744
557,396.976,2.51904,0.909312,0.008192,0.311296,0.005472,0.004768,0.006176,0.565216,0.008192
558,319.65,3.12842,0.851968,0.00944,0.244224,0.004384,0.005472,0.006336,0.57392,0.008192
559,403.746,2.47681,0.827968,0.008672,0.247904,0.004096,0.005792,0.0064,0.548,0.007104
560,346.268,2.88794,0.926144,0.008544,0.317792,0.005216,0.005024,0.006176,0.575456,0.007936
561,468.114,2.13623,0.8704,0.00944,0.234112,0.004256,0.005568,0.006336,0.602496,0.008192
562,479.85,2.08398,0.849504,0.009536,0.22352,0.004512,0.005344,0.006304,0.59248,0.007808
563,335.903,2.97705,0.821248,0.008192,0.243136,0.004672,0.005152,0.006432,0.545472,0.008192
564,397.4,2.51636,0.847104,0.008224,0.249856,0.006144,0.004096,0.007296,0.563424,0.008064
565,420.836,2.37622,0.88464,0.008672,0.250272,0.005216,0.0048,0.006272,0.601504,0.007904
566,303.903,3.29053,0.868352,0.008448,0.260096,0.006144,0.005408,0.006656,0.5736,0.008
567,387.109,2.58325,0.848096,0.008384,0.241664,0.004096,0.005824,0.006304,0.574752,0.007072
568,413.362,2.41919,0.871008,0.008896,0.259488,0.004864,0.004096,0.007424,0.578304,0.007936
569,313.846,3.18628,0.913408,0.009312,0.286976,0.004768,0.004224,0.007328,0.592608,0.008192
570,375.711,2.66162,0.847456,0.009312,0.250784,0.005888,0.004352,0.007584,0.56128,0.008256
571,319.376,3.1311,0.841728,0.008192,0.24928,0.004672,0.005184,0.006368,0.55984,0.008192
572,391.662,2.55322,0.850304,0.008608,0.247488,0.004384,0.005664,0.006304,0.569664,0.008192
573,376.782,2.65405,0.853792,0.008384,0.249824,0.004128,0.005792,0.006368,0.571456,0.00784
574,279.724,3.57495,0.86016,0.008192,0.245792,0.005664,0.004544,0.006144,0.582656,0.007168
575,393.695,2.54004,0.843872,0.00864,0.252,0.005216,0.004896,0.006272,0.558976,0.007872
576,354.325,2.82227,0.833568,0.008192,0.253568,0.00448,0.005376,0.006432,0.547296,0.008224
577,446.771,2.23828,0.847648,0.010208,0.246624,0.00544,0.004768,0.006176,0.566528,0.007904
578,299.087,3.34351,0.88496,0.00816,0.290144,0.004928,0.004192,0.00624,0.563104,0.008192
579,389.984,2.56421,0.872448,0.009344,0.249856,0.00496,0.004128,0.006144,0.589824,0.008192
580,382.482,2.6145,0.840576,0.008832,0.245408,0.004704,0.004192,0.007616,0.562848,0.006976
581,282.6,3.53857,0.884736,0.008224,0.285088,0.005536,0.004704,0.006144,0.567104,0.007936
582,332.603,3.00659,0.927744,0.010112,0.269536,0.00496,0.0144,0.006208,0.614336,0.008192
583,282.152,3.54419,0.851456,0.00832,0.253312,0.004608,0.005248,0.0064,0.56576,0.007808
584,366.861,2.72583,0.872448,0.008192,0.2656,0.004736,0.004224,0.007296,0.574208,0.008192
585,334.887,2.98608,1.01603,0.008448,0.412896,0.004864,0.004096,0.007328,0.571552,0.006848
586,366.369,2.72949,0.845952,0.00832,0.24896,0.00496,0.004128,0.007168,0.56528,0.007136
587,364.283,2.74512,0.893728,0.008992,0.2696,0.004832,0.0056,0.0064,0.590112,0.008192
588,319.775,3.1272,0.884576,0.008192,0.25744,0.004704,0.00512,0.006368,0.59472,0.008032
589,422.66,2.36597,0.8784,0.008864,0.268352,0.00416,0.005664,0.006464,0.577088,0.007808
590,262.699,3.80664,0.896,0.008832,0.253824,0.00448,0.0056,0.00656,0.609728,0.006976
591,378.348,2.64307,0.86016,0.009376,0.262272,0.004832,0.004096,0.007264,0.565184,0.007136
592,364.413,2.74414,0.912384,0.008704,0.305632,0.004096,0.005792,0.006496,0.57344,0.008224
593,351.558,2.84448,0.872448,0.008256,0.264128,0.00528,0.004864,0.00624,0.576704,0.006976
594,394.111,2.53735,0.866848,0.008032,0.248096,0.004512,0.005536,0.006528,0.585952,0.008192
595,297.135,3.36548,0.886784,0.009664,0.256576,0.004096,0.005856,0.006368,0.596032,0.008192
596,326.609,3.06177,0.968896,0.008416,0.327648,0.005888,0.004352,0.006144,0.609408,0.00704
597,307.046,3.25684,0.893568,0.008672,0.252064,0.005952,0.004288,0.006144,0.608256,0.008192
598,404.304,2.47339,0.862208,0.009568,0.254272,0.005504,0.004896,0.006304,0.574624,0.00704
599,398.948,2.50659,0.879776,0.008384,0.262112,0.005472,0.0048,0.006144,0.584992,0.007872
600,302.266,3.30835,0.890048,0.008352,0.251872,0.004128,0.005728,0.006336,0.6056,0.008032
601,323.667,3.0896,0.85824,0.009312,0.246688,0.005568,0.004672,0.006144,0.578848,0.007008
602,320.601,3.11914,0.89568,0.008544,0.270688,0.00592,0.004352,0.007712,0.590272,0.008192
603,402.595,2.48389,0.862208,0.009632,0.242304,0.005824,0.004384,0.006144,0.58576,0.00816
604,356.981,2.80127,0.9464,0.008576,0.331872,0.005856,0.004384,0.007328,0.580448,0.007936
605,368.71,2.71216,0.849984,0.008192,0.24576,0.005888,0.004352,0.006144,0.572704,0.006944
606,333.877,2.99512,0.865376,0.008288,0.260096,0.005312,0.004896,0.006208,0.572512,0.008064
607,296.168,3.37646,0.85984,0.009664,0.2648,0.005472,0.004736,0.006144,0.561152,0.007872
608,371.385,2.69263,0.901504,0.009696,0.26512,0.004096,0.005888,0.006368,0.602144,0.008192
609,300.403,3.32886,0.904992,0.00944,0.314112,0.004128,0.005696,0.006336,0.557312,0.007968
610,398.289,2.51074,0.869344,0.008832,0.24976,0.004544,0.00528,0.006432,0.586304,0.008192
611,371.89,2.68896,0.851104,0.009376,0.258912,0.004096,0.005792,0.006496,0.558624,0.007808
612,260.229,3.84277,0.87616,0.008224,0.262112,0.004096,0.005792,0.0064,0.581664,0.007872
613,375.263,2.66479,0.855968,0.008192,0.257792,0.004352,0.005472,0.006304,0.56576,0.008096
614,293.725,3.40454,0.872672,0.008224,0.250656,0.005504,0.004736,0.006144,0.589536,0.007872
615,436.023,2.29346,0.862368,0.008896,0.24592,0.005792,0.004448,0.006144,0.5832,0.007968
616,307.139,3.25586,0.86224,0.008192,0.258048,0.005536,0.004704,0.006144,0.57264,0.006976
617,227.669,4.39233,0.8728,0.008352,0.292864,0.004096,0.005856,0.006432,0.548224,0.006976
618,315.417,3.17041,0.866304,0.008192,0.264224,0.005568,0.004672,0.006112,0.569184,0.008352
619,347.295,2.87939,0.870752,0.008544,0.29072,0.004192,0.0056,0.006336,0.548352,0.007008
620,264.788,3.77661,0.899072,0.008192,0.292384,0.004576,0.00528,0.0064,0.575264,0.006976
621,363.249,2.75293,0.897152,0.008832,0.297088,0.0056,0.00464,0.006144,0.566816,0.008032
622,293.599,3.40601,0.909312,0.008192,0.311296,0.005824,0.004416,0.006144,0.565248,0.008192
623,369.542,2.70605,0.888832,0.00976,0.272576,0.004384,0.00544,0.006368,0.582112,0.008192
624,344.955,2.89893,0.873568,0.008256,0.258016,0.005728,0.004512,0.006144,0.58304,0.007872
625,307.577,3.25122,0.868384,0.00832,0.283552,0.00496,0.004224,0.006176,0.552928,0.008224
626,324.384,3.08276,0.920192,0.00864,0.290784,0.00432,0.005504,0.006784,0.595968,0.008192
627,233.191,4.28833,0.907904,0.008832,0.323456,0.004224,0.005824,0.006464,0.551968,0.007136
628,332.468,3.00781,0.924096,0.008768,0.31696,0.004672,0.005632,0.006464,0.573632,0.007968
629,285.118,3.50732,0.987488,0.008544,0.37888,0.006144,0.004096,0.01584,0.565792,0.008192
630,328.864,3.04077,0.917504,0.008192,0.285952,0.004864,0.004096,0.0064,0.599808,0.008192
631,272.939,3.66382,0.917696,0.008384,0.339968,0.005888,0.004352,0.006144,0.54592,0.00704
632,328.495,3.04419,0.898752,0.008256,0.30304,0.005376,0.004864,0.006144,0.563168,0.007904
633,281.628,3.55078,0.85808,0.009664,0.258624,0.005472,0.004768,0.006144,0.565248,0.00816
634,347.148,2.88062,0.889472,0.008704,0.288928,0.00512,0.004896,0.006336,0.56848,0.007008
635,275.065,3.6355,0.890816,0.008544,0.272384,0.005984,0.004256,0.006176,0.585568,0.007904
636,325.312,3.07397,0.878976,0.008576,0.280448,0.004224,0.005632,0.00656,0.565344,0.008192
637,275.472,3.63013,1.13402,0.008608,0.53248,0.006144,0.004096,0.007328,0.56736,0.008
638,373.178,2.67969,0.862368,0.008352,0.260096,0.005664,0.004576,0.007456,0.568032,0.008192
639,299.262,3.34155,0.9216,0.008192,0.311232,0.00416,0.005664,0.006368,0.577792,0.008192
640,354.05,2.82446,0.874496,0.010432,0.272832,0.005472,0.004768,0.006144,0.566912,0.007936
641,313.653,3.18823,0.906944,0.008288,0.290816,0.005312,0.004864,0.00624,0.583488,0.007936
642,294.591,3.39453,0.864224,0.008224,0.27024,0.00416,0.005664,0.006272,0.561504,0.00816
643,363.669,2.74976,0.86352,0.00976,0.254432,0.004096,0.005824,0.006368,0.575232,0.007808
644,293.326,3.40918,0.915456,0.009664,0.301632,0.005504,0.004736,0.006144,0.579584,0.008192
645,357.448,2.79761,0.894304,0.008192,0.305152,0.004096,0.005888,0.006336,0.556864,0.007776
646,282.561,3.53906,0.997376,0.009216,0.381952,0.00528,0.019296,0.006144,0.568352,0.007136
647,377.407,2.64966,0.875648,0.008192,0.26,0.004192,0.005632,0.006624,0.581664,0.009344
648,310.915,3.21631,0.876192,0.008224,0.270368,0.0056,0.004608,0.007264,0.572288,0.00784
649,339.185,2.94824,0.875712,0.0096,0.260736,0.004096,0.005888,0.006304,0.58128,0.007808
650,344.115,2.90601,0.919392,0.008192,0.302336,0.004864,0.004096,0.007168,0.584704,0.008032
651,298.564,3.34937,0.912256,0.008672,0.250048,0.00432,0.005504,0.006272,0.629248,0.008192
652,366.107,2.73145,0.917504,0.00832,0.29888,0.004096,0.005856,0.006432,0.585728,0.008192
653,306.243,3.26538,0.88048,0.00832,0.249856,0.004096,0.005824,0.006432,0.598048,0.007904
654,349.428,2.86182,0.861632,0.008192,0.256,0.0056,0.00464,0.006144,0.573216,0.00784
655,301.798,3.31348,0.851008,0.00928,0.261056,0.005536,0.004704,0.006144,0.556448,0.00784
656,292.781,3.41553,0.88064,0.009408,0.265024,0.004096,0.005792,0.0064,0.581728,0.008192
657,275.732,3.62671,0.903264,0.008288,0.300736,0.004416,0.005376,0.006304,0.571008,0.007136
658,387.292,2.58203,0.855936,0.008192,0.255936,0.005248,0.004896,0.006304,0.567296,0.008064
659,324.436,3.08228,0.90464,0.00864,0.276096,0.00448,0.005376,0.006496,0.59568,0.007872
660,301.553,3.31616,0.864224,0.008192,0.25984,0.004352,0.005472,0.0064,0.571808,0.00816
661,306.931,3.25806,0.8984,0.009376,0.297824,0.00576,0.00448,0.006144,0.559104,0.015712
662,314.4,3.18066,0.858688,0.008608,0.263616,0.004832,0.004096,0.007232,0.562112,0.008192
663,357.792,2.79492,0.839456,0.008256,0.253952,0.005952,0.004288,0.006144,0.55296,0.007904
664,287.177,3.48218,0.85712,0.008192,0.249856,0.005216,0.004896,0.006272,0.574784,0.007904
665,335.573,2.97998,0.909312,0.008192,0.310272,0.00496,0.004256,0.007264,0.566176,0.008192
666,306.908,3.2583,0.916864,0.009376,0.306016,0.005376,0.004864,0.006144,0.577216,0.007872
667,359.93,2.77832,0.88064,0.008192,0.282624,0.005504,0.004736,0.006144,0.565248,0.008192
668,342.561,2.91919,0.897728,0.008704,0.301344,0.004128,0.005856,0.0064,0.563232,0.008064
669,314.786,3.17676,0.880768,0.008416,0.286368,0.004448,0.005376,0.006336,0.561728,0.008096
670,366.041,2.73193,0.886016,0.008192,0.290688,0.004224,0.005984,0.006304,0.562816,0.007808
671,267.293,3.74121,0.89456,0.008544,0.294816,0.004192,0.006144,0.006144,0.566816,0.007904
672,364.867,2.74072,0.901024,0.008192,0.29696,0.005536,0.004704,0.006144,0.571392,0.008096
673,313.03,3.19458,0.86384,0.00848,0.260352,0.005664,0.004544,0.006144,0.570784,0.007872
674,382.983,2.61108,0.851872,0.008192,0.256,0.00544,0.0048,0.006144,0.5632,0.008096
675,319.451,3.13037,0.912896,0.008192,0.311296,0.004096,0.00592,0.006368,0.56912,0.007904
676,404.463,2.47241,0.847872,0.009664,0.244288,0.005152,0.004864,0.006336,0.569376,0.008192
677,277.45,3.60425,0.890368,0.008448,0.292896,0.005472,0.004736,0.007328,0.563584,0.007904
678,356.298,2.80664,0.842048,0.008512,0.246976,0.004928,0.005184,0.006432,0.562848,0.007168
679,352.072,2.84033,0.901056,0.009632,0.286848,0.004576,0.005248,0.006368,0.580256,0.008128
680,308.387,3.24268,0.866304,0.009536,0.254304,0.004448,0.00528,0.006528,0.578016,0.008192
681,365.29,2.73755,0.862208,0.008192,0.247808,0.005952,0.004288,0.006144,0.581632,0.008192
682,304.128,3.28809,0.966656,0.008192,0.365856,0.004832,0.004096,0.007328,0.56816,0.008192
683,331.526,3.01636,0.888288,0.00848,0.294656,0.004352,0.005472,0.006304,0.561184,0.00784
684,349.757,2.85913,0.87872,0.00832,0.256032,0.005312,0.004896,0.006144,0.589824,0.008192
685,310.045,3.22534,0.888832,0.008224,0.255968,0.005856,0.004384,0.007328,0.59888,0.008192
686,337.092,2.96655,0.915584,0.00848,0.306592,0.004704,0.00512,0.006432,0.576224,0.008032
687,257.983,3.87622,0.847552,0.008224,0.249824,0.005952,0.004288,0.006144,0.565248,0.007872
688,340.595,2.93604,0.872992,0.008704,0.282816,0.004256,0.005568,0.006688,0.557024,0.007936
689,324.899,3.07788,0.854016,0.008192,0.250976,0.004928,0.004192,0.006176,0.57136,0.008192
690,372.702,2.68311,0.862592,0.008576,0.260096,0.005376,0.004864,0.006144,0.569344,0.008192
691,324.667,3.08008,0.866816,0.00848,0.255808,0.004512,0.00544,0.0064,0.57904,0.007136
692,338.512,2.9541,0.894752,0.009536,0.293216,0.005536,0.004896,0.006304,0.567296,0.007968
693,288.207,3.46973,0.919296,0.008512,0.304928,0.004288,0.00576,0.00656,0.581376,0.007872
694,337.731,2.96094,0.8576,0.009824,0.249856,0.004512,0.005344,0.006304,0.573888,0.007872
695,331.418,3.01733,0.894976,0.009568,0.285344,0.00528,0.004864,0.006272,0.575488,0.00816
696,325.985,3.06763,0.873888,0.009376,0.250048,0.004768,0.004096,0.007648,0.590112,0.00784
697,345.537,2.89404,0.95664,0.008704,0.335968,0.00608,0.004128,0.006272,0.587648,0.00784
698,264.89,3.77515,0.944224,0.00816,0.337952,0.0056,0.00464,0.006176,0.574752,0.006944
699,326.011,3.06738,0.890912,0.008192,0.284672,0.005152,0.005088,0.006144,0.574688,0.006976
700,317.889,3.14575,0.929216,0.008192,0.315392,0.005952,0.005376,0.006592,0.579776,0.007936
701,323.59,3.09033,0.85472,0.008608,0.251904,0.004512,0.005312,0.006336,0.569984,0.008064
702,305.923,3.2688,0.974912,0.008256,0.38912,0.004096,0.005792,0.006496,0.55296,0.008192
703,349.16,2.86401,0.857216,0.009728,0.25856,0.005952,0.004288,0.006144,0.564448,0.008096
704,301.931,3.31201,0.97936,0.008544,0.366304,0.004864,0.004096,0.0072,0.580576,0.007776
705,320.852,3.1167,0.85616,0.00848,0.252992,0.00496,0.004192,0.006144,0.571392,0.008
706,391.812,2.55225,0.86,0.0096,0.246176,0.0056,0.004864,0.006144,0.579584,0.008032
707,219.99,4.54565,0.872448,0.009312,0.273312,0.005408,0.004832,0.006144,0.56512,0.00832
708,334.668,2.98804,0.881056,0.008608,0.270336,0.005728,0.004512,0.006144,0.577536,0.008192
709,345.421,2.89502,0.882688,0.009248,0.250368,0.004576,0.00528,0.006848,0.598176,0.008192
710,357.168,2.7998,0.878592,0.0096,0.260544,0.004288,0.005568,0.006464,0.583744,0.008384
711,292.342,3.42065,0.88384,0.008224,0.24368,0.005952,0.004288,0.00624,0.607904,0.007552
712,330.056,3.02979,0.864576,0.008576,0.269504,0.004928,0.004096,0.006368,0.562976,0.008128
713,294.549,3.39502,0.941376,0.008192,0.288768,0.004096,0.006016,0.006272,0.620064,0.007968
714,263.51,3.79492,0.867776,0.008288,0.259136,0.00496,0.004192,0.00624,0.577152,0.007808
715,296.232,3.37573,0.887424,0.0088,0.25552,0.004608,0.005216,0.006368,0.599872,0.00704
716,323.794,3.08838,0.928064,0.008512,0.2888,0.00576,0.004448,0.006144,0.606208,0.008192
717,323.488,3.09131,0.999424,0.008192,0.353824,0.004576,0.00528,0.006496,0.612864,0.008192
718,396.592,2.52148,0.90112,0.008864,0.248032,0.00544,0.0048,0.006144,0.62,0.00784
719,293.683,3.40503,0.8704,0.00928,0.260384,0.004768,0.00512,0.006496,0.57616,0.008192
720,429.846,2.32642,0.86848,0.008672,0.246304,0.005664,0.004576,0.006144,0.589216,0.007904
721,415.627,2.40601,0.88608,0.009536,0.25056,0.005216,0.004864,0.006336,0.601728,0.00784
722,255.968,3.90674,0.868,0.008192,0.256,0.005888,0.004352,0.006144,0.579552,0.007872
723,395.481,2.52856,0.90112,0.00944,0.277152,0.004224,0.0056,0.006336,0.5912,0.007168
724,305.466,3.27368,0.87488,0.008576,0.240832,0.004928,0.004096,0.006368,0.601888,0.008192
725,370.277,2.70068,0.925568,0.009504,0.286624,0.004928,0.004096,0.0072,0.605152,0.008064
726,387.109,2.58325,0.863744,0.008384,0.244992,0.004672,0.005152,0.006432,0.586208,0.007904
727,323.003,3.09595,0.918048,0.008736,0.29216,0.0048,0.004096,0.007456,0.592608,0.008192
728,359.424,2.78223,0.878976,0.008576,0.253952,0.005888,0.004352,0.007328,0.590688,0.008192
729,307.646,3.25049,0.90112,0.008192,0.292704,0.004256,0.006016,0.006272,0.576512,0.007168
730,387.548,2.58032,0.867168,0.008608,0.268768,0.00528,0.004928,0.006144,0.566272,0.007168
731,350.145,2.85596,0.866304,0.008192,0.265792,0.004544,0.00528,0.006336,0.567968,0.008192
732,362.061,2.76196,0.877696,0.009568,0.264864,0.0056,0.00464,0.006144,0.57904,0.00784
733,381.13,2.62378,0.907264,0.009408,0.297408,0.00448,0.005184,0.006688,0.576,0.008096
734,294.952,3.39038,0.872704,0.008448,0.271712,0.004768,0.004096,0.007488,0.569056,0.007136
735,396.63,2.52124,0.886784,0.009568,0.26896,0.005984,0.004256,0.006144,0.58368,0.008192
736,310.233,3.22339,0.89488,0.00928,0.279488,0.005248,0.004896,0.00624,0.581632,0.008096
737,436.395,2.2915,0.861984,0.008768,0.266304,0.005792,0.004448,0.006144,0.562528,0.008
738,413.07,2.4209,0.843712,0.008192,0.23936,0.004352,0.005472,0.006368,0.57184,0.008128
739,298.238,3.35303,0.872608,0.008608,0.280736,0.005696,0.004544,0.006144,0.558784,0.008096
740,479.513,2.08545,0.851968,0.008256,0.242368,0.005824,0.004416,0.006144,0.57712,0.00784
741,489.075,2.04468,0.83568,0.008832,0.22736,0.005312,0.004896,0.006176,0.5752,0.007904
742,453.7,2.2041,0.874784,0.008384,0.236768,0.004928,0.00416,0.006272,0.60608,0.008192
743,529.747,1.8877,0.838496,0.00848,0.223808,0.0056,0.00464,0.006144,0.581632,0.008192
744,482.791,2.07129,0.835136,0.007808,0.231968,0.00448,0.005344,0.006304,0.571424,0.007808
745,402.358,2.48535,0.835584,0.008192,0.241664,0.005632,0.004608,0.006144,0.5624,0.006944
746,432.296,2.31323,0.870336,0.008192,0.249856,0.005632,0.004608,0.007232,0.586688,0.008128
747,424.588,2.35522,0.87808,0.008192,0.26128,0.00496,0.004096,0.006176,0.585408,0.007968
748,405.745,2.4646,0.840352,0.008608,0.25136,0.004864,0.004096,0.007296,0.55712,0.007008
749,501.04,1.99585,0.826112,0.008608,0.22736,0.004416,0.005408,0.006368,0.56576,0.008192
750,512,1.95312,0.836608,0.008192,0.232576,0.00496,0.004128,0.006304,0.572672,0.007776
751,423.447,2.36157,0.84848,0.00832,0.233728,0.00432,0.005632,0.006496,0.581792,0.008192
752,465.137,2.1499,0.815104,0.008192,0.231328,0.004192,0.005632,0.006656,0.552128,0.006976
753,453.599,2.20459,0.843584,0.008192,0.233472,0.005952,0.004288,0.006144,0.577536,0.008
754,397.747,2.51416,0.876576,0.009632,0.262752,0.005632,0.004608,0.006144,0.579584,0.008224
755,457.603,2.1853,0.904704,0.008192,0.26368,0.004608,0.005216,0.006336,0.6088,0.007872
756,441.474,2.26514,0.903008,0.008384,0.24704,0.004864,0.005632,0.006336,0.622912,0.00784
757,416.938,2.39844,0.858112,0.008416,0.261312,0.004928,0.004096,0.0072,0.564192,0.007968
758,488.724,2.04614,0.848224,0.008832,0.249376,0.004576,0.005312,0.006368,0.565856,0.007904
759,447.895,2.23267,0.838912,0.008224,0.229152,0.004288,0.005632,0.006336,0.577376,0.007904
760,410.915,2.43359,0.84992,0.009312,0.242592,0.005184,0.004896,0.006304,0.57344,0.008192
761,491.658,2.03394,0.84816,0.00848,0.233472,0.005664,0.004576,0.006144,0.581664,0.00816
762,508.757,1.96558,0.852064,0.009344,0.231328,0.00496,0.004224,0.006208,0.588992,0.007008
763,461.677,2.16602,0.847488,0.008192,0.227328,0.004096,0.005888,0.006368,0.587712,0.007904
764,433.027,2.30933,0.860896,0.008576,0.235872,0.005152,0.004896,0.006368,0.59184,0.008192
765,461.417,2.16724,0.868608,0.00864,0.250176,0.005792,0.004448,0.006144,0.585472,0.007936
766,378.979,2.63867,0.848448,0.008192,0.230336,0.005952,0.004288,0.007264,0.584576,0.00784
767,428.586,2.33325,0.856032,0.00848,0.257056,0.00496,0.004224,0.006176,0.567264,0.007872
768,478.952,2.08789,0.887744,0.00864,0.248256,0.005632,0.004608,0.006144,0.60752,0.006944
769,473.745,2.11084,0.817152,0.008192,0.227328,0.00528,0.00496,0.006144,0.557056,0.008192
770,430.388,2.32349,0.89296,0.008192,0.301056,0.005312,0.004928,0.006176,0.559072,0.008224
771,448.68,2.22876,0.866336,0.010368,0.257824,0.00432,0.005504,0.006784,0.57344,0.008096
772,490.304,2.03955,0.837024,0.008224,0.22528,0.00592,0.00432,0.006144,0.579392,0.007744
773,357.76,2.79517,0.8592,0.009888,0.254144,0.004256,0.005632,0.006368,0.571008,0.007904
774,432.159,2.31396,0.85312,0.008192,0.260096,0.005216,0.004896,0.006272,0.56064,0.007808
775,400.587,2.49634,0.83488,0.008224,0.234848,0.004768,0.005312,0.006336,0.567488,0.007904
776,429.08,2.33057,0.874496,0.008192,0.245792,0.005664,0.004544,0.006144,0.595968,0.008192
777,500.795,1.99683,0.841952,0.008384,0.229376,0.00528,0.004896,0.006208,0.579584,0.008224
778,502.762,1.98901,0.838496,0.008352,0.221888,0.005888,0.004352,0.006144,0.58368,0.008192
