,fps,duration,cudaTotal,kernUpdateVelocityBruteForce-802,kernUpdatePos-803
779,653.895,1.5293,0.288768,0.284096,0.004672
780,672.468,1.48706,0.288768,0.28416,0.004608
781,526.749,1.89844,0.29072,0.284672,0.006048
782,439.532,2.27515,0.564672,0.559104,0.005568
783,662.033,1.5105,0.289376,0.28336,0.006016
784,615.2,1.62549,0.289248,0.283552,0.005696
785,525.061,1.90454,0.290048,0.284672,0.005376
786,631.417,1.58374,0.289152,0.283008,0.006144
787,558.799,1.78955,0.288896,0.284128,0.004768
788,678.033,1.47485,0.289152,0.282976,0.006176
789,498.722,2.00513,0.290016,0.284672,0.005344
790,640.1,1.56226,0.289152,0.283072,0.00608
791,467.58,2.13867,0.290112,0.284672,0.00544
792,579.513,1.72559,0.28912,0.284,0.00512
793,446.625,2.23901,0.2904,0.284672,0.005728
794,598.393,1.67114,0.289152,0.28304,0.006112
795,637.311,1.56909,0.305152,0.284672,0.02048
796,478.169,2.09131,0.288832,0.284,0.004832
797,510.914,1.95728,0.289984,0.284672,0.005312
798,699.334,1.42993,0.288768,0.28416,0.004608
799,406.793,2.45825,0.288928,0.284032,0.004896
800,448.729,2.22852,0.288928,0.283936,0.004992
801,691.541,1.44604,0.288768,0.284192,0.004576
802,668.844,1.49512,0.28912,0.283264,0.005856
803,596.129,1.67749,0.289216,0.283584,0.005632
804,436.581,2.29053,0.288768,0.284384,0.004384
805,669.281,1.49414,0.288768,0.284224,0.004544
806,629.863,1.58765,0.289088,0.283072,0.006016
807,651.607,1.53467,0.288768,0.283904,0.004864
808,457.347,2.18652,0.288768,0.284352,0.004416
809,508.063,1.96826,0.2888,0.284064,0.004736
810,717.967,1.39282,0.289248,0.283104,0.006144
811,616.589,1.62183,0.288864,0.28448,0.004384
812,567.077,1.76343,0.288768,0.284256,0.004512
813,419.715,2.38257,0.565792,0.561184,0.004608
814,689.795,1.44971,0.29008,0.284672,0.005408
815,628.221,1.5918,0.29008,0.284672,0.005408
816,233.697,4.27905,0.288768,0.284384,0.004384
817,496.906,2.01245,0.28992,0.284672,0.005248
818,635.827,1.57275,0.28912,0.283168,0.005952
819,478.449,2.09009,0.290144,0.284672,0.005472
820,599.006,1.66943,0.28912,0.284,0.00512
821,571.11,1.75098,0.290816,0.284672,0.006144
822,546.425,1.83008,0.28912,0.283296,0.005824
823,611.161,1.63623,0.288768,0.28416,0.004608
824,647.896,1.54346,0.288928,0.283936,0.004992
825,641.906,1.55786,0.289152,0.283232,0.00592
826,481.26,2.07788,0.288928,0.283392,0.005536
827,515.22,1.94092,0.565248,0.56048,0.004768
828,645.141,1.55005,0.288768,0.284064,0.004704
829,623.915,1.60278,0.288768,0.284352,0.004416
830,420.88,2.37598,0.289312,0.28352,0.005792
831,616.775,1.62134,0.565248,0.5608,0.004448
832,648.923,1.54102,0.288768,0.284256,0.004512
833,500.733,1.99707,0.288832,0.284064,0.004768
834,410.915,2.43359,0.288768,0.284192,0.004576
835,616.682,1.62158,0.289952,0.284672,0.00528
836,580.417,1.7229,0.29008,0.284384,0.005696
837,620.606,1.61133,0.288928,0.283936,0.004992
838,559.181,1.78833,0.288768,0.284384,0.004384
839,491.658,2.03394,0.565152,0.559552,0.0056
840,541.584,1.84644,0.28912,0.283584,0.005536
841,514.25,1.94458,0.28896,0.283968,0.004992
842,426.489,2.34473,0.565984,0.559872,0.006112
843,544.608,1.83618,0.289088,0.284224,0.004864
844,654.627,1.52759,0.289216,0.283232,0.005984
845,554.638,1.80298,0.288768,0.284448,0.00432
846,450.555,2.21948,0.564192,0.55984,0.004352
847,598.655,1.67041,0.28896,0.283904,0.005056
848,612.623,1.63232,0.288768,0.283808,0.00496
849,434.405,2.302,0.288832,0.284096,0.004736
850,561.327,1.78149,0.28992,0.284672,0.005248
851,582.397,1.71704,0.288832,0.284096,0.004736
852,648.204,1.54272,0.290528,0.284672,0.005856
853,491.186,2.03589,0.288768,0.284352,0.004416
854,611.252,1.63599,0.28912,0.28336,0.00576
855,675.239,1.48096,0.28912,0.283168,0.005952
856,541.155,1.8479,0.289184,0.284096,0.005088
857,441.237,2.26636,0.288768,0.284352,0.004416
858,557.355,1.79419,0.288768,0.284096,0.004672
859,437.28,2.28687,0.288768,0.284096,0.004672
860,383.7,2.6062,0.288768,0.284288,0.00448
861,643.317,1.55444,0.28912,0.283584,0.005536
862,646.261,1.54736,0.289792,0.284608,0.005184
863,571.907,1.74854,0.288896,0.283936,0.00496
864,390.058,2.56372,0.2888,0.284352,0.004448
865,587.999,1.70068,0.288768,0.284384,0.004384
866,478.84,2.08838,0.289088,0.284,0.005088
867,390.17,2.56299,0.288832,0.283904,0.004928
868,524.053,1.9082,0.288768,0.284,0.004768
869,502.269,1.99097,0.289088,0.283456,0.005632
870,492.249,2.03149,0.288768,0.283968,0.0048
871,542.301,1.84399,0.583328,0.57808,0.005248
872,488.783,2.0459,0.582816,0.5776,0.005216
873,440.762,2.2688,0.585536,0.579584,0.005952
874,352.223,2.83911,0.566176,0.561312,0.004864
875,510.151,1.96021,0.289312,0.283424,0.005888
876,533.959,1.8728,0.28912,0.283072,0.006048
877,523.986,1.90845,0.289056,0.284096,0.00496
878,617.332,1.61987,0.29024,0.284672,0.005568
879,625.726,1.59814,0.288768,0.284096,0.004672
880,531.396,1.88184,0.28848,0.28272,0.00576
881,383.126,2.61011,0.288768,0.28432,0.004448
882,549.283,1.82056,0.288768,0.284128,0.00464
883,543.236,1.84082,0.289184,0.283232,0.005952
884,508.378,1.96704,0.289152,0.283072,0.00608
885,571.987,1.74829,0.28912,0.284032,0.005088
886,598.83,1.66992,0.288768,0.284032,0.004736
887,643.62,1.55371,0.288832,0.282848,0.005984
888,500.611,1.99756,0.290144,0.284672,0.005472
889,384.565,2.60034,0.288928,0.284128,0.0048
890,544.608,1.83618,0.289152,0.284064,0.005088
891,547.374,1.8269,0.288896,0.283968,0.004928
892,468.114,2.13623,0.565824,0.5608,0.005024
893,605.917,1.65039,0.288768,0.28416,0.004608
894,648.204,1.54272,0.288768,0.284256,0.004512
895,612.532,1.63257,0.2888,0.28416,0.00464
896,493.137,2.02783,0.566848,0.561184,0.005664
897,568.81,1.75806,0.28912,0.283648,0.005472
898,649.952,1.53857,0.289984,0.284672,0.005312
899,447.748,2.2334,0.288768,0.28448,0.004288
900,582.232,1.71753,0.288832,0.283488,0.005344
901,678.595,1.47363,0.28928,0.283488,0.005792
902,594.83,1.68115,0.290176,0.284672,0.005504
903,580.252,1.72339,0.288768,0.284192,0.004576
904,531.81,1.88037,0.565472,0.559328,0.006144
905,571.11,1.75098,0.566496,0.561152,0.005344
906,494.03,2.02417,0.5664,0.561056,0.005344
907,510.66,1.95825,0.56624,0.561728,0.004512
908,609.705,1.64014,0.288768,0.284576,0.004192
909,604.486,1.6543,0.28896,0.284128,0.004832
910,609.615,1.64038,0.288832,0.284448,0.004384
911,524.657,1.90601,0.289824,0.284608,0.005216
912,582.066,1.71802,0.288832,0.284,0.004832
913,687.248,1.45508,0.289568,0.283424,0.006144
914,656.621,1.52295,0.29008,0.284672,0.005408
915,490.951,2.03687,0.289344,0.283424,0.00592
916,534.098,1.87231,0.289216,0.283488,0.005728
917,696.007,1.43677,0.289216,0.283072,0.006144
918,646.363,1.54712,0.288928,0.284576,0.004352
919,545.697,1.83252,0.289088,0.284096,0.004992
920,592.164,1.68872,0.290112,0.284672,0.00544
921,590.287,1.69409,0.28912,0.28336,0.00576
922,676.466,1.47827,0.28912,0.283104,0.006016
923,483.703,2.06738,0.288992,0.283104,0.005888
924,553.364,1.80713,0.289024,0.284,0.005024
925,641.805,1.55811,0.28976,0.283616,0.006144
926,632.196,1.58179,0.290304,0.284384,0.00592
927,571.827,1.74878,0.28928,0.283424,0.005856
928,512.577,1.95093,0.566272,0.56096,0.005312
929,694.12,1.44067,0.288256,0.282784,0.005472
930,591.224,1.69141,0.289152,0.28304,0.006112
931,600.939,1.66406,0.288768,0.28448,0.004288
932,578.286,1.72925,0.582048,0.577184,0.004864
933,494.328,2.02295,0.583552,0.578176,0.005376
934,464.821,2.15137,0.566848,0.561152,0.005696
935,506.492,1.97437,0.56656,0.561152,0.005408
936,630.154,1.58691,0.287744,0.28336,0.004384
937,573.75,1.74292,0.2888,0.284128,0.004672
938,653.27,1.53076,0.288768,0.283648,0.00512
939,491.953,2.03271,0.288768,0.28432,0.004448
940,601.999,1.66113,0.289184,0.28304,0.006144
941,628.703,1.59058,0.288768,0.284544,0.004224
942,707.304,1.41382,0.288768,0.283712,0.005056
943,503.07,1.98779,0.289024,0.284032,0.004992
944,608.98,1.64209,0.288864,0.28336,0.005504
945,733.787,1.36279,0.289024,0.282912,0.006112
946,703.901,1.42065,0.289184,0.283136,0.006048
947,615.755,1.62402,0.288768,0.284256,0.004512
948,494.149,2.02368,0.565248,0.560896,0.004352
949,576.739,1.73389,0.565248,0.56048,0.004768
950,536.336,1.8645,0.565248,0.560704,0.004544
951,464.346,2.15356,0.289824,0.28464,0.005184
952,456.939,2.18848,0.58192,0.575936,0.005984
953,586.651,1.70459,0.581728,0.57744,0.004288
954,483.304,2.06909,0.588,0.581568,0.006432
955,500.733,1.99707,0.582944,0.577536,0.005408
956,535.915,1.86597,0.581632,0.57696,0.004672
957,565.433,1.76855,0.588576,0.583712,0.004864
958,500.611,1.99756,0.585248,0.57968,0.005568
959,549.135,1.82104,0.581664,0.577088,0.004576
960,399.766,2.50146,0.600288,0.595424,0.004864
961,382.09,2.61719,0.568576,0.5632,0.005376
962,553.588,1.8064,0.58336,0.577536,0.005824
963,537.745,1.85962,0.587776,0.582656,0.00512
964,540.156,1.85132,0.292544,0.28688,0.005664
965,635.63,1.57324,0.288608,0.283072,0.005536
966,468.221,2.13574,0.581984,0.57632,0.005664
967,558.952,1.78906,0.581728,0.576608,0.00512
968,411.493,2.43018,0.601568,0.595552,0.006016
969,444.831,2.24805,0.582592,0.578496,0.004096
970,560.789,1.7832,0.58304,0.577888,0.005152
971,554.038,1.80493,0.591872,0.587424,0.004448
972,443.578,2.25439,0.58368,0.577568,0.006112
973,493.911,2.02466,0.565376,0.560608,0.004768
974,492.841,2.02905,0.56672,0.561152,0.005568
975,343.106,2.91455,0.58144,0.576032,0.005408
976,575.119,1.73877,0.2888,0.284096,0.004704
977,637.708,1.56812,0.288768,0.28416,0.004608
978,699.812,1.42896,0.289024,0.282944,0.00608
979,501.715,1.99316,0.288768,0.284256,0.004512
980,657.147,1.52173,0.288768,0.28272,0.006048
981,650.985,1.53613,0.289152,0.283392,0.00576
982,679.608,1.47144,0.288768,0.284288,0.00448
983,558.342,1.79102,0.288864,0.284224,0.00464
984,564.498,1.77148,0.58176,0.576128,0.005632
985,502.762,1.98901,0.60192,0.595968,0.005952
986,368.81,2.71143,0.58288,0.577632,0.005248
987,487.039,2.05322,0.289184,0.2832,0.005984
988,574.474,1.74072,0.288768,0.284128,0.00464
989,539.515,1.85352,0.289184,0.283488,0.005696
990,644.532,1.55151,0.290208,0.284672,0.005536
991,470.372,2.12598,0.288768,0.284,0.004768
992,616.682,1.62158,0.288768,0.284352,0.004416
993,553.065,1.80811,0.289248,0.283168,0.00608
994,449.863,2.2229,0.288928,0.283904,0.005024
995,367.124,2.72388,0.581984,0.576512,0.005472
996,499.695,2.00122,0.582624,0.57648,0.006144
997,427.825,2.3374,0.288704,0.282944,0.00576
998,590.883,1.69238,0.290144,0.284672,0.005472
999,616.311,1.62256,0.2888,0.284096,0.004704
1000,632.099,1.58203,0.290048,0.284672,0.005376
1001,431.521,2.31738,0.288896,0.284128,0.004768
1002,582.812,1.71582,0.288768,0.284352,0.004416
1003,625.153,1.59961,0.288768,0.28448,0.004288
1004,615.292,1.62524,0.295072,0.290368,0.004704
1005,459.708,2.17529,0.28912,0.284064,0.005056
1006,575.119,1.73877,0.290208,0.284672,0.005536
1007,673.02,1.48584,0.289056,0.283552,0.005504
1008,500.122,1.99951,0.290016,0.284672,0.005344
1009,434.543,2.30127,0.289312,0.2832,0.006112
1010,690.725,1.44775,0.28992,0.284672,0.005248
1011,627.547,1.59351,0.28896,0.284032,0.004928
1012,503.565,1.98584,0.288768,0.284352,0.004416
1013,586.567,1.70483,0.288928,0.284,0.004928
1014,622.209,1.60718,0.289152,0.28416,0.004992
1015,573.83,1.74268,0.289216,0.283584,0.005632
1016,421.096,2.37476,0.288832,0.284,0.004832
1017,490.892,2.03711,0.290144,0.284672,0.005472
1018,661.499,1.51172,0.288832,0.284448,0.004384
1019,602.53,1.65967,0.290016,0.284672,0.005344
1020,530.983,1.8833,0.289056,0.28304,0.006016
1021,634.744,1.57544,0.289344,0.28336,0.005984
1022,633.565,1.57837,0.288768,0.284352,0.004416
1023,633.174,1.57935,0.290144,0.284672,0.005472
1024,538.593,1.85669,0.288896,0.284032,0.004864
1025,566.764,1.7644,0.290336,0.284672,0.005664
1026,660.645,1.51367,0.289984,0.284672,0.005312
1027,661.392,1.51196,0.289792,0.28464,0.005152
1028,446.82,2.23804,0.28928,0.283136,0.006144
1029,576.171,1.7356,0.290816,0.284672,0.006144
1030,656.831,1.52246,0.288864,0.28448,0.004384
1031,644.633,1.55127,0.288992,0.284608,0.004384
1032,581.818,1.71875,0.289152,0.283584,0.005568
1033,463.611,2.15698,0.565248,0.560544,0.004704
1034,605.022,1.65283,0.2888,0.284192,0.004608
1035,644.735,1.55103,0.289888,0.28464,0.005248
1036,558.571,1.79028,0.289216,0.283616,0.0056
1037,487.155,2.05273,0.288704,0.283136,0.005568
1038,681.304,1.46777,0.289056,0.283584,0.005472
1039,648.204,1.54272,0.289216,0.283392,0.005824
1040,527.291,1.89648,0.28912,0.282976,0.006144
1041,590.712,1.69287,0.289184,0.283296,0.005888
1042,644.836,1.55078,0.288864,0.284064,0.0048
