,fps,duration,cudaTotal,kernUpdateVelocityBruteForce-802,kernUpdatePos-803
612,126.78,7.8877,6.31194,6.30579,0.006144
613,126.984,7.875,6.30515,6.29914,0.006016
614,127.633,7.83496,6.3119,6.30579,0.006112
615,125.49,7.96875,6.3055,6.29949,0.006016
616,122.167,8.18555,6.3119,6.30579,0.006112
617,129.817,7.70312,6.31206,6.30592,0.006144
618,131.316,7.61523,6.30976,6.30374,0.006016
619,125.444,7.97168,6.30374,6.2976,0.006144
620,124.931,8.00439,6.3119,6.30595,0.005952
621,123.986,8.06543,6.30467,6.29853,0.006144
622,125.076,7.99512,6.30986,6.30378,0.00608
623,119.354,8.37842,6.30579,6.30074,0.005056
624,127.118,7.8667,6.31194,6.30579,0.006144
625,121.126,8.25586,6.31056,6.30458,0.005984
626,127.087,7.86865,6.3121,6.30611,0.005984
627,121.205,8.25049,6.3072,6.30122,0.005984
628,123.025,8.12842,6.30989,6.30374,0.006144
629,115.419,8.66406,6.30595,6.29981,0.006144
630,128.935,7.75586,6.31242,6.3063,0.006112
631,121.601,8.22363,6.304,6.29888,0.00512
632,118.553,8.43506,6.31533,6.30934,0.005984
633,124.031,8.0625,6.30531,6.2993,0.006016
634,110.386,9.05908,6.31194,6.30579,0.006144
635,109.343,9.14551,6.30554,6.29952,0.006016
636,125.26,7.9834,6.3113,6.30531,0.005984
637,129.933,7.69629,6.30378,6.29782,0.005952
638,123.672,8.08594,6.31043,6.30448,0.005952
639,116.483,8.58496,6.30579,6.3008,0.004992
640,124.726,8.01758,6.312,6.30605,0.005952
641,121.471,8.23242,6.30186,6.29571,0.006144
642,125.884,7.94385,6.31088,6.30474,0.006144
643,122.547,8.16016,6.3039,6.29789,0.006016
644,125.845,7.94629,6.31222,6.30605,0.006176
645,112.769,8.86768,6.30579,6.29965,0.006144
646,127.126,7.86621,6.31194,6.30579,0.006144
647,126.717,7.8916,6.30381,6.29782,0.005984
648,130.504,7.6626,6.31302,6.30707,0.005952
649,128.805,7.76367,6.30454,6.29837,0.006176
650,122.547,8.16016,6.31136,6.30538,0.005984
651,121.963,8.19922,6.30406,6.29792,0.006144
652,121.421,8.23584,6.31194,6.30579,0.006144
653,123.567,8.09277,6.30576,6.29978,0.005984
654,122.914,8.13574,6.31434,6.30835,0.005984
655,130.156,7.68311,6.30886,6.30278,0.00608
656,126.945,7.87744,6.31398,6.30784,0.006144
657,123.597,8.09082,6.30579,6.29965,0.006144
658,124.817,8.01172,6.31283,6.30669,0.006144
659,127.92,7.81738,6.30378,6.29776,0.006016
660,133.099,7.51318,6.31194,6.30579,0.006144
661,101.547,9.84766,6.31158,6.3056,0.005984
662,123.694,8.08447,6.31194,6.30579,0.006144
663,124.688,8.02002,6.30582,6.29981,0.006016
664,132.694,7.53613,6.31264,6.3065,0.006144
665,127.158,7.86426,6.31482,6.3017,0.01312
666,124.741,8.0166,6.31398,6.30784,0.006144
667,135.182,7.39746,6.30579,6.29965,0.006144
668,121.738,8.21436,6.3136,6.30758,0.006016
669,133.498,7.49072,6.30579,6.29965,0.006144
670,124.521,8.03076,6.31318,6.30723,0.005952
671,115.199,8.68066,6.30429,6.29814,0.006144
672,128.474,7.78369,6.31194,6.30579,0.006144
673,126.498,7.90527,6.30579,6.29965,0.006144
674,109.548,9.12842,6.31373,6.30778,0.005952
675,126.85,7.8833,6.30374,6.2976,0.006144
676,114.26,8.75195,6.31066,6.30451,0.006144
677,126.592,7.89941,6.30304,6.29706,0.005984
678,127.427,7.84766,6.31194,6.30579,0.006144
679,129.735,7.70801,6.30266,6.29648,0.006176
680,125.015,7.99902,6.31194,6.30579,0.006144
681,126.78,7.8877,6.3103,6.30416,0.006144
682,120.04,8.33057,6.31178,6.30576,0.006016
683,123.582,8.0918,6.3023,6.29722,0.005088
684,121.262,8.24658,6.30925,6.30326,0.005984
685,116.582,8.57764,6.30522,6.2992,0.006016
686,128.748,7.76709,6.30982,6.30381,0.006016
687,127.625,7.83545,6.30586,6.29971,0.006144
688,124.129,8.05615,6.31398,6.3089,0.005088
689,123.359,8.10645,6.30413,6.2991,0.005024
690,131.408,7.60986,6.31101,6.30502,0.005984
691,127.824,7.82324,6.30438,6.29824,0.006144
692,124.212,8.05078,6.30989,6.30374,0.006144
693,130.712,7.65039,6.30493,6.29894,0.005984
694,130.779,7.64648,6.3135,6.30755,0.005952
695,126.116,7.9292,6.30397,6.29782,0.006144
696,121.449,8.23389,6.31024,6.3041,0.006144
697,127.514,7.84229,6.30579,6.29965,0.006144
698,125.298,7.98096,6.31274,6.30666,0.00608
699,126.662,7.89502,6.30243,6.29629,0.006144
700,126.373,7.91309,6.31194,6.30579,0.006144
701,130.487,7.66357,6.30374,6.2976,0.006144
702,126.607,7.89844,6.31194,6.30579,0.006144
703,120.612,8.29102,6.30534,6.29878,0.00656
704,126.279,7.91895,6.31194,6.30579,0.006144
705,129.678,7.71143,6.3056,6.29958,0.006016
706,132.189,7.56494,6.31398,6.30784,0.006144
707,129.875,7.69971,6.30733,6.30131,0.006016
708,127.976,7.81396,6.31235,6.3072,0.005152
709,133.446,7.49365,6.3111,6.30506,0.006048
710,128.16,7.80273,6.30989,6.30374,0.006144
711,129.122,7.74463,6.30749,6.3015,0.005984
712,126.108,7.92969,6.31277,6.30662,0.006144
713,125.122,7.99219,6.30554,6.29955,0.005984
714,131.976,7.57715,6.31162,6.30563,0.005984
715,128.886,7.75879,6.30624,6.3001,0.006144
716,131.148,7.625,6.31293,6.30675,0.006176
717,127.395,7.84961,6.30438,6.29824,0.006144
718,126.913,7.87939,6.31312,6.30714,0.005984
719,118.546,8.43555,6.30579,6.29968,0.006112
720,130.838,7.64307,6.31408,6.3081,0.005984
721,126.701,7.89258,6.30784,6.3015,0.006336
722,128.635,7.77393,6.31184,6.30579,0.006048
723,120.556,8.29492,6.31437,6.30794,0.006432
724,129.719,7.70898,6.31325,6.30723,0.006016
725,128.2,7.80029,6.30301,6.29699,0.006016
726,118.849,8.41406,6.31136,6.30534,0.006016
727,128.417,7.78711,6.30573,6.29965,0.00608
728,125.229,7.98535,6.31162,6.30557,0.006048
729,127.872,7.82031,6.30515,6.2992,0.005952
730,126.209,7.92334,6.31194,6.30682,0.00512
731,129.008,7.75146,6.30704,6.30099,0.006048
732,111.583,8.96191,6.31069,6.30454,0.006144
733,123.642,8.08789,6.30429,6.2983,0.005984
734,131.4,7.61035,6.31344,6.30749,0.005952
735,120.23,8.31738,6.30381,6.2977,0.006112
736,117.966,8.47705,6.31056,6.30442,0.006144
737,128.756,7.7666,6.31229,6.30614,0.006144
738,124.87,8.0083,6.31418,6.30803,0.006144
739,123.018,8.12891,6.30595,6.29994,0.006016
740,127.118,7.8667,6.30989,6.30374,0.006144
741,127.3,7.85547,6.30541,6.29952,0.005888
742,128.048,7.80957,6.31168,6.30566,0.006016
743,126.031,7.93457,6.30579,6.30074,0.005056
744,130.571,7.65869,6.3119,6.30586,0.006048
745,122.649,8.15332,6.30579,6.30102,0.004768
746,124.37,8.04053,6.31293,6.30678,0.006144
747,128.522,7.78076,6.3047,6.29856,0.006144
748,130.671,7.65283,6.30941,6.30326,0.006144
749,130.098,7.68652,6.30784,6.3017,0.006144
750,127.92,7.81738,6.31194,6.30682,0.00512
751,128.265,7.79639,6.30579,6.29965,0.006144
752,117.485,8.51172,6.31347,6.30579,0.00768
753,108.809,9.19043,6.31123,6.30525,0.005984
754,129.448,7.7251,6.31216,6.30618,0.005984
755,127.538,7.84082,6.30794,6.30179,0.006144
756,129.596,7.71631,6.31027,6.30413,0.006144
757,130.172,7.68213,6.30506,6.29907,0.005984
758,130.379,7.66992,6.31075,6.30461,0.006144
759,128.096,7.80664,6.30598,6.29984,0.006144
760,120.691,8.28564,6.31123,6.30525,0.005984
761,131.122,7.62646,6.30368,6.2977,0.005984
762,127.458,7.8457,6.31165,6.30566,0.005984
763,132.574,7.54297,6.30326,6.29728,0.005984
764,126.42,7.91016,6.31194,6.30595,0.005984
765,132.634,7.53955,6.30374,6.2976,0.006144
766,129.966,7.69434,6.31194,6.30579,0.006144
767,121.644,8.2207,6.30563,6.29958,0.006048
768,121.941,8.20068,6.31091,6.30582,0.005088
769,130.662,7.65332,6.30621,6.30003,0.006176
770,127.379,7.85059,6.31066,6.3057,0.00496
771,132.728,7.53418,6.30282,6.2968,0.006016
772,127.11,7.86719,6.31194,6.30579,0.006144
773,130.33,7.67285,6.3041,6.29795,0.006144
774,129.049,7.74902,6.31219,6.30611,0.00608
775,123.956,8.06738,6.30378,6.29872,0.005056
776,121.811,8.20947,6.31194,6.30579,0.006144
777,127.498,7.84326,6.30579,6.29965,0.006144
778,128.538,7.77979,6.31219,6.30605,0.006144
779,126.701,7.89258,6.30515,6.2992,0.005952
780,128.935,7.75586,6.31123,6.30522,0.006016
781,119.864,8.34277,6.30778,6.30176,0.006016
782,118.773,8.41943,6.31104,6.30506,0.005984
783,126.545,7.90234,6.30614,6.3,0.006144
784,128.935,7.75586,6.31242,6.30627,0.006144
785,119.264,8.38477,6.30525,6.2991,0.006144
786,126.529,7.90332,6.31517,6.30922,0.005952
787,119.584,8.3623,6.30784,6.3017,0.006144
788,114.76,8.71387,6.31194,6.3057,0.00624
789,131.08,7.62891,6.30579,6.29965,0.006144
790,129.04,7.74951,6.31322,6.30726,0.005952
791,123.948,8.06787,6.30288,6.29686,0.006016
792,124.939,8.00391,6.31168,6.3057,0.005984
793,124.901,8.00635,6.30467,6.29853,0.006144
794,120.854,8.27441,6.32387,6.30768,0.016192
795,126.592,7.89941,6.30397,6.29782,0.006144
796,131.055,7.63037,6.3119,6.30579,0.006112
797,128.619,7.7749,6.30214,6.29712,0.005024
798,112.719,8.87158,6.31398,6.30784,0.006144
799,128.16,7.80273,6.3055,6.29971,0.005792
800,128.846,7.76123,6.31194,6.30579,0.006144
801,119.682,8.35547,6.30886,6.30285,0.006016
802,125.652,7.9585,6.30851,6.30237,0.006144
803,123.232,8.11475,6.30582,6.30077,0.005056
804,129.195,7.74023,6.31222,6.30624,0.005984
805,126.584,7.8999,6.30915,6.30304,0.006112
806,126.443,7.90869,6.31344,6.30746,0.005984
807,122.393,8.17041,6.3103,6.30416,0.006144
808,114.369,8.74365,6.31392,6.30784,0.00608
809,127.689,7.83154,6.31194,6.30579,0.006144
810,123.709,8.0835,6.31318,6.30742,0.00576
811,133.091,7.51367,6.30512,6.29914,0.005984
812,117.911,8.48096,6.31165,6.30566,0.005984
813,116.383,8.59229,6.30384,6.2977,0.006144
814,118.987,8.4043,6.31194,6.30595,0.005984
815,125.191,7.98779,6.30403,6.29795,0.00608
816,129.875,7.69971,6.31034,6.30419,0.006144
817,126.678,7.89404,6.30477,6.29878,0.005984
818,123.567,8.09277,6.30989,6.30374,0.006144
819,120.869,8.27344,6.30576,6.29968,0.00608
820,99.0329,10.0977,6.31382,6.30781,0.006016
821,127.126,7.86621,6.31075,6.30461,0.006144
822,125.421,7.97314,6.31194,6.30579,0.006144
823,121.905,8.20312,6.30589,6.29834,0.007552
824,109.53,9.12988,6.31386,6.30787,0.005984
825,130.454,7.66553,6.3056,6.29955,0.006048
826,124.734,8.01709,6.31363,6.30752,0.006112
827,116.377,8.59277,6.30378,6.2976,0.006176
828,125.969,7.93848,6.31194,6.30685,0.005088
829,117.6,8.50342,6.31962,6.29901,0.020608
830,119.091,8.39697,6.3121,6.30595,0.006144
831,112.521,8.88721,6.30595,6.2999,0.006048
832,117.681,8.49756,6.31226,6.30627,0.005984
833,124.544,8.0293,6.30304,6.29709,0.005952
834,123.129,8.12158,6.31194,6.30579,0.006144
835,117.85,8.48535,6.30384,6.2977,0.006144
836,125.329,7.979,6.31107,6.30506,0.006016
837,129.211,7.73926,6.30566,6.29965,0.006016
838,127.657,7.8335,6.31101,6.30506,0.005952
839,124.506,8.03174,6.31194,6.30579,0.006144
840,118.56,8.43457,6.31398,6.30784,0.006144
841,131.24,7.61963,6.30531,6.29933,0.005984
842,116.383,8.59229,6.31194,6.30685,0.005088
843,122.797,8.14355,6.30352,6.29747,0.006048
844,126.389,7.91211,6.31331,6.30582,0.007488
845,120.471,8.30078,6.30419,6.29805,0.006144
846,124.34,8.04248,6.31194,6.30579,0.006144
847,124.054,8.06104,6.3048,6.29878,0.006016
848,119.57,8.36328,6.31158,6.30563,0.005952
849,122.922,8.13525,6.30662,6.30048,0.006144
850,127.442,7.84668,6.31299,6.30704,0.005952
851,118.088,8.46826,6.30336,6.29734,0.006016
852,109.977,9.09277,6.3104,6.30442,0.005984
853,128.579,7.77734,6.30611,6.29997,0.006144
854,131.476,7.60596,6.31168,6.3057,0.005984
855,126.194,7.92432,6.3056,6.29965,0.005952
856,128.16,7.80273,6.3121,6.30714,0.00496
857,129.809,7.70361,6.30374,6.2976,0.006144
858,113.595,8.80322,6.31331,6.30726,0.006048
859,124.521,8.03076,6.31104,6.30506,0.005984
860,120.308,8.31201,6.30989,6.30374,0.006144
861,114.638,8.72314,6.3071,6.30106,0.006048
862,130.454,7.66553,6.31213,6.30698,0.005152
863,114.618,8.72461,6.30598,6.29984,0.006144
864,123.144,8.12061,6.31002,6.30387,0.006144
865,126.334,7.91553,6.30573,6.29971,0.006016
866,120.634,8.28955,6.31334,6.30614,0.0072
867,124.703,8.01904,6.30602,6.29994,0.00608
868,121.934,8.20117,6.30995,6.30381,0.006144
869,120.89,8.27197,6.3057,6.29971,0.005984
870,129.326,7.73242,6.31184,6.30589,0.005952
871,130.796,7.64551,6.30579,6.29965,0.006144
872,118.876,8.41211,6.30989,6.30374,0.006144
873,125.822,7.94775,6.30739,6.30138,0.006016
874,109.695,9.11621,6.31136,6.30387,0.007488
875,121.069,8.25977,6.31306,6.30707,0.005984
876,129.252,7.73682,6.31357,6.30758,0.005984
877,123.136,8.12109,6.3063,6.30016,0.006144
878,123.232,8.11475,6.31059,6.30445,0.006144
879,130.612,7.65625,6.30579,6.29971,0.00608
880,119.417,8.37402,6.31187,6.30579,0.00608
881,116.357,8.59424,6.30589,6.29971,0.006176
882,128.74,7.76758,6.31024,6.30413,0.006112
883,124.863,8.00879,6.30541,6.29936,0.006048
884,126.85,7.8833,6.31194,6.30579,0.006144
885,128.248,7.79736,6.30989,6.30374,0.006144
886,117.904,8.48145,6.31002,6.30387,0.006144
887,119.808,8.34668,6.30566,6.29955,0.006112
888,130.313,7.67383,6.3119,6.30592,0.005984
889,131.476,7.60596,6.30579,6.29965,0.006144
890,128.498,7.78223,6.31062,6.30448,0.006144
891,132.129,7.56836,6.30294,6.29699,0.005952
892,130.429,7.66699,6.31062,6.30448,0.006144
893,125.521,7.9668,6.30502,6.29904,0.005984
894,121.478,8.23193,6.30982,6.30384,0.005984
895,119.049,8.3999,6.30358,6.29744,0.006144
896,104.357,9.58252,6.31194,6.30579,0.006144
897,128.635,7.77393,6.30582,6.29965,0.006176
898,128,7.8125,6.31376,6.30778,0.005984
899,115.341,8.66992,6.30579,6.29965,0.006144
900,130.429,7.66699,6.31146,6.30547,0.005984
901,128.337,7.79199,6.3055,6.29949,0.006016
902,125.337,7.97852,6.3121,6.30595,0.006144
903,132.858,7.52686,6.30266,6.29651,0.006144
904,127.008,7.87354,6.30326,6.29766,0.0056
905,93.6528,10.6777,6.30602,6.29997,0.006048
906,129.309,7.7334,6.31194,6.30694,0.004992
907,130.496,7.66309,6.30659,6.30048,0.006112
908,127.016,7.87305,6.31194,6.30579,0.006144
909,132.815,7.5293,6.30682,6.3008,0.006016
910,128.643,7.77344,6.30355,6.29776,0.005792
911,124.023,8.06299,6.30528,6.2993,0.005984
912,128.216,7.79932,6.3119,6.30589,0.006016
913,129.081,7.74707,6.30605,6.30003,0.006016
914,125.768,7.95117,6.3119,6.30579,0.006112
915,128.821,7.7627,6.30685,6.30083,0.006016
916,129.081,7.74707,6.31187,6.30579,0.00608
917,129.44,7.72559,6.30621,6.30006,0.006144
918,131.594,7.59912,6.31194,6.30685,0.005088
919,121.054,8.26074,6.31389,6.30746,0.006432
920,123.292,8.11084,6.31414,6.30813,0.006016
921,128.611,7.77539,6.30326,6.29718,0.00608
922,132.18,7.56543,6.31197,6.3071,0.004864
923,120.62,8.29053,6.30806,6.30179,0.006272
924,125.899,7.94287,6.31325,6.30733,0.00592
925,130.955,7.63623,6.30666,6.30051,0.006144
926,112.158,8.91602,6.31274,6.30762,0.00512
927,131.434,7.6084,6.3063,6.30016,0.006144
928,116.298,8.59863,6.31194,6.30579,0.006144
929,129.669,7.71191,6.30387,6.29773,0.006144
930,117.149,8.53613,6.31171,6.3057,0.006016
931,118.149,8.46387,6.30582,6.29965,0.006176
932,117.728,8.49414,6.31373,6.30768,0.006048
933,126.482,7.90625,6.30787,6.3017,0.006176
934,127.252,7.8584,6.3121,6.30595,0.006144
935,128.562,7.77832,6.30634,6.30019,0.006144
936,129.13,7.74414,6.31194,6.30579,0.006144
937,123.329,8.1084,6.30518,6.2992,0.005984
938,118.19,8.46094,6.31024,6.30525,0.004992
939,119.991,8.33398,6.30518,6.2992,0.005984
940,123.806,8.07715,6.31194,6.30579,0.006144
941,130.429,7.66699,6.30378,6.2976,0.006176
942,128.724,7.76855,6.31382,6.30781,0.006016
943,129.228,7.73828,6.30579,6.29965,0.006144
944,124.287,8.0459,6.31194,6.30579,0.006144
945,118.464,8.44141,6.30413,6.29795,0.006176
946,128.24,7.79785,6.31398,6.30784,0.006144
947,124.787,8.01367,6.30544,6.29942,0.006016
948,128.064,7.80859,6.3103,6.30413,0.006176
949,129.179,7.74121,6.3072,6.30122,0.005984
950,124.635,8.02344,6.3143,6.30813,0.006176
951,113.639,8.7998,6.30682,6.3008,0.006016
952,126.217,7.92285,6.31216,6.30602,0.006144
953,126.311,7.91699,6.30784,6.3017,0.006144
954,125,8,6.31011,6.30397,0.006144
955,126.124,7.92871,6.31139,6.30538,0.006016
956,124.985,8.00098,6.31155,6.30554,0.006016
957,126.404,7.91113,6.31213,6.30598,0.006144
958,118.835,8.41504,6.31373,6.30774,0.005984
959,125.475,7.96973,6.30563,6.29962,0.006016
960,125.199,7.9873,6.31258,6.30659,0.005984
961,124.909,8.00586,6.30608,6.29997,0.006112
962,126.639,7.89648,6.31379,6.30778,0.006016
963,125.829,7.94727,6.30573,6.29965,0.00608
964,118.027,8.47266,6.31357,6.30758,0.005984
965,127.332,7.85352,6.30579,6.29965,0.006144
966,124.924,8.00488,6.31414,6.30816,0.005984
967,131.316,7.61523,6.30646,6.30029,0.006176
968,130.23,7.67871,6.31258,6.3064,0.006176
969,129.982,7.69336,6.30554,6.29952,0.006016
970,130.015,7.69141,6.31229,6.30614,0.006144
971,127.697,7.83105,6.30579,6.29965,0.006144
972,124.741,8.0166,6.31005,6.3039,0.006144
973,126.108,7.92969,6.30566,6.29965,0.006016
974,128.482,7.7832,6.31066,6.3057,0.00496
975,130.181,7.68164,6.30608,6.30003,0.006048
976,127.713,7.83008,6.31194,6.30592,0.006016
977,126.827,7.88477,6.30582,6.29965,0.006176
978,125.521,7.9668,6.31085,6.3047,0.006144
979,119.836,8.34473,6.30566,6.29962,0.006048
980,127.142,7.86523,6.31194,6.30579,0.006144
981,130.946,7.63672,6.30426,6.29811,0.006144
982,129.669,7.71191,6.31069,6.30458,0.006112
983,127.617,7.83594,6.30531,6.2991,0.006208
984,129.211,7.73926,6.30918,6.3032,0.005984
985,130.829,7.64355,6.30461,6.29952,0.005088
986,120.641,8.28906,6.31194,6.30579,0.006144
987,127.442,7.84668,6.30358,6.29763,0.005952
988,123.107,8.12305,6.31184,6.30579,0.006048
989,121.485,8.23145,6.30378,6.2976,0.006176
990,128.24,7.79785,6.3135,6.30736,0.006144
991,124.939,8.00391,6.30774,6.3017,0.006048
992,120.655,8.28809,6.31126,6.30531,0.005952
993,117.769,8.49121,6.30518,6.29901,0.006176
994,129,7.75195,6.31213,6.30608,0.006048
995,131.908,7.58105,6.3057,6.29962,0.00608
996,127.76,7.82715,6.31366,6.30765,0.006016
997,120.442,8.30273,6.30438,6.29821,0.006176
998,129.407,7.72754,6.30803,6.30301,0.005024
999,111.135,8.99805,6.30442,6.29827,0.006144
1000,115.51,8.65723,6.31398,6.30784,0.006144
1001,131.704,7.59277,6.30387,6.29773,0.006144
1002,122.327,8.1748,6.31949,6.31328,0.006208
1003,119.626,8.35938,6.30582,6.29965,0.006176
1004,125.721,7.9541,6.31194,6.30579,0.006144
1005,123.463,8.09961,6.30835,6.30227,0.00608
1006,125.969,7.93848,6.31411,6.3081,0.006016
1007,130.379,7.66992,6.30384,6.29779,0.006048
1008,122.561,8.15918,6.31402,6.30797,0.006048
1009,124.756,8.01562,6.30582,6.29965,0.006176
1010,126.171,7.92578,6.31398,6.30784,0.006144
1011,120.329,8.31055,6.30496,6.29898,0.005984
1012,128.144,7.80371,6.31194,6.30579,0.006144
1013,125.168,7.98926,6.30467,6.2985,0.006176
1014,123.716,8.08301,6.31402,6.30784,0.006176
1015,129.407,7.72754,6.30784,6.3017,0.006144
1016,126.811,7.88574,6.31158,6.3056,0.005984
1017,118.081,8.46875,6.30474,6.29859,0.006144
1018,114.708,8.71777,6.31398,6.30755,0.006432
1019,127.221,7.86035,6.30518,6.29917,0.006016
1020,127.506,7.84277,6.31123,6.30522,0.006016
1021,129.538,7.71973,6.30566,6.29962,0.006048
1022,123.181,8.11816,6.31197,6.30579,0.006176
1023,125.076,7.99512,6.31251,6.30637,0.006144
1024,121.529,8.22852,6.31398,6.30784,0.006144
1025,124.121,8.05664,6.30454,6.2984,0.006144
1026,128.935,7.75586,6.31194,6.30579,0.006144
1027,128.919,7.75684,6.30374,6.2976,0.006144
1028,128.048,7.80957,6.31306,6.30707,0.005984
1029,124.423,8.03711,6.3063,6.30016,0.006144
1030,129.817,7.70312,6.31152,6.30544,0.00608
1031,128.935,7.75586,6.31286,6.30787,0.004992
1032,114.311,8.74805,6.31085,6.30576,0.005088
1033,113.337,8.82324,6.31194,6.30579,0.006144
1034,125.829,7.94727,6.31008,6.3041,0.005984
1035,116.589,8.57715,6.30589,6.29974,0.006144
1036,126.124,7.92871,6.31226,6.30627,0.005984
1037,121.083,8.25879,6.30394,6.29776,0.006176
1038,127.569,7.83887,6.31165,6.30566,0.005984
1039,131.501,7.60449,6.30506,6.29904,0.006016
1040,130.596,7.65723,6.31392,6.3079,0.006016
1041,128.176,7.80176,6.31162,6.3056,0.006016
