,fps,duration,cudaTotal,kernUpdateVelocityBruteForce-802,kernUpdatePos-803
613,334.832,2.98657,1.41638,1.41107,0.005312
614,312.386,3.20117,1.41587,1.40973,0.006144
615,250.934,3.98511,1.41661,1.41107,0.005536
616,365.388,2.73682,1.41443,1.40912,0.005312
617,399.415,2.50366,1.41606,1.4111,0.00496
618,395.252,2.53003,1.41709,1.41107,0.006016
619,353.866,2.82593,1.41517,1.41008,0.005088
620,345.508,2.89429,1.41706,1.41126,0.005792
621,275.213,3.63354,1.41517,1.41021,0.00496
622,340.907,2.93335,1.41546,1.4104,0.005056
623,295.143,3.38818,1.41539,1.41037,0.005024
624,360.088,2.7771,1.41606,1.40998,0.00608
625,302.757,3.30298,1.41683,1.41107,0.00576
626,353.103,2.83203,1.41603,1.40989,0.006144
627,315.077,3.17383,1.41722,1.41107,0.006144
628,351.016,2.84888,1.41526,1.41027,0.004992
629,381.023,2.62451,1.41536,1.40944,0.00592
630,301.487,3.31689,1.41517,1.41078,0.004384
631,366.401,2.72925,1.41408,1.40947,0.004608
632,365.976,2.73242,1.41501,1.40954,0.005472
633,358.543,2.78906,1.4168,1.41107,0.005728
634,356.422,2.80566,1.41629,1.41101,0.00528
635,297.783,3.35815,1.41568,1.40954,0.006144
636,341.533,2.92798,1.41546,1.40944,0.006016
637,328.6,3.04321,1.41677,1.41107,0.005696
638,388.357,2.57495,1.41562,1.40954,0.00608
639,389.91,2.5647,1.41507,1.40918,0.005888
640,366.795,2.72632,1.41517,1.41008,0.005088
641,346.649,2.88477,1.41517,1.41034,0.004832
642,284.247,3.51807,1.41741,1.41155,0.005856
643,352.526,2.83667,1.4153,1.40989,0.005408
644,363.862,2.74829,1.41715,1.41219,0.00496
645,330.856,3.02246,1.41517,1.40902,0.006144
646,246.985,4.04883,1.41494,1.40909,0.005856
647,366.992,2.72485,1.4151,1.40915,0.005952
648,339.607,2.94458,1.41722,1.41213,0.005088
649,360.817,2.77148,1.41363,1.40915,0.00448
650,367.19,2.72339,1.41568,1.41082,0.004864
651,266.736,3.74902,1.41619,1.41091,0.00528
652,367.387,2.72192,1.41315,1.4088,0.004352
653,357.573,2.79663,1.41514,1.40902,0.006112
654,365.616,2.73511,1.41654,1.41107,0.005472
655,316.44,3.16016,1.41517,1.40902,0.006144
656,353.744,2.8269,1.41507,1.40902,0.006048
657,260.692,3.83594,1.41347,1.40899,0.00448
658,349.697,2.85962,1.41517,1.41027,0.004896
659,385.687,2.59277,1.41459,1.40918,0.005408
660,354.632,2.81982,1.41475,1.40928,0.005472
661,362.382,2.75952,1.41517,1.41069,0.00448
662,349.876,2.85815,1.41373,1.40787,0.005856
663,307.739,3.24951,1.41517,1.40902,0.006144
664,360.31,2.77539,1.41517,1.40902,0.006144
665,357.667,2.7959,1.41517,1.41059,0.004576
666,363.54,2.75073,1.41526,1.40922,0.006048
667,236.353,4.23096,1.41462,1.40902,0.0056
668,382.947,2.61133,1.41347,1.40909,0.004384
669,358.481,2.78955,1.41926,1.41446,0.0048
670,345.333,2.89575,1.41418,1.4089,0.00528
671,339.269,2.94751,1.41462,1.40934,0.00528
672,319.476,3.13013,1.42541,1.4193,0.006112
673,371.284,2.69336,1.41389,1.40899,0.004896
674,334.504,2.9895,1.41517,1.41021,0.00496
675,334.504,2.9895,1.41494,1.40902,0.00592
676,294.147,3.39966,1.43126,1.42541,0.005856
677,271.168,3.68774,1.41485,1.40902,0.005824
678,348.774,2.86719,1.41645,1.41107,0.005376
679,324.282,3.08374,1.41517,1.40982,0.005344
680,357.448,2.79761,1.41517,1.41021,0.00496
681,357.292,2.79883,1.41542,1.41053,0.004896
682,334.668,2.98804,1.41488,1.4096,0.00528
683,272.34,3.67188,1.41517,1.41008,0.005088
684,364.965,2.73999,1.41517,1.40982,0.005344
685,344.028,2.90674,1.42486,1.41053,0.014336
686,360.595,2.77319,1.41517,1.41053,0.00464
687,310.845,3.21704,1.41654,1.41107,0.005472
688,349.16,2.86401,1.41571,1.40986,0.005856
689,323.718,3.08911,1.41555,1.40973,0.005824
690,343.999,2.90698,1.41558,1.41002,0.005568
691,354.663,2.81958,1.41472,1.40902,0.005696
692,384.782,2.59888,1.4144,1.40902,0.005376
693,263.646,3.79297,1.4152,1.41091,0.004288
694,346.972,2.88208,1.41514,1.40986,0.00528
695,352.921,2.8335,1.41517,1.40902,0.006144
696,376.125,2.65869,1.41526,1.41091,0.004352
697,366.729,2.72681,1.41402,1.40941,0.004608
698,342.991,2.91553,1.41498,1.40925,0.005728
699,373.825,2.67505,1.41539,1.40925,0.006144
700,349.041,2.86499,1.41549,1.41117,0.00432
701,378.034,2.64526,1.41619,1.41091,0.00528
702,367.19,2.72339,1.41498,1.40944,0.005536
703,363.346,2.7522,1.41517,1.41024,0.004928
704,352.647,2.83569,1.41498,1.40925,0.005728
705,376.159,2.65845,1.41376,1.40931,0.004448
706,388.283,2.57544,1.41459,1.40902,0.005568
707,367.948,2.71777,1.41344,1.40874,0.004704
708,345.392,2.89526,1.41526,1.40992,0.005344
709,376.956,2.65283,1.41517,1.41024,0.004928
710,342.303,2.92139,1.41379,1.40918,0.004608
711,347.915,2.87427,1.41517,1.4103,0.004864
712,358.638,2.78833,1.41318,1.40707,0.006112
713,389.91,2.5647,1.41376,1.40909,0.004672
714,326.583,3.06201,1.41536,1.41072,0.00464
715,302.243,3.30859,1.43136,1.42563,0.005728
716,378.279,2.64355,1.41517,1.4105,0.004672
717,356.422,2.80566,1.41517,1.41027,0.004896
718,320.125,3.12378,1.41514,1.40902,0.006112
719,386.306,2.58862,1.41498,1.40938,0.0056
720,328.205,3.04688,1.41494,1.40902,0.00592
721,317.692,3.14771,1.41517,1.4103,0.004864
722,343.999,2.90698,1.41315,1.40765,0.005504
723,365.616,2.73511,1.41338,1.40893,0.004448
724,345.159,2.89722,1.4153,1.40947,0.005824
725,370.545,2.69873,1.41424,1.40896,0.00528
726,359.267,2.78345,1.41514,1.40902,0.006112
727,351.618,2.84399,1.41386,1.40941,0.004448
728,361.55,2.76587,1.41395,1.40781,0.006144
729,353.195,2.8313,1.41539,1.41072,0.004672
730,347.236,2.87988,1.41462,1.40902,0.0056
731,347.797,2.87524,1.41539,1.40947,0.00592
732,249.924,4.00122,1.41453,1.40902,0.005504
733,368.114,2.71655,1.41312,1.40752,0.0056
734,322.444,3.10132,1.41475,1.4089,0.005856
735,353.134,2.83179,1.41325,1.40893,0.00432
736,345.8,2.89185,1.41517,1.40902,0.006144
737,250.382,3.9939,1.41517,1.41053,0.00464
738,344.955,2.89893,1.41517,1.41059,0.004576
739,342.704,2.91797,1.41373,1.40931,0.004416
740,365.127,2.73877,1.41322,1.40886,0.004352
741,285.157,3.50684,1.41517,1.41046,0.004704
742,257.724,3.88013,1.4072,1.40282,0.004384
743,345.043,2.89819,1.4145,1.40912,0.005376
744,338.624,2.95312,1.4136,1.40746,0.006144
745,382.875,2.61182,1.41446,1.40915,0.005312
746,331.848,3.01343,1.41347,1.40867,0.0048
747,240.192,4.16333,1.41517,1.41024,0.004928
748,374.269,2.67188,1.41414,1.40947,0.004672
749,304.807,3.28076,1.41494,1.40902,0.00592
750,378.174,2.64429,1.41347,1.40858,0.004896
751,389.095,2.57007,1.41334,1.40867,0.004672
752,253.984,3.93726,1.42624,1.4201,0.006144
753,380.882,2.62549,1.41312,1.40877,0.004352
754,365.323,2.7373,1.41517,1.40902,0.006144
755,312.529,3.19971,1.41322,1.40742,0.005792
756,335.71,2.97876,1.41309,1.40784,0.005248
757,298.738,3.34741,1.41504,1.40902,0.006016
758,322.57,3.1001,1.41517,1.41018,0.004992
759,370.645,2.698,1.41472,1.40944,0.00528
760,301.398,3.31787,1.41395,1.40787,0.00608
761,361.774,2.76416,1.41312,1.4087,0.004416
762,352.891,2.83374,1.41411,1.40931,0.0048
763,291.655,3.42871,1.4167,1.41085,0.005856
764,406.47,2.46021,1.41517,1.41018,0.004992
765,378.663,2.64087,1.41411,1.40934,0.004768
766,305.763,3.27051,1.41514,1.40902,0.006112
767,376.956,2.65283,1.41446,1.40915,0.005312
768,311.839,3.20679,1.41402,1.40966,0.004352
769,351.709,2.84326,1.41517,1.40902,0.006144
770,304.196,3.28735,1.41398,1.40922,0.004768
771,316.587,3.15869,1.41488,1.40941,0.005472
772,375.401,2.66382,1.41373,1.40931,0.004416
773,262.682,3.80688,1.4151,1.40902,0.00608
774,372.974,2.68115,1.41376,1.40902,0.004736
775,343.221,2.91357,1.41459,1.40902,0.005568
776,381.343,2.62231,1.41517,1.40902,0.006144
777,339.213,2.948,1.41379,1.40765,0.006144
778,363.443,2.75146,1.41469,1.40941,0.00528
779,344.52,2.90259,1.41514,1.4096,0.005536
780,358.293,2.79102,1.41283,1.40752,0.005312
781,338.961,2.9502,1.41462,1.40902,0.0056
782,319.401,3.13086,1.41414,1.40912,0.005024
783,370.947,2.6958,1.41421,1.4089,0.005312
784,336.538,2.97144,1.41331,1.4089,0.004416
785,339.241,2.94775,1.41341,1.40726,0.006144
786,360.183,2.77637,1.41315,1.40787,0.00528
787,345.829,2.8916,1.41517,1.41005,0.00512
788,369.475,2.70654,1.41408,1.40794,0.006144
789,306.174,3.26611,1.41466,1.40902,0.005632
790,369.342,2.70752,1.41462,1.40925,0.005376
791,349.488,2.86133,1.41517,1.41005,0.00512
792,321.684,3.10864,1.41418,1.40893,0.005248
793,338.428,2.95483,1.41446,1.40902,0.00544
794,387.255,2.58228,1.4143,1.40902,0.00528
795,342.819,2.91699,1.41392,1.40781,0.006112
796,359.898,2.77856,1.4145,1.40902,0.005472
797,353.988,2.82495,1.41421,1.40893,0.00528
798,378.069,2.64502,1.41494,1.40902,0.00592
799,364.997,2.73975,1.41363,1.40931,0.00432
800,355.494,2.81299,1.41456,1.40902,0.005536
801,352.223,2.83911,1.41414,1.40874,0.005408
802,324.205,3.08447,1.41386,1.40784,0.006016
803,364.64,2.74243,1.4144,1.40902,0.005376
804,359.235,2.78369,1.41312,1.40848,0.00464
805,369.909,2.70337,1.41424,1.40896,0.00528
806,349.816,2.85864,1.41373,1.40758,0.006144
807,309.693,3.229,1.41485,1.40902,0.005824
808,383.269,2.60913,1.41421,1.4089,0.005312
809,313.653,3.18823,1.41341,1.40797,0.00544
810,397.246,2.51733,1.4145,1.40902,0.005472
811,318.358,3.14111,1.41418,1.40886,0.005312
812,343.365,2.91235,1.41302,1.40771,0.005312
813,388.836,2.57178,1.41472,1.40902,0.005696
814,303.43,3.29565,1.4144,1.40902,0.005376
815,376.644,2.65503,1.41344,1.40899,0.004448
816,368.18,2.71606,1.41312,1.40886,0.004256
817,319.551,3.12939,1.41338,1.40906,0.00432
818,324.796,3.07886,1.41357,1.40768,0.005888
819,382.339,2.61548,1.41494,1.40902,0.00592
820,398.095,2.51196,1.41318,1.40858,0.004608
821,368.943,2.71045,1.41533,1.4105,0.004832
822,367.486,2.72119,1.41325,1.40758,0.005664
823,381.201,2.62329,1.41293,1.40758,0.005344
824,336.096,2.97534,1.41347,1.40918,0.004288
825,402.437,2.48486,1.41395,1.40781,0.006144
826,357.823,2.79468,1.41267,1.40739,0.00528
827,354.939,2.81738,1.41293,1.40765,0.00528
828,337.175,2.96582,1.41491,1.4095,0.005408
829,284.03,3.52075,1.41408,1.40899,0.005088
830,362.863,2.75586,1.41373,1.40896,0.004768
831,299.612,3.33765,1.41302,1.40701,0.006016
832,362.51,2.75854,1.41261,1.40714,0.005472
833,313.389,3.19092,1.41453,1.40893,0.0056
834,322.165,3.104,1.41357,1.4087,0.004864
835,301.642,3.31519,1.41421,1.40896,0.005248
836,376.401,2.65674,1.41437,1.40902,0.005344
837,304.558,3.28345,1.41434,1.40902,0.005312
838,335.325,2.98218,1.41437,1.40902,0.005344
839,356.981,2.80127,1.41347,1.40794,0.005536
840,326.141,3.06616,1.41418,1.40893,0.005248
841,382.768,2.61255,1.41286,1.40746,0.005408
842,331.687,3.01489,1.41446,1.40902,0.00544
843,372.567,2.68408,1.41312,1.40736,0.00576
844,284.464,3.51538,1.41312,1.40813,0.004992
845,324.282,3.08374,1.41478,1.40902,0.00576
846,391.064,2.55713,1.41312,1.40854,0.004576
847,357.417,2.79785,1.41328,1.40723,0.006048
848,320.852,3.1167,1.41414,1.40886,0.00528
849,308.039,3.24634,1.41363,1.40768,0.005952
850,375.711,2.66162,1.41306,1.40698,0.00608
851,398.405,2.51001,1.41325,1.40851,0.004736
852,331.579,3.01587,1.41312,1.4087,0.004416
853,387.036,2.58374,1.4135,1.40736,0.006144
854,307.3,3.25415,1.42131,1.41626,0.005056
855,345.45,2.89478,1.41312,1.4087,0.004416
856,348.447,2.86987,1.41312,1.40845,0.004672
857,360.088,2.7771,1.41424,1.40899,0.005248
858,387.512,2.58057,1.41309,1.40781,0.00528
859,396.132,2.52441,1.41312,1.40829,0.004832
860,356.329,2.8064,1.41494,1.40902,0.00592
861,398.676,2.5083,1.41312,1.40822,0.004896
862,331.821,3.01367,1.41434,1.40902,0.005312
863,407.603,2.45337,1.41171,1.40717,0.004544
864,382.411,2.61499,1.41296,1.4073,0.005664
865,354.816,2.81836,1.41382,1.40768,0.006144
866,289.184,3.45801,1.41312,1.40848,0.00464
867,290.064,3.44751,1.40445,1.3993,0.005152
868,345.975,2.89038,1.41446,1.40902,0.00544
869,356.391,2.80591,1.41312,1.40698,0.006144
870,385.833,2.5918,1.41296,1.40749,0.005472
871,345.742,2.89233,1.41264,1.40726,0.005376
872,383.126,2.61011,1.41469,1.40902,0.005664
873,386.67,2.58618,1.41312,1.40874,0.004384
874,369.875,2.70361,1.41318,1.40752,0.005664
875,374.748,2.66846,1.41389,1.40774,0.006144
876,366.532,2.72827,1.41379,1.40778,0.006016
877,282.21,3.54346,1.41405,1.40922,0.004832
878,372.228,2.68652,1.41357,1.40794,0.005632
879,360.373,2.7749,1.41427,1.40899,0.00528
880,378.979,2.63867,1.41312,1.40813,0.004992
881,375.918,2.66016,1.41312,1.4087,0.004416
882,321.28,3.11255,1.41312,1.40864,0.00448
883,386.306,2.58862,1.4137,1.408,0.005696
884,343.942,2.90747,1.41517,1.40902,0.006144
885,368.511,2.71362,1.41331,1.40717,0.006144
886,329.897,3.03125,1.41312,1.40698,0.006144
887,393.128,2.5437,1.4144,1.40902,0.005376
888,312.29,3.20215,1.41411,1.40906,0.005056
889,331.284,3.01855,1.41485,1.40902,0.005824
890,382.446,2.61475,1.41354,1.4079,0.005632
891,345.159,2.89722,1.41427,1.40899,0.00528
892,382.339,2.61548,1.41318,1.40723,0.005952
893,354.295,2.82251,1.41341,1.40838,0.005024
894,346.063,2.88965,1.41322,1.40893,0.004288
895,408.782,2.44629,1.41504,1.40902,0.006016
896,369.708,2.70483,1.41312,1.40829,0.004832
897,391.4,2.55493,1.41411,1.40797,0.006144
898,367.816,2.71875,1.41283,1.40752,0.005312
899,349.607,2.86035,1.41504,1.40957,0.005472
900,351.437,2.84546,1.41344,1.40858,0.004864
901,340.709,2.93506,1.41395,1.40883,0.00512
902,376.678,2.65479,1.41312,1.4081,0.005024
903,382.911,2.61157,1.41309,1.40768,0.005408
904,305.923,3.2688,1.41494,1.40902,0.00592
905,356.081,2.80835,1.41312,1.40813,0.004992
906,344.462,2.90308,1.41302,1.40698,0.006048
907,363.54,2.75073,1.41357,1.40784,0.005728
908,380.74,2.62646,1.41434,1.40902,0.005312
909,338.261,2.9563,1.41354,1.40768,0.005856
910,374.577,2.66968,1.41629,1.41101,0.00528
911,340.171,2.9397,1.41363,1.40874,0.004896
912,390.095,2.56348,1.41347,1.4088,0.004672
913,375.504,2.66309,1.41293,1.40698,0.005952
914,332.576,3.00684,1.41421,1.40896,0.005248
915,403.587,2.47778,1.4145,1.40902,0.005472
916,354.111,2.82397,1.4135,1.40838,0.00512
917,343.307,2.91284,1.41312,1.40835,0.004768
918,404.184,2.47412,1.41405,1.4079,0.006144
919,343.74,2.90918,1.41373,1.4088,0.004928
920,403.746,2.47681,1.4145,1.40902,0.005472
921,399.026,2.5061,1.41347,1.40752,0.005952
922,326.245,3.06519,1.4136,1.40867,0.004928
923,375.849,2.66064,1.41386,1.40771,0.006144
924,360.056,2.77734,1.41334,1.40845,0.004896
925,392.676,2.54663,1.4136,1.40765,0.005952
926,344.549,2.90234,1.41443,1.40902,0.005408
927,384.818,2.59863,1.41322,1.40877,0.004448
928,245.77,4.06885,1.41459,1.40928,0.005312
929,332.198,3.01025,1.41453,1.40902,0.005504
930,366.434,2.729,1.41408,1.40899,0.005088
931,351.89,2.8418,1.41517,1.41014,0.005024
932,414.323,2.41357,1.41517,1.40902,0.006144
933,345.683,2.89282,1.41418,1.4089,0.00528
934,287.843,3.47412,1.41469,1.40902,0.005664
935,380.634,2.6272,1.4137,1.40755,0.006144
936,345.246,2.89648,1.41526,1.40928,0.005984
937,387.402,2.5813,1.41482,1.40896,0.005856
938,371.25,2.6936,1.41382,1.408,0.005824
939,321.835,3.10718,1.41814,1.41322,0.004928
940,368.876,2.71094,1.41363,1.40928,0.004352
941,364.024,2.74707,1.41347,1.40733,0.006144
942,358.543,2.78906,1.41312,1.40698,0.006144
943,365.062,2.73926,1.41466,1.40909,0.005568
944,377.686,2.64771,1.41501,1.40902,0.005984
945,291.323,3.43262,1.41405,1.4079,0.006144
946,320.375,3.12134,1.41485,1.40902,0.005824
947,364.024,2.74707,1.41414,1.40944,0.004704
948,371.014,2.69531,1.41331,1.40877,0.004544
949,335.683,2.979,1.41414,1.40886,0.00528
950,360.595,2.77319,1.41328,1.40854,0.004736
951,341.932,2.92456,1.41312,1.4088,0.00432
952,380.952,2.625,1.41478,1.40902,0.00576
953,361.263,2.76807,1.41398,1.4079,0.00608
954,362.446,2.75903,1.41322,1.40842,0.0048
955,314.883,3.17578,1.41312,1.40877,0.004352
956,297.848,3.35742,1.41389,1.40906,0.004832
957,372.33,2.68579,1.41446,1.40902,0.00544
958,301.798,3.31348,1.41386,1.4088,0.005056
959,359.109,2.78467,1.41344,1.40883,0.004608
960,350.415,2.85376,1.41312,1.4087,0.004416
961,326.427,3.06348,1.41373,1.40867,0.005056
962,314.303,3.18164,1.41418,1.4089,0.00528
963,373.348,2.67847,1.41466,1.40902,0.005632
964,358.858,2.78662,1.41312,1.40835,0.004768
965,324.307,3.0835,1.41363,1.40851,0.00512
966,352.314,2.83838,1.41354,1.40742,0.006112
967,332.603,3.00659,1.41482,1.40902,0.005792
968,319.351,3.13135,1.41306,1.40739,0.005664
969,330.003,3.03027,1.41331,1.4088,0.004512
970,331.714,3.01465,1.41434,1.40902,0.005312
971,346.443,2.88647,1.4144,1.40902,0.005376
972,312.552,3.19946,1.41322,1.40838,0.004832
973,298.564,3.34937,1.41318,1.4089,0.004288
974,328.337,3.04565,1.41462,1.40902,0.0056
975,346.854,2.88306,1.41469,1.40902,0.005664
976,327.47,3.05371,1.41498,1.40902,0.005952
977,319.825,3.12671,1.41312,1.4088,0.00432
978,292.613,3.41748,1.41443,1.40902,0.005408
979,336.289,2.97363,1.41312,1.40877,0.004352
980,333.062,3.00244,1.41312,1.40838,0.004736
981,264.634,3.77881,1.41312,1.4088,0.00432
982,299.065,3.34375,1.41482,1.40902,0.005792
983,249.042,4.01538,1.41325,1.4071,0.006144
984,306.22,3.26562,1.42131,1.41702,0.004288
985,268.661,3.72217,1.42086,1.41517,0.005696
986,304.739,3.28149,1.41456,1.40902,0.005536
987,261.425,3.8252,1.41395,1.4079,0.006048
988,367.75,2.71924,1.41421,1.4089,0.005312
989,288.106,3.47095,1.41459,1.40902,0.005568
990,245.844,4.06763,1.41386,1.40771,0.006144
991,320.375,3.12134,1.41421,1.40893,0.00528
992,340.369,2.93799,1.41501,1.40902,0.005984
993,346.649,2.88477,1.41453,1.40867,0.005856
994,352.951,2.83325,1.41312,1.40698,0.006144
995,347.089,2.8811,1.41373,1.40883,0.004896
996,356.888,2.802,1.41434,1.40902,0.005312
997,302.154,3.30957,1.41293,1.40765,0.00528
998,325.726,3.07007,1.4136,1.40746,0.006144
999,342.132,2.92285,1.41344,1.40835,0.005088
1000,310.656,3.21899,1.41334,1.40746,0.005888
1001,343.711,2.90942,1.4137,1.40858,0.00512
1002,294.359,3.39722,1.41312,1.40848,0.00464
1003,355.648,2.81177,1.41322,1.40829,0.004928
1004,305.991,3.26807,1.41482,1.40902,0.005792
1005,366.926,2.72534,1.41286,1.40742,0.00544
1006,352.921,2.8335,1.41376,1.40915,0.004608
1007,340.312,2.93848,1.41312,1.40867,0.004448
1008,375.987,2.65967,1.41437,1.40902,0.005344
1009,340.907,2.93335,1.41318,1.40883,0.004352
1010,354.847,2.81812,1.41312,1.40806,0.005056
1011,320.225,3.1228,1.41517,1.40902,0.006144
1012,306.335,3.2644,1.41315,1.40826,0.004896
1013,325.933,3.06812,1.41312,1.40867,0.004448
1014,337.842,2.95996,1.41322,1.40774,0.005472
1015,372.635,2.68359,1.41347,1.40781,0.005664
1016,341.647,2.927,1.41312,1.40698,0.006144
1017,350.505,2.85303,1.41309,1.40778,0.005312
1018,252.139,3.96606,1.41213,1.40688,0.005248
1019,329.817,3.03198,1.41334,1.40755,0.005792
1020,260.212,3.84302,1.41322,1.40874,0.00448
1021,344.288,2.90454,1.41312,1.40845,0.004672
1022,273.797,3.65234,1.41469,1.40902,0.005664
1023,366.992,2.72485,1.4135,1.40784,0.005664
1024,341.903,2.9248,1.41354,1.40886,0.004672
1025,365.095,2.73901,1.41418,1.4089,0.00528
1026,381.627,2.62036,1.41299,1.40723,0.00576
1027,311.815,3.20703,1.41443,1.40902,0.005408
1028,327.235,3.05591,1.41309,1.40698,0.006112
1029,308.039,3.24634,1.41344,1.40749,0.005952
1030,340.539,2.93652,1.41331,1.40851,0.0048
1031,346.18,2.88867,1.41322,1.40758,0.005632
1032,355.679,2.81152,1.4128,1.40698,0.005824
1033,362.863,2.75586,1.41312,1.40874,0.004384
1034,298.586,3.34912,1.41312,1.40854,0.004576
1035,376.644,2.65503,1.41267,1.40742,0.005248
1036,374.886,2.66748,1.41312,1.40698,0.006144
1037,342.762,2.91748,1.4121,1.40768,0.004416
1038,333.198,3.00122,1.41302,1.40717,0.005856
1039,307.831,3.24854,1.41328,1.40736,0.00592
1040,386.89,2.58472,1.41354,1.40925,0.004288
1041,329.525,3.03467,1.4143,1.40902,0.00528
