,fps,duration,cudaTotal,kernComputeIndices-836,thrust::sort_by_key-840,kernResetIntBuffer-846,kernResetIntBuffer-847,kernIdentifyCellStartEnd-850,kernUpdateVelNeighborSearchScattered-857,kernUpdatePos-862
528,384.926,2.5979,1.2439,0.010944,0.239776,0.005568,0.00576,0.007104,0.964448,0.010304
529,303.071,3.29956,1.28205,0.010432,0.245568,0.004096,0.006176,0.007232,0.998304,0.01024
530,352.102,2.84009,1.25949,0.010368,0.23728,0.004704,0.005728,0.00656,0.984672,0.010176
531,335.38,2.98169,1.26157,0.011776,0.24832,0.00608,0.005952,0.0064,0.9728,0.01024
532,347.737,2.87573,1.26362,0.01024,0.243712,0.005376,0.004864,0.00784,0.981344,0.01024
533,365.453,2.73633,1.25354,0.0104,0.243744,0.00528,0.00496,0.007584,0.971328,0.01024
534,323.922,3.08716,1.25584,0.011008,0.238656,0.005056,0.005824,0.006464,0.978528,0.010304
535,317.077,3.15381,1.2719,0.010336,0.247552,0.004352,0.00608,0.007328,0.985984,0.010272
536,289.123,3.45874,1.28509,0.010784,0.250336,0.005856,0.005536,0.007008,0.995328,0.01024
537,352.799,2.83447,1.26208,0.01072,0.241664,0.005152,0.00512,0.007488,0.981664,0.010272
538,324.23,3.08423,1.42086,0.01024,0.395264,0.005408,0.004832,0.007712,0.98704,0.010368
539,340.086,2.94043,1.27782,0.011584,0.2624,0.004544,0.00608,0.00784,0.974784,0.010592
540,268.661,3.72217,1.32237,0.011296,0.27936,0.004256,0.006144,0.00736,1.00368,0.010272
541,357.636,2.79614,1.26362,0.011264,0.25248,0.004544,0.005952,0.006336,0.9728,0.01024
542,349.697,2.85962,1.27014,0.010752,0.250976,0.00496,0.0056,0.006752,0.980672,0.010432
543,325.622,3.07104,1.27488,0.01072,0.246272,0.004096,0.006144,0.00752,0.989856,0.010272
544,367.025,2.72461,1.26029,0.01104,0.247776,0.004096,0.006144,0.00752,0.973472,0.01024
545,267.747,3.73486,1.25542,0.011392,0.248704,0.005376,0.004864,0.00768,0.967168,0.01024
546,354.939,2.81738,1.26202,0.010688,0.258048,0.005376,0.004864,0.007712,0.965088,0.01024
547,326.661,3.06128,1.36058,0.010976,0.323552,0.006016,0.005536,0.00688,0.997376,0.01024
548,382.661,2.61328,1.24272,0.010752,0.23552,0.00592,0.005856,0.007808,0.966688,0.010176
549,356.546,2.80469,1.26886,0.01136,0.243904,0.004832,0.005824,0.006464,0.985088,0.011392
550,311.578,3.20947,1.2823,0.010496,0.243424,0.004384,0.006144,0.007808,0.999808,0.01024
551,335.655,2.97925,1.30458,0.011584,0.28128,0.004256,0.005984,0.007968,0.983264,0.01024
552,306.449,3.26318,1.26813,0.010656,0.249728,0.004224,0.006144,0.0072,0.979936,0.01024
553,372.431,2.68506,1.26157,0.010752,0.24784,0.005824,0.005504,0.00704,0.974336,0.010272
554,338.764,2.9519,1.26362,0.01152,0.242432,0.004192,0.006048,0.007552,0.981632,0.01024
555,363.121,2.75391,1.25792,0.010048,0.238208,0.00512,0.005152,0.00816,0.980992,0.01024
556,339.382,2.94653,1.26938,0.010656,0.260032,0.004128,0.006144,0.007648,0.970368,0.0104
557,296.79,3.36938,1.28787,0.01024,0.256,0.005376,0.004864,0.007648,0.993504,0.01024
558,367.948,2.71777,1.24899,0.0104,0.239616,0.004256,0.005984,0.007392,0.97104,0.010304
559,287.984,3.47241,1.26566,0.011328,0.25184,0.00512,0.0056,0.006688,0.974848,0.01024
560,366.861,2.72583,1.25091,0.011712,0.238144,0.005376,0.004864,0.007712,0.973024,0.01008
561,307.3,3.25415,1.25498,0.010688,0.24112,0.00464,0.005856,0.006432,0.975968,0.010272
562,314.038,3.18433,1.26909,0.010592,0.24896,0.004928,0.005472,0.006912,0.981056,0.011168
563,332.981,3.00317,1.25891,0.011456,0.240544,0.005472,0.005856,0.007104,0.978272,0.010208
564,377.546,2.64868,1.25677,0.01056,0.24496,0.004864,0.005536,0.006752,0.9728,0.011296
565,371.082,2.69482,1.27184,0.01232,0.237792,0.004384,0.006016,0.00752,0.993312,0.010496
566,267.765,3.73462,1.2687,0.011008,0.248032,0.005664,0.004672,0.008032,0.981056,0.01024
567,368.081,2.7168,1.25782,0.010592,0.244992,0.004896,0.005632,0.006624,0.974848,0.01024
568,292.279,3.42139,1.27706,0.011424,0.254816,0.005248,0.004992,0.007584,0.982688,0.010304
569,343.509,2.91113,1.26982,0.011232,0.245728,0.004128,0.006144,0.007712,0.984896,0.009984
570,334.996,2.98511,1.29843,0.01024,0.257888,0.004256,0.006144,0.007168,1.0025,0.01024
571,294.464,3.396,1.26774,0.01168,0.249472,0.00496,0.005696,0.00672,0.978976,0.01024
572,268.01,3.7312,1.33418,0.011168,0.313344,0.005376,0.004864,0.008128,0.981056,0.01024
573,348.863,2.86646,1.26771,0.011808,0.245408,0.00496,0.005504,0.006752,0.98304,0.01024
574,317.151,3.15308,1.33354,0.010528,0.291872,0.005056,0.005856,0.006496,1.00349,0.01024
575,297.329,3.36328,1.27408,0.010496,0.251456,0.00448,0.006016,0.006272,0.985088,0.010272
576,312.672,3.19824,1.2512,0.010432,0.239616,0.0056,0.004704,0.008064,0.972704,0.01008
577,296.125,3.37695,1.27549,0.011584,0.272608,0.004576,0.00592,0.006368,0.964032,0.0104
578,336.096,2.97534,1.26634,0.010912,0.253952,0.00528,0.00496,0.007616,0.973376,0.01024
579,288.593,3.46509,1.26362,0.01152,0.250528,0.004192,0.006144,0.0072,0.973792,0.01024
580,358.105,2.79248,1.25539,0.01024,0.245792,0.005728,0.005504,0.007136,0.97056,0.010432
581,296.232,3.37573,1.3745,0.010528,0.356096,0.004352,0.006176,0.00768,0.979424,0.01024
582,369.375,2.70728,1.2551,0.010592,0.241696,0.005536,0.004704,0.007936,0.97424,0.0104
583,316.293,3.16162,1.29395,0.01136,0.256928,0.005536,0.004704,0.008,0.997024,0.0104
584,357.698,2.79565,1.26416,0.010752,0.241184,0.004608,0.005856,0.006432,0.985088,0.01024
585,361.199,2.76855,1.25674,0.011456,0.236352,0.005792,0.005504,0.007104,0.980352,0.010176
586,291.655,3.42871,1.27171,0.01184,0.249504,0.004896,0.005472,0.006816,0.982912,0.010272
587,350.715,2.85132,1.2615,0.010464,0.24784,0.005952,0.005472,0.006848,0.974656,0.010272
588,322.799,3.0979,1.28006,0.010336,0.24368,0.005376,0.004864,0.00768,0.997888,0.01024
589,356.36,2.80615,1.27834,0.011168,0.24576,0.005504,0.004768,0.00784,0.992608,0.010688
590,332.306,3.00928,1.29437,0.011328,0.263104,0.005184,0.005056,0.007968,0.991456,0.010272
591,310.939,3.21606,1.27011,0.010784,0.243712,0.005664,0.004704,0.007968,0.986944,0.010336
592,333.225,3.00098,1.28755,0.012224,0.2592,0.004928,0.0056,0.006816,0.988544,0.01024
593,311.934,3.20581,1.26102,0.011616,0.248192,0.004384,0.00608,0.006208,0.97424,0.010304
594,377.477,2.64917,1.25578,0.010848,0.235488,0.005824,0.005568,0.00704,0.980832,0.010176
595,290.703,3.43994,1.26154,0.010944,0.249856,0.005248,0.004992,0.007648,0.972608,0.01024
596,379.505,2.63501,1.28755,0.01024,0.237376,0.004288,0.00608,0.006272,1.01328,0.010016
597,289.675,3.45215,1.38051,0.0104,0.329152,0.004672,0.005856,0.006432,1.01354,0.010464
598,340.284,2.93872,1.27603,0.010368,0.248928,0.004928,0.00576,0.006624,0.989184,0.01024
599,356.857,2.80225,1.28355,0.012448,0.247264,0.00464,0.006176,0.007648,0.9952,0.010176
600,323.36,3.09253,1.25747,0.011936,0.242016,0.005312,0.004928,0.007712,0.975424,0.010144
601,336.676,2.97021,1.25952,0.011712,0.244256,0.004192,0.00608,0.007232,0.975808,0.01024
602,278.129,3.59546,1.27069,0.010944,0.239008,0.0048,0.005632,0.006656,0.99328,0.010368
603,360.088,2.7771,1.30016,0.010272,0.238848,0.004864,0.005792,0.006464,1.02362,0.010304
604,291.116,3.43506,1.28614,0.011872,0.247616,0.004704,0.005792,0.006528,0.999392,0.01024
605,379.365,2.63599,1.25795,0.01072,0.23552,0.005184,0.005056,0.00736,0.983872,0.01024
606,339.129,2.94873,1.31405,0.011872,0.28848,0.0048,0.00576,0.006528,0.985088,0.01152
607,292.237,3.42188,1.30426,0.011648,0.26048,0.004352,0.006144,0.007296,1.00413,0.010208
608,355.062,2.81641,1.2657,0.010272,0.2496,0.004352,0.006048,0.006272,0.978912,0.01024
609,314.448,3.18018,1.27808,0.0112,0.239616,0.005408,0.004832,0.007808,0.998912,0.010304
610,330.509,3.02563,1.2609,0.010368,0.243584,0.006144,0.006048,0.007392,0.976992,0.010368
611,317.224,3.15234,1.27565,0.010272,0.245728,0.005152,0.005088,0.007616,0.991584,0.010208
612,327.68,3.05176,1.31168,0.011232,0.26576,0.004576,0.005856,0.006432,0.992384,0.02544
613,269.279,3.71362,1.27814,0.0104,0.249856,0.005472,0.004768,0.007776,0.9896,0.010272
614,379.049,2.63818,1.26141,0.01056,0.241664,0.00592,0.005952,0.00656,0.980512,0.01024
615,328.205,3.04688,1.28531,0.01136,0.252832,0.004192,0.00608,0.007296,0.993344,0.010208
616,318.136,3.14331,1.27334,0.011904,0.247616,0.004672,0.005728,0.00656,0.986464,0.0104
617,339.72,2.9436,1.35168,0.012288,0.325152,0.004576,0.006144,0.007424,0.985856,0.01024
618,330.03,3.03003,1.25312,0.011616,0.240128,0.004352,0.006048,0.006272,0.974528,0.010176
619,322.089,3.10474,1.29725,0.011136,0.245568,0.005696,0.004704,0.00784,1.01184,0.010464
620,307.461,3.25244,1.27098,0.011872,0.248224,0.004128,0.006112,0.007552,0.981632,0.011456
621,343.942,2.90747,1.30253,0.012288,0.239008,0.004704,0.00544,0.006848,1.02512,0.00912
622,280.318,3.56738,1.36829,0.010432,0.357632,0.004864,0.005952,0.006336,0.9728,0.010272
623,343.567,2.91064,1.2863,0.010336,0.243296,0.004544,0.005856,0.0064,1.00557,0.010304
624,321.305,3.1123,1.36477,0.011232,0.31952,0.005312,0.004928,0.007648,1.00586,0.010272
625,306.862,3.25879,1.30944,0.011008,0.264192,0.005408,0.004832,0.007968,1.00579,0.01024
626,323.105,3.09497,1.30445,0.010336,0.277888,0.004736,0.005632,0.006656,0.989024,0.010176
627,278.45,3.59131,1.28205,0.011808,0.25648,0.004096,0.006144,0.007712,0.986592,0.009216
628,324.128,3.08521,1.37402,0.011904,0.321504,0.004512,0.00592,0.018656,1.00109,0.010432
629,296.425,3.37354,1.27376,0.010464,0.253792,0.005152,0.005088,0.007552,0.981408,0.010304
630,337.369,2.96411,1.25946,0.010272,0.247776,0.004128,0.006144,0.007648,0.973248,0.01024
631,302.981,3.30054,1.27181,0.01216,0.245056,0.004928,0.005696,0.006592,0.987136,0.01024
632,263.646,3.79297,1.2823,0.010528,0.262112,0.005472,0.005984,0.006976,0.980992,0.01024
633,334.613,2.98853,1.28512,0.010944,0.24608,0.004288,0.005952,0.007968,0.999648,0.01024
634,341.049,2.93213,1.28211,0.010784,0.249504,0.004448,0.005984,0.006336,0.994784,0.010272
635,267.206,3.74243,1.27539,0.01024,0.251104,0.004896,0.005632,0.006656,0.98672,0.010144
636,273.322,3.65869,1.28016,0.0104,0.245408,0.004448,0.005984,0.006304,0.997376,0.01024
637,248.831,4.0188,1.36659,0.020672,0.315552,0.016128,0.005632,0.007072,0.991296,0.01024
638,328.047,3.04834,1.27699,0.01024,0.26336,0.004928,0.005632,0.006656,0.976064,0.010112
639,278.943,3.58496,1.28202,0.01136,0.263072,0.005536,0.004704,0.00784,0.979136,0.010368
640,313.629,3.18848,1.30867,0.011488,0.284544,0.004928,0.005952,0.006464,0.984928,0.010368
641,205.55,4.86499,1.33098,0.010784,0.31104,0.004384,0.0056,0.006688,0.982112,0.010368
642,302.087,3.3103,1.36592,0.010336,0.34816,0.005408,0.004832,0.018432,0.968416,0.010336
643,245.431,4.07446,1.30458,0.012256,0.292768,0.004224,0.006144,0.007168,0.971776,0.01024
644,297.178,3.36499,1.32515,0.011136,0.280544,0.004352,0.005888,0.007456,1.00544,0.010336
645,225.625,4.43213,1.3463,0.011008,0.31696,0.004544,0.005856,0.006432,0.99088,0.010624
646,255.696,3.91089,1.33629,0.011168,0.309312,0.005952,0.00544,0.00704,0.987136,0.01024
647,310.68,3.21875,1.29181,0.011808,0.254432,0.005792,0.004704,0.007872,0.996896,0.010304
648,297.329,3.36328,1.32666,0.011616,0.257952,0.004864,0.005536,0.006752,1.02954,0.0104
649,288.126,3.4707,1.3183,0.01024,0.296,0.004992,0.00576,0.006592,0.984384,0.010336
650,285.495,3.50269,1.30042,0.011968,0.27248,0.00432,0.00608,0.006272,0.988896,0.0104
651,352.799,2.83447,1.28803,0.01056,0.251904,0.006144,0.005792,0.006496,0.996832,0.010304
652,301.776,3.31372,1.31277,0.012064,0.264416,0.005408,0.004864,0.007744,1.00803,0.01024
653,288.207,3.46973,1.28576,0.0104,0.26624,0.005504,0.004832,0.008096,0.980352,0.010336
654,227.051,4.4043,1.30147,0.0112,0.286784,0.005376,0.004864,0.007744,0.975104,0.0104
655,342.418,2.92041,1.29638,0.011712,0.270304,0.004704,0.00576,0.006528,0.987136,0.01024
656,302.065,3.31055,1.36448,0.010688,0.342304,0.00528,0.004992,0.007744,0.9832,0.010272
657,336.676,2.97021,1.26595,0.011104,0.24576,0.005728,0.005728,0.007008,0.980352,0.010272
658,251.829,3.97095,1.32573,0.010912,0.290816,0.005824,0.005984,0.006624,0.995328,0.01024
659,321.255,3.11279,1.31478,0.011296,0.256032,0.005024,0.00576,0.006592,1.01984,0.01024
660,335.903,2.97705,1.29011,0.012064,0.26208,0.004384,0.006048,0.00624,0.989152,0.010144
661,285.914,3.49756,1.30486,0.010528,0.253952,0.005888,0.005472,0.007104,1.01168,0.01024
662,339.635,2.94434,1.29565,0.012128,0.252096,0.005184,0.005056,0.007712,1.0033,0.010176
663,274.292,3.64575,1.34854,0.011232,0.309248,0.005824,0.005568,0.00704,0.98848,0.021152
664,347.207,2.88013,1.31075,0.01024,0.274432,0.00544,0.006048,0.006944,0.997376,0.010272
665,310.021,3.22559,1.28,0.011328,0.25488,0.00416,0.006112,0.007424,0.985888,0.010208
666,364.51,2.74341,1.3032,0.010016,0.271168,0.004128,0.006144,0.007232,0.99424,0.010272
667,332.657,3.0061,1.30454,0.01104,0.25728,0.004928,0.005472,0.006848,1.00874,0.01024
668,398.211,2.51123,1.25933,0.010368,0.234592,0.004928,0.005472,0.006944,0.986784,0.01024
669,345.101,2.89771,1.30662,0.012064,0.25552,0.0048,0.005856,0.006432,1.01171,0.01024
670,399.415,2.50366,1.26771,0.01024,0.24736,0.004544,0.006144,0.007616,0.981568,0.01024
671,380.174,2.63037,1.26285,0.01136,0.236448,0.005984,0.005472,0.006976,0.986368,0.01024
672,367.75,2.71924,1.30662,0.011424,0.254816,0.005312,0.004928,0.007744,1.01216,0.01024
673,394.149,2.53711,1.28682,0.010912,0.235808,0.00528,0.00496,0.00752,1.0121,0.01024
674,347.03,2.88159,1.29434,0.011808,0.247808,0.004576,0.005856,0.006432,1.00762,0.01024
675,382.696,2.61304,1.27392,0.010304,0.237568,0.004096,0.006144,0.00736,0.998208,0.01024
676,387.475,2.58081,1.27798,0.011584,0.23616,0.00416,0.006144,0.007328,1.00234,0.010272
677,375.711,2.66162,1.28,0.01024,0.249376,0.004608,0.005824,0.006464,0.993248,0.01024
678,383.269,2.60913,1.27757,0.011296,0.234464,0.005728,0.004704,0.007808,1.00323,0.010336
679,337.814,2.96021,1.27606,0.0104,0.23552,0.005952,0.005472,0.007008,1.00147,0.01024
680,340.567,2.93628,1.2759,0.011264,0.239776,0.004928,0.005472,0.006848,0.997376,0.01024
681,392.187,2.5498,1.26797,0.010656,0.236096,0.005184,0.005056,0.00752,0.993216,0.01024
682,365.062,2.73926,1.27379,0.01056,0.248,0.005856,0.005504,0.007072,0.986624,0.010176
683,387.916,2.57788,1.25984,0.01008,0.23584,0.004768,0.00576,0.006528,0.986688,0.010176
684,366.631,2.72754,1.26205,0.01072,0.231456,0.005248,0.00496,0.007648,0.991776,0.01024
685,324.693,3.07983,1.27805,0.011904,0.241792,0.004352,0.006176,0.006112,0.997376,0.010336
686,358.199,2.79175,1.27542,0.010752,0.239168,0.004544,0.005856,0.006464,0.997344,0.011296
687,382.161,2.6167,1.28992,0.01168,0.245888,0.004576,0.006144,0.006304,1.00525,0.01008
688,357.573,2.79663,1.30771,0.011424,0.242528,0.004128,0.006144,0.007264,1.02493,0.011296
689,385.942,2.59106,1.27168,0.011392,0.23232,0.005792,0.004544,0.007936,0.999136,0.01056
690,345.596,2.89355,1.2863,0.0112,0.237568,0.005824,0.005536,0.007072,1.00762,0.011488
691,351.981,2.84106,1.28637,0.010656,0.237088,0.004576,0.005888,0.0064,1.01158,0.010176
692,321.331,3.11206,1.35683,0.01168,0.288608,0.004864,0.005536,0.006752,1.02806,0.011328
693,349.488,2.86133,1.2824,0.010432,0.234784,0.004832,0.005536,0.006752,1.00966,0.0104
694,378.348,2.64307,1.27181,0.011616,0.236192,0.0056,0.004704,0.007904,0.995552,0.01024
695,348.625,2.86841,1.28611,0.011552,0.238304,0.005856,0.005472,0.00704,1.00762,0.010272
696,388.91,2.57129,1.27632,0.01056,0.232128,0.00512,0.00512,0.007488,1.00563,0.010272
697,350.145,2.85596,1.28736,0.011648,0.257984,0.004832,0.00528,0.006976,0.990336,0.010304
698,337.203,2.96558,1.27866,0.010912,0.237088,0.004576,0.005856,0.006432,1.00352,0.010272
699,392.6,2.54712,1.26874,0.01024,0.233472,0.005312,0.004928,0.00784,0.996864,0.01008
700,327.654,3.052,1.2857,0.011456,0.243904,0.004768,0.005632,0.006624,1.0032,0.010112
701,375.78,2.66113,1.26784,0.01136,0.231776,0.004672,0.00608,0.00624,0.997344,0.010368
702,358.669,2.78809,1.29843,0.01024,0.24576,0.004224,0.006016,0.007616,1.01434,0.01024
703,336.87,2.96851,1.31085,0.010592,0.26352,0.004768,0.00576,0.006528,1.00934,0.010336
704,333.632,2.99731,1.29901,0.010816,0.25536,0.004736,0.006144,0.006144,1.00557,0.01024
705,393.241,2.54297,1.29843,0.01024,0.237568,0.00528,0.00496,0.00768,1.02246,0.01024
706,333.225,3.00098,1.34349,0.011744,0.259776,0.00496,0.005472,0.006848,1.04445,0.01024
707,278.374,3.59229,1.28614,0.011456,0.240448,0.005856,0.005504,0.007072,1.00557,0.01024
708,371.014,2.69531,1.28173,0.010272,0.23344,0.005632,0.004672,0.007904,1.0096,0.010208
709,304.332,3.28589,1.34448,0.011232,0.303072,0.004192,0.00608,0.007264,1.0024,0.01024
710,368.776,2.71167,1.29949,0.011584,0.23776,0.004608,0.005792,0.006496,1.02314,0.010112
711,344.868,2.89966,1.3271,0.011936,0.233024,0.004896,0.005536,0.006752,1.04214,0.022816
712,308.527,3.24121,1.28653,0.010624,0.235168,0.005504,0.005088,0.007616,1.01229,0.01024
713,374.03,2.67358,1.2841,0.01024,0.239616,0.005472,0.004768,0.007808,1.00595,0.01024
714,264.599,3.7793,1.32301,0.01024,0.275968,0.004608,0.006144,0.006176,1.00963,0.01024
715,340.284,2.93872,1.29664,0.010752,0.241728,0.005632,0.004704,0.008,1.01558,0.01024
716,357.199,2.79956,1.30253,0.011872,0.241184,0.004928,0.005632,0.00672,1.02195,0.01024
717,385.76,2.59229,1.28614,0.010208,0.231456,0.005696,0.004704,0.00784,1.016,0.01024
718,333.659,2.99707,1.32464,0.009792,0.262624,0.005824,0.005536,0.00704,1.02342,0.0104
719,385.978,2.59082,1.31357,0.010176,0.260576,0.00448,0.006112,0.006304,1.01565,0.010272
720,381.307,2.62256,1.28397,0.01024,0.233376,0.004192,0.006144,0.006144,1.0135,0.010368
721,375.573,2.6626,1.34554,0.012288,0.298272,0.004832,0.006016,0.006272,1.00762,0.01024
722,380.174,2.63037,1.28096,0.010592,0.240224,0.004096,0.006144,0.00736,1.0023,0.01024
723,356.826,2.80249,1.28826,0.010304,0.233472,0.004096,0.006144,0.00736,1.01664,0.01024
724,225.092,4.44263,1.30458,0.011776,0.239648,0.004576,0.005952,0.006336,1.02605,0.01024
725,369.708,2.70483,1.29389,0.010816,0.235488,0.005632,0.005856,0.006944,1.01891,0.01024
726,362.831,2.7561,1.28413,0.011264,0.236544,0.004096,0.006144,0.007456,1.00835,0.010272
727,383.664,2.60645,1.28381,0.01024,0.245472,0.004384,0.00608,0.006272,1.00115,0.010208
728,354.019,2.82471,1.29238,0.010816,0.246176,0.004128,0.006144,0.007264,1.00768,0.010176
729,362.382,2.75952,1.30486,0.010464,0.233472,0.00592,0.005472,0.00704,1.03219,0.010304
730,311.554,3.20972,1.36749,0.022528,0.279936,0.004736,0.005664,0.006624,1.03763,0.010368
731,329.95,3.03076,1.27994,0.01024,0.24096,0.0048,0.00576,0.006528,1.00131,0.010336
732,373.11,2.68018,1.29229,0.011936,0.227712,0.005888,0.00544,0.007072,1.024,0.01024
733,350.265,2.85498,1.29229,0.011552,0.240352,0.005504,0.004736,0.007808,1.0119,0.010432
734,388.799,2.57202,1.27981,0.01216,0.230656,0.004704,0.005472,0.007072,1.00941,0.010336
735,321.431,3.11108,1.29914,0.010976,0.233184,0.005664,0.004832,0.008096,1.02614,0.01024
736,343.567,2.91064,1.30336,0.011072,0.238752,0.004928,0.0056,0.006688,1.02605,0.010272
737,379.259,2.63672,1.27811,0.0104,0.231424,0.005632,0.004672,0.007808,1.00794,0.01024
738,332.711,3.00562,1.29405,0.011392,0.238464,0.005664,0.0056,0.007136,1.01539,0.0104
739,363.895,2.74805,1.29056,0.011008,0.233472,0.00576,0.004672,0.007872,1.01757,0.010208
740,356.081,2.80835,1.30442,0.010272,0.24368,0.005344,0.004928,0.007648,1.0223,0.01024
741,303.138,3.29883,1.28304,0.011232,0.2376,0.0056,0.004704,0.00784,1.00582,0.01024
742,323.13,3.09473,1.31277,0.01024,0.237568,0.005568,0.004704,0.007872,1.03658,0.01024
743,344.144,2.90576,1.30829,0.010496,0.236896,0.004768,0.00592,0.006368,1.03373,0.010112
744,401.884,2.48828,1.29069,0.010208,0.231904,0.005344,0.004896,0.007648,1.02045,0.01024
745,312.219,3.20288,1.30371,0.01152,0.24416,0.004416,0.006144,0.00768,1.01949,0.010304
746,305.717,3.271,1.32592,0.011104,0.275904,0.004672,0.005696,0.006592,1.01168,0.010272
747,336.206,2.97437,1.3353,0.011776,0.272896,0.004096,0.006144,0.007488,1.02266,0.01024
748,274.31,3.64551,1.37667,0.010688,0.313408,0.018336,0.00656,0.007264,1.00998,0.010432
749,357.573,2.79663,1.27978,0.011008,0.241632,0.005856,0.005504,0.007072,0.997376,0.011328
750,378.558,2.6416,1.2801,0.009216,0.230944,0.004512,0.006144,0.007264,1.01174,0.010272
751,347.59,2.87695,1.32915,0.01024,0.257984,0.004192,0.006112,0.016384,1.024,0.01024
752,283.951,3.52173,1.28397,0.011552,0.235584,0.004768,0.005568,0.00672,1.00963,0.010144
753,368.943,2.71045,1.28298,0.010784,0.235904,0.005856,0.005472,0.007072,1.00746,0.010432
754,351.588,2.84424,1.41322,0.010368,0.339936,0.005856,0.005536,0.015232,1.02605,0.01024
755,329.738,3.03271,1.29914,0.010432,0.237088,0.004928,0.005504,0.006944,1.024,0.01024
756,282.756,3.53662,1.3175,0.01072,0.268448,0.004096,0.006144,0.00736,1.0105,0.01024
757,352.708,2.83521,1.31072,0.011264,0.244128,0.004704,0.005568,0.00672,1.0281,0.01024
758,363.378,2.75195,1.30806,0.011584,0.234176,0.00544,0.0048,0.007808,1.03418,0.01008
759,320.025,3.12476,1.2841,0.01056,0.241344,0.0056,0.004672,0.007904,1.00378,0.01024
760,354.448,2.82129,1.29027,0.01056,0.234688,0.004896,0.005504,0.006816,1.01754,0.010272
761,278.166,3.59497,1.33565,0.010592,0.290208,0.004704,0.005792,0.006496,1.00762,0.01024
762,371.048,2.69507,1.30867,0.010848,0.234784,0.004896,0.005504,0.006816,1.03568,0.010144
763,333.442,2.99902,1.31891,0.011968,0.260352,0.00416,0.006144,0.007328,1.01872,0.01024
764,359.708,2.78003,1.30934,0.00992,0.234272,0.004288,0.006144,0.007392,1.03709,0.01024
765,372.736,2.68286,1.31565,0.010912,0.233632,0.00512,0.005152,0.007488,1.04314,0.010208
766,253.607,3.94312,1.30624,0.011296,0.23856,0.00608,0.00544,0.006912,1.02762,0.010336
767,382.304,2.61572,1.29434,0.011456,0.235744,0.004704,0.005824,0.006464,1.0199,0.01024
768,328.021,3.04858,1.30186,0.01024,0.23552,0.005568,0.004672,0.007872,1.02768,0.010304
769,369.375,2.70728,1.30032,0.010272,0.237536,0.005632,0.004704,0.007936,1.02406,0.010176
770,321.861,3.10693,1.29843,0.011712,0.240032,0.004256,0.006176,0.007232,1.01878,0.01024
771,384.024,2.604,1.31619,0.01024,0.237568,0.00608,0.005504,0.006848,1.03955,0.0104
772,299.262,3.34155,1.43392,0.01056,0.372288,0.004544,0.005824,0.006464,1.02397,0.010272
773,314.086,3.18384,1.3345,0.011488,0.260896,0.005216,0.005056,0.024544,1.01693,0.010368
774,331.15,3.01978,1.29146,0.010368,0.236576,0.005024,0.005504,0.00688,1.01578,0.011328
775,278.545,3.59009,1.31693,0.010336,0.241664,0.005152,0.005088,0.007616,1.03683,0.01024
776,327.811,3.05054,1.31664,0.010272,0.230656,0.004864,0.005536,0.006752,1.04819,0.010368
777,232.49,4.30127,1.3177,0.010944,0.270464,0.005216,0.005024,0.007552,1.00826,0.01024
778,361.518,2.76611,1.3312,0.012096,0.266112,0.004416,0.006048,0.007776,1.02451,0.01024
