,fps,duration,cudaTotal,kernUpdateVelocityBruteForce-802,kernUpdatePos-803
554,18.5925,53.7852,52.0212,52.0141,0.007136
555,18.6834,53.5234,52.0247,52.0169,0.007776
556,18.5972,53.7715,52.03,52.0218,0.008192
557,18.053,55.3926,52.0334,52.0253,0.008032
558,18.627,53.6855,52.0516,52.0436,0.007936
559,18.546,53.9199,52.0309,52.0231,0.007776
560,18.196,54.957,52.0376,52.0294,0.008192
561,18.4918,54.0781,52.0531,52.0453,0.007776
562,17.8304,56.084,52.046,52.0382,0.007744
563,18.5266,53.9766,52.0255,52.0186,0.006912
564,18.5716,53.8457,52.0378,52.0296,0.008192
565,18.6087,53.7383,52.0587,52.0507,0.007936
566,18.1999,54.9453,52.0315,52.0233,0.008192
567,18.6074,53.7422,52.0328,52.025,0.007776
568,18.3684,54.4414,52.052,52.044,0.008
569,18.4744,54.1289,52.0595,52.0516,0.007808
570,18.3941,54.3652,52.0379,52.0309,0.006912
571,18.5797,53.8223,52.0504,52.0436,0.006816
572,18.5326,53.959,52.0212,52.0131,0.008192
573,18.0721,55.334,52.0336,52.0267,0.006944
574,18.104,55.2363,52.0192,52.0122,0.007008
575,18.6739,53.5508,52.04,52.033,0.00704
576,18.4644,54.1582,52.0588,52.0507,0.008192
577,18.4798,54.1133,52.0475,52.0397,0.007744
578,18.5098,54.0254,52.0479,52.0397,0.008192
579,18.583,53.8125,52.0583,52.0505,0.007872
580,18.1863,54.9863,52.0184,52.0107,0.007776
581,18.7059,53.459,52.0383,52.0302,0.008096
582,18.6351,53.6621,52.0493,52.0409,0.008384
583,18.5386,53.9414,52.0643,52.0561,0.008192
584,18.5932,53.7832,52.0573,52.0495,0.00784
585,18.0009,55.5527,52.026,52.0181,0.007904
586,18.6562,53.6016,52.0438,52.0356,0.008192
587,18.4951,54.0684,52.0678,52.0596,0.008224
588,18.6637,53.5801,52.0478,52.0394,0.008448
589,18.0568,55.3809,52.0356,52.0274,0.008192
590,18.6168,53.7148,52.0538,52.046,0.007776
591,17.9404,55.7402,52.0668,52.0402,0.026624
592,18.5212,53.9922,52.0455,52.0376,0.007904
593,17.9624,55.6719,52.0524,52.0441,0.008224
594,18.6535,53.6094,52.0291,52.0212,0.007872
595,18.2323,54.8477,52.029,52.0212,0.00784
596,18.3908,54.375,52.0219,52.0137,0.008192
597,18.5346,53.9531,52.0647,52.0569,0.00784
598,18.6507,53.6172,52.028,52.0202,0.007744
599,18.0829,55.3008,52.0561,52.0479,0.008192
600,18.4332,54.25,52.0494,52.0416,0.007808
601,18.6087,53.7383,52.062,52.0541,0.007872
602,18.2349,54.8398,52.0397,52.0325,0.007136
603,18.6168,53.7148,52.0602,52.0524,0.007744
604,18.4451,54.2148,52.0335,52.0253,0.008192
605,18.1432,55.1172,52.0668,52.0586,0.008192
606,18.6047,53.75,52.0527,52.0442,0.008448
607,18.5025,54.0469,52.0151,52.0069,0.008192
608,18.3145,54.6016,52.0364,52.0282,0.008192
609,18.4465,54.2109,52.0678,52.06,0.00784
610,18.5105,54.0234,52.0488,52.0406,0.008192
611,18.2753,54.7188,52.0309,52.0232,0.007744
612,18.625,53.6914,52.0378,52.0296,0.008192
613,18.3381,54.5312,52.0539,52.046,0.00784
614,18.678,53.5391,52.0457,52.0379,0.007776
615,18.648,53.625,52.0593,52.0517,0.007648
616,18.1676,55.043,52.0484,52.0407,0.007776
617,18.6277,53.6836,52.0689,52.0619,0.006944
618,18.1547,55.082,52.0518,52.0438,0.008032
619,18.6684,53.5664,52.0598,52.052,0.00784
620,18.6128,53.7266,52.0479,52.0397,0.008192
621,18.7107,53.4453,52.0356,52.0287,0.006912
622,18.412,54.3125,52.029,52.0211,0.007872
623,18.6752,53.5469,52.0604,52.0535,0.00688
624,18.6711,53.5586,52.0707,52.0625,0.008192
625,17.9259,55.7852,52.0323,52.0241,0.008192
626,17.8734,55.9492,52.0561,52.0479,0.008192
627,18.2962,54.6562,52.05,52.0418,0.008192
628,18.2155,54.8984,52.0458,52.0376,0.008192
629,18.6317,53.6719,52.051,52.0431,0.007904
630,18.4505,54.1992,52.0292,52.0215,0.007744
631,18.5266,53.9766,52.029,52.0212,0.007744
632,18.1047,55.2344,52.0307,52.0229,0.007808
633,18.5561,53.8906,52.0079,51.9997,0.008192
634,18.4598,54.1719,52.0431,52.0353,0.007808
635,18.6725,53.5547,52.0438,52.037,0.006816
636,18.1638,55.0547,52.0523,52.0446,0.007744
637,18.4093,54.3203,52.0356,52.0274,0.008192
638,17.9674,55.6562,52.0634,52.0556,0.007776
639,18.4931,54.0742,52.0602,52.052,0.008192
640,18.6033,53.7539,52.0513,52.0436,0.007776
641,18.4691,54.1445,52.0384,52.0305,0.007936
642,18.6155,53.7188,52.052,52.0438,0.008192
643,18.3789,54.4102,52.0334,52.0253,0.008032
644,18.625,53.6914,52.0333,52.0253,0.007968
645,18.6548,53.6055,52.0247,52.0169,0.007808
646,18.6807,53.5312,52.0382,52.0313,0.00688
647,18.3394,54.5273,52.0335,52.0253,0.008192
648,18.4651,54.1562,52.052,52.0438,0.008192
649,17.8771,55.9375,52.0468,52.0387,0.008192
650,18.3053,54.6289,52.0497,52.042,0.007744
651,18.5844,53.8086,52.0629,52.055,0.007872
652,17.9712,55.6445,52.0497,52.0417,0.007936
653,18.6984,53.4805,52.0483,52.0401,0.008192
654,18.4252,54.2734,52.0603,52.0523,0.007968
655,18.5992,53.7656,52.0426,52.0344,0.008192
656,18.4998,54.0547,52.0333,52.0253,0.007936
657,18.3224,54.5781,52.0253,52.0175,0.007744
658,18.6698,53.5625,52.0622,52.054,0.008192
659,18.6589,53.5938,52.0566,52.0497,0.006912
660,18.404,54.3359,52.0498,52.042,0.00784
661,18.6943,53.4922,52.0628,52.055,0.007744
662,17.8062,56.1602,52.0519,52.0438,0.00816
663,18.3578,54.4727,52.0397,52.0316,0.008032
664,17.994,55.5742,52.0347,52.027,0.00768
665,18.6426,53.6406,52.0278,52.0196,0.008192
666,18.3855,54.3906,52.048,52.0409,0.007104
667,18.5078,54.0312,52.0652,52.057,0.00816
668,18.5319,53.9609,52.052,52.0452,0.006752
669,18.0015,55.5508,52.0213,52.0132,0.008192
670,18.6684,53.5664,52.0561,52.0479,0.008192
671,18.2012,54.9414,52.0704,52.0622,0.008192
672,18.3106,54.6133,52.0501,52.0419,0.008192
673,18.3447,54.5117,52.0555,52.0476,0.00784
674,18.3631,54.457,52.054,52.0458,0.008192
675,18.6209,53.7031,52.0255,52.0185,0.006944
676,18.6317,53.6719,52.0574,52.0495,0.007872
677,18.6047,53.75,52.0364,52.0282,0.008192
678,18.6019,53.7578,52.0582,52.05,0.008192
679,18.6671,53.5703,52.0355,52.0274,0.008032
680,18.6861,53.5156,52.0598,52.0519,0.00784
681,18.6006,53.7617,52.0133,52.0064,0.006912
682,18.6725,53.5547,52.0376,52.0308,0.006784
683,18.5521,53.9023,52.0496,52.0417,0.00784
684,18.6236,53.6953,52.0564,52.0494,0.007072
685,18.4518,54.1953,52.0487,52.0405,0.008192
686,18.4611,54.168,52.0357,52.0279,0.00784
687,18.6671,53.5703,52.0519,52.0438,0.008032
688,18.693,53.4961,52.0315,52.0233,0.008224
689,18.6725,53.5547,52.034,52.0259,0.008192
690,18.6848,53.5195,52.0391,52.0314,0.007776
691,18.0549,55.3867,52.0548,52.0467,0.008096
692,18.629,53.6797,52.0261,52.0179,0.00816
693,18.0765,55.3203,52.0333,52.0253,0.007968
694,18.575,53.8359,52.0274,52.0193,0.008096
695,18.3421,54.5195,52.0581,52.0499,0.008224
696,18.6467,53.6289,52.0572,52.0494,0.007808
697,18.6752,53.5469,52.0567,52.0485,0.008192
698,18.6331,53.668,52.0146,52.0068,0.007776
699,18.7052,53.4609,52.0354,52.0276,0.007776
700,18.5723,53.8438,52.0279,52.0209,0.00704
701,18.6807,53.5312,52.0438,52.0356,0.008192
702,18.2466,54.8047,52.0733,52.0651,0.008192
703,18.4053,54.332,52.0514,52.0436,0.007872
704,18.4904,54.082,52.0355,52.0276,0.007936
705,18.4425,54.2227,52.0293,52.0212,0.008064
706,18.7491,53.3359,52.0458,52.0377,0.008128
707,18.7134,53.4375,52.0375,52.0295,0.008
708,18.5588,53.8828,52.0353,52.0274,0.007904
709,18.663,53.582,52.0258,52.0188,0.007008
710,18.6589,53.5938,52.0508,52.0426,0.008192
711,18.4798,54.1133,52.0658,52.058,0.007808
712,18.2193,54.8867,52.0375,52.0295,0.008064
713,18.6087,53.7383,52.0285,52.0206,0.007936
714,18.6752,53.5469,52.0156,52.0072,0.008384
715,18.7573,53.3125,52.0271,52.0193,0.00784
716,18.5507,53.9062,52.0417,52.0335,0.008192
717,18.6916,53.5,52.0558,52.048,0.007808
718,18.6984,53.4805,52.0268,52.019,0.007808
719,18.3526,54.4883,52.0301,52.0219,0.008192
720,18.6141,53.7227,52.0269,52.0192,0.007744
721,18.6426,53.6406,52.0409,52.033,0.007872
722,18.6711,53.5586,52.0479,52.0397,0.008192
723,18.5871,53.8008,52.0596,52.0518,0.007776
724,18.4624,54.1641,52.0376,52.0294,0.008192
725,18.2155,54.8984,52.0233,52.0164,0.006944
726,18.6984,53.4805,52.0702,52.0622,0.008032
727,18.7134,53.4375,52.0298,52.0226,0.007136
728,18.2779,54.7109,52.0269,52.0192,0.007776
729,18.2544,54.7812,52.048,52.0401,0.007968
730,18.5803,53.8203,52.0499,52.0428,0.007072
731,18.5413,53.9336,52.0417,52.0346,0.007136
732,18.663,53.582,52.0342,52.0261,0.008032
733,18.6984,53.4805,52.0475,52.0396,0.007872
734,17.841,56.0508,52.009,52.002,0.006944
735,18.7408,53.3594,52.0396,52.0315,0.00816
736,18.3552,54.4805,52.0354,52.0276,0.007776
737,18.6344,53.6641,52.0429,52.0351,0.007808
738,18.404,54.3359,52.0479,52.0408,0.007136
739,18.2103,54.9141,52.0415,52.0335,0.007968
740,18.5078,54.0312,52.0483,52.0412,0.007072
741,18.6114,53.7305,52.0602,52.052,0.008192
742,18.3618,54.4609,52.0315,52.0233,0.008192
743,18.6412,53.6445,52.0459,52.0389,0.006944
744,18.6861,53.5156,52.0256,52.0174,0.008192
745,18.5723,53.8438,52.0619,52.054,0.007872
746,18.6019,53.7578,52.0332,52.0253,0.00784
747,18.4531,54.1914,52.054,52.0458,0.008192
748,18.5065,54.0352,52.0238,52.0156,0.008192
749,18.1059,55.2305,52.043,52.0352,0.00784
750,18.5817,53.8164,52.0505,52.0433,0.007168
751,18.0091,55.5273,52.0695,52.0617,0.007808
752,18.6128,53.7266,52.0417,52.0335,0.008192
753,18.6889,53.5078,52.0277,52.0196,0.008192
754,18.4505,54.1992,52.0412,52.0334,0.007808
755,18.6182,53.7109,52.054,52.0458,0.008192
756,18.7313,53.3867,52.0519,52.044,0.00784
757,18.6957,53.4883,52.0433,52.0356,0.007776
758,18.6412,53.6445,52.0415,52.0335,0.008
759,18.6006,53.7617,52.0459,52.039,0.006912
760,18.678,53.5391,52.0555,52.0476,0.007808
761,18.6399,53.6484,52.0298,52.0216,0.008224
762,18.5601,53.8789,52.0464,52.0386,0.00784
763,18.6399,53.6484,52.0438,52.0356,0.008192
764,18.4598,54.1719,52.0212,52.0143,0.006944
765,18.5655,53.8633,52.0552,52.0474,0.007872
766,18.6957,53.4883,52.0466,52.0384,0.008192
767,18.6971,53.4844,52.0627,52.0549,0.00784
768,18.3697,54.4375,52.011,52.0028,0.00816
769,18.6453,53.6328,52.0753,52.0671,0.008192
770,18.678,53.5391,52.0236,52.0166,0.00704
771,18.5346,53.9531,52.0621,52.054,0.008096
772,18.4239,54.2773,52.0509,52.0441,0.006816
773,18.5279,53.9727,52.0589,52.0507,0.008192
774,18.2766,54.7148,52.0363,52.0284,0.007872
775,18.745,53.3477,52.0306,52.0227,0.007872
776,18.6998,53.4766,52.0499,52.0428,0.007168
777,18.6074,53.7422,52.0563,52.0482,0.008064
778,18.4027,54.3398,52.0492,52.0414,0.00784
779,18.4199,54.2891,52.0368,52.0291,0.007712
780,18.1034,55.2383,52.0186,52.0108,0.007776
781,18.4319,54.2539,52.0586,52.0501,0.008448
782,18.4425,54.2227,52.0295,52.0217,0.00784
783,18.5199,53.9961,52.0266,52.0188,0.00784
784,18.3961,54.3594,52.0294,52.0223,0.007136
785,18.5145,54.0117,52.0291,52.0212,0.007872
786,18.3447,54.5117,52.033,52.0251,0.007872
787,18.7203,53.418,52.0561,52.0479,0.008192
788,17.8659,55.9727,52.0368,52.029,0.007776
789,18.4838,54.1016,52.0602,52.0524,0.00784
790,18.0816,55.3047,52.061,52.0528,0.008192
791,18.5709,53.8477,52.028,52.0198,0.008192
792,18.4226,54.2812,52.0417,52.0335,0.008192
793,18.371,54.4336,52.057,52.0488,0.008192
794,18.3014,54.6406,52.0384,52.0302,0.008192
795,18.6971,53.4844,52.0575,52.0497,0.00784
796,18.4678,54.1484,52.0438,52.0367,0.007104
797,18.3197,54.5859,52.0417,52.0348,0.006944
798,18.5696,53.8516,52.0225,52.0146,0.007872
799,18.4571,54.1797,52.0453,52.0373,0.007936
800,18.5588,53.8828,52.0575,52.0497,0.007744
801,18.0983,55.2539,52.0704,52.0622,0.008192
802,18.1896,54.9766,52.0212,52.0127,0.00848
803,18.2805,54.7031,52.0458,52.0376,0.008192
804,18.0383,55.4375,52.0233,52.0151,0.008192
805,18.3447,54.5117,52.0288,52.021,0.007808
806,18.046,55.4141,52.0443,52.0361,0.008192
807,18.4544,54.1875,52.0325,52.0256,0.006912
808,18.097,55.2578,52.0438,52.0356,0.008192
809,18.4624,54.1641,52.0418,52.0346,0.007136
810,18.1818,55,52.0295,52.0213,0.008192
811,18.5239,53.9844,52.0473,52.0395,0.007776
812,18.2362,54.8359,52.0543,52.0465,0.007808
813,18.0523,55.3945,52.0337,52.0256,0.008064
814,18.7766,53.2578,52.0255,52.0173,0.008192
815,17.6649,56.6094,52.0479,52.0397,0.008192
816,18.544,53.9258,52.0499,52.0417,0.008192
817,18.3263,54.5664,52.0284,52.0206,0.00784
818,18.6521,53.6133,52.0252,52.0174,0.007744
819,17.7371,56.3789,52.0508,52.0323,0.018432
820,18.6168,53.7148,52.0422,52.0352,0.007008
821,18.5763,53.832,52.0222,52.014,0.008192
822,18.5145,54.0117,52.0692,52.061,0.008192
823,18.723,53.4102,52.0621,52.054,0.008064
824,18.1329,55.1484,52.052,52.0439,0.008096
825,18.4544,54.1875,52.0632,52.0561,0.007136
826,18.5494,53.9102,52.0325,52.0247,0.00784
827,18.4558,54.1836,52.0516,52.0438,0.007776
828,18.3499,54.4961,52.0142,52.0065,0.007776
829,18.6453,53.6328,52.0451,52.0373,0.007744
830,18.5494,53.9102,52.0523,52.0454,0.00688
831,17.6869,56.5391,52.0581,52.0499,0.008192
832,18.6277,53.6836,52.0253,52.0175,0.007808
833,18.3829,54.3984,52.037,52.0291,0.007872
834,18.4332,54.25,52.0499,52.0417,0.008192
835,18.4904,54.082,52.0602,52.052,0.008192
836,18.5588,53.8828,52.054,52.0458,0.008192
837,18.4571,54.1797,52.0531,52.0453,0.007776
838,18.4173,54.2969,52.0602,52.052,0.008224
839,18.2531,54.7852,52.0458,52.0389,0.006912
840,18.3987,54.3516,52.026,52.0179,0.008128
841,18.1857,54.9883,52.0294,52.0212,0.008192
842,18.5911,53.7891,52.0415,52.0335,0.007936
843,18.5534,53.8984,52.0514,52.0436,0.007744
844,18.6087,53.7383,52.0427,52.0345,0.008224
845,18.7354,53.375,52.0438,52.036,0.007808
846,18.3119,54.6094,52.0458,52.0376,0.008192
847,18.6725,53.5547,52.0349,52.0271,0.007872
848,18.5992,53.7656,52.0331,52.0253,0.007808
849,18.5534,53.8984,52.0316,52.0248,0.006816
850,18.2479,54.8008,52.0216,52.0134,0.008192
851,18.5601,53.8789,52.037,52.029,0.008032
852,18.7025,53.4688,52.054,52.0458,0.008192
853,18.678,53.5391,52.0624,52.0546,0.007808
854,18.5898,53.793,52.0233,52.0151,0.008192
855,18.6372,53.6562,52.0525,52.0446,0.007872
856,18.6671,53.5703,52.0504,52.0425,0.007936
857,18.7121,53.4414,52.0294,52.0212,0.008192
858,18.3789,54.4102,52.0401,52.0319,0.008192
859,18.6943,53.4922,52.0438,52.0369,0.006912
860,18.6698,53.5625,52.0273,52.0195,0.00784
861,18.625,53.6914,52.0281,52.0212,0.006944
862,18.4958,54.0664,52.0602,52.052,0.008192
863,18.3473,54.5039,52.0397,52.0319,0.00784
864,18.5763,53.832,52.0387,52.0309,0.007776
865,18.3394,54.5273,52.0335,52.0253,0.008128
866,18.6277,53.6836,52.054,52.0462,0.007808
867,18.5628,53.8711,52.0622,52.054,0.00816
868,18.5199,53.9961,52.0668,52.0525,0.014336
869,18.5548,53.8945,52.0459,52.0376,0.008224
870,18.6236,53.6953,52.0418,52.034,0.007808
871,18.5306,53.9648,52.0469,52.0392,0.007712
872,18.5736,53.8398,52.054,52.0458,0.008192
873,18.3829,54.3984,52.0433,52.0349,0.008448
874,18.3908,54.375,52.0293,52.0216,0.007744
875,18.4718,54.1367,52.0274,52.0192,0.008192
876,18.4651,54.1562,52.0362,52.0293,0.006816
877,18.5091,54.0273,52.0697,52.0614,0.008288
878,18.4704,54.1406,52.0087,52.0008,0.007904
879,18.3895,54.3789,52.0249,52.0169,0.008
880,18.7217,53.4141,52.019,52.0112,0.007808
881,18.3921,54.3711,52.0294,52.0225,0.006912
882,18.4305,54.2578,52.0233,52.0162,0.007072
883,18.6114,53.7305,52.0375,52.0291,0.008448
884,18.5884,53.7969,52.0239,52.016,0.007904
885,18.5172,54.0039,52.0361,52.0282,0.00784
886,18.682,53.5273,52.0192,52.011,0.008224
887,18.5763,53.832,52.0539,52.0458,0.008096
888,18.5574,53.8867,52.0233,52.0164,0.006912
889,18.6114,53.7305,52.0628,52.0547,0.008192
890,18.5239,53.9844,52.0336,52.0258,0.007808
891,18.3895,54.3789,52.0418,52.0336,0.008192
892,18.4199,54.2891,52.0274,52.0192,0.008192
893,18.2557,54.7773,52.0336,52.0255,0.008096
894,18.5091,54.0273,52.0454,52.0376,0.00784
895,18.2168,54.8945,52.0311,52.0233,0.007872
896,18.5803,53.8203,52.0437,52.0356,0.00816
897,18.4001,54.3477,52.0456,52.0379,0.007776
898,18.6739,53.5508,52.052,52.0438,0.008192
899,18.6616,53.5859,52.0271,52.0193,0.007808
900,18.5574,53.8867,52.0456,52.0376,0.007968
901,18.6889,53.5078,52.0537,52.0459,0.00784
902,18.734,53.3789,52.0292,52.0213,0.00784
903,18.6222,53.6992,52.0642,52.0563,0.007904
904,18.1342,55.1445,52.0253,52.0172,0.008192
905,18.5871,53.8008,52.0545,52.0466,0.007904
906,18.5427,53.9297,52.0561,52.0479,0.008192
907,18.7299,53.3906,52.04,52.0323,0.007776
908,18.5682,53.8555,52.0412,52.0335,0.007744
909,18.5011,54.0508,52.0229,52.0151,0.007872
910,18.6739,53.5508,52.0193,52.0114,0.007872
911,18.4518,54.1953,52.0234,52.0152,0.008192
912,18.3486,54.5,52.0517,52.0438,0.007968
913,18.7176,53.4258,52.0336,52.0254,0.008192
914,18.2245,54.8711,52.0631,52.0549,0.008192
915,18.5507,53.9062,52.0591,52.0509,0.008192
916,18.6671,53.5703,52.0503,52.0423,0.008
917,18.5938,53.7812,52.0304,52.0222,0.008192
918,18.4998,54.0547,52.0609,52.0527,0.008192
919,18.5252,53.9805,52.026,52.0179,0.008064
920,18.2258,54.8672,52.0663,52.0581,0.008192
921,18.6698,53.5625,52.0554,52.0476,0.007808
922,18.4958,54.0664,52.0492,52.0414,0.007808
923,18.6033,53.7539,52.0524,52.0442,0.008192
924,18.4811,54.1094,52.0256,52.0185,0.00704
925,18.3829,54.3984,52.0582,52.0513,0.00688
926,18.7642,53.293,52.0501,52.042,0.008192
927,18.648,53.625,52.0365,52.0283,0.008192
928,18.6548,53.6055,52.0162,52.0085,0.007744
929,18.7107,53.4453,52.0429,52.0352,0.007776
930,18.6439,53.6367,52.0414,52.0335,0.007904
931,18.6317,53.6719,52.052,52.0438,0.008192
932,18.575,53.8359,52.0544,52.0465,0.00784
933,18.4918,54.0781,52.0252,52.0172,0.008064
934,18.5911,53.7891,52.0688,52.0606,0.008224
935,18.6168,53.7148,52.0291,52.0212,0.007808
936,18.7271,53.3984,52.0584,52.0503,0.008096
937,18.1188,55.1914,52.0429,52.0351,0.007872
938,18.5212,53.9922,52.0363,52.0281,0.008192
939,18.3829,54.3984,52.0355,52.0277,0.007808
940,18.3908,54.375,52.0292,52.0214,0.007744
941,18.625,53.6914,52.0399,52.032,0.007872
942,18.6209,53.7031,52.054,52.0458,0.008192
943,18.6074,53.7422,52.0516,52.0438,0.00784
944,18.663,53.582,52.0542,52.046,0.008192
945,18.5574,53.8867,52.0356,52.0276,0.008096
946,18.4478,54.207,52.0213,52.0135,0.007744
947,18.6643,53.5781,52.0277,52.0195,0.008192
948,18.6304,53.6758,52.0359,52.0277,0.008192
949,18.4611,54.168,52.0323,52.0241,0.008192
950,18.7367,53.3711,52.0253,52.0183,0.007008
951,18.5709,53.8477,52.0569,52.05,0.006944
952,18.6209,53.7031,52.052,52.0438,0.008192
953,18.0791,55.3125,52.0529,52.0447,0.008192
954,18.2349,54.8398,52.0587,52.0505,0.008192
955,18.6006,53.7617,52.0489,52.0407,0.008192
956,18.6372,53.6562,52.054,52.0458,0.008192
957,18.6439,53.6367,52.0484,52.0404,0.008064
958,18.4544,54.1875,52.0487,52.0407,0.008032
959,18.6589,53.5938,52.0509,52.0427,0.008192
960,18.6752,53.5469,52.0463,52.0384,0.007904
961,18.6807,53.5312,52.0248,52.017,0.00784
962,18.2674,54.7422,52.0376,52.0294,0.008192
963,18.682,53.5273,52.0417,52.0335,0.008192
964,18.6589,53.5938,52.0703,52.0622,0.008096
965,18.0983,55.2539,52.0477,52.0397,0.008032
966,18.4133,54.3086,52.0335,52.0264,0.007104
967,18.5386,53.9414,52.0197,52.0115,0.008192
968,18.6209,53.7031,52.0244,52.0166,0.007776
969,18.5118,54.0195,52.0463,52.0381,0.008192
970,18.6643,53.5781,52.0169,52.009,0.007936
971,18.6671,53.5703,52.0397,52.0315,0.008192
972,18.583,53.8125,52.0414,52.0335,0.007904
973,18.046,55.4141,52.0356,52.0274,0.008192
974,18.7601,53.3047,52.0643,52.0561,0.008192
975,18.5065,54.0352,52.0585,52.0516,0.006912
976,18.6426,53.6406,52.0438,52.0356,0.008192
977,18.4878,54.0898,52.0182,52.01,0.008192
978,18.5574,53.8867,52.054,52.0471,0.006912
979,18.5413,53.9336,52.0342,52.026,0.008192
980,18.3053,54.6289,52.0505,52.0423,0.008192
981,18.6385,53.6523,52.0288,52.021,0.00784
982,18.5965,53.7734,52.0396,52.0317,0.007872
983,18.708,53.4531,52.0581,52.0499,0.008192
984,18.7121,53.4414,52.0468,52.0397,0.00704
985,18.3171,54.5938,52.0252,52.0173,0.00784
986,18.7258,53.4023,52.0466,52.0384,0.008192
987,18.625,53.6914,52.0643,52.0574,0.006816
988,18.4146,54.3047,52.0451,52.0373,0.007776
989,18.2103,54.9141,52.0451,52.0372,0.007872
990,18.6195,53.707,52.0429,52.0352,0.007744
991,18.5051,54.0391,52.0087,52.0008,0.007936
992,18.5467,53.918,52.02,52.0131,0.006912
993,18.7039,53.4648,52.0321,52.0239,0.008192
994,18.4638,54.1602,52.0292,52.0212,0.007968
995,18.6277,53.6836,52.052,52.0438,0.008192
996,18.6467,53.6289,52.0212,52.0143,0.006944
997,18.3263,54.5664,52.0479,52.0408,0.007072
998,18.5979,53.7695,52.0479,52.0401,0.007808
999,18.6807,53.5312,52.0538,52.0458,0.007936
1000,18.6114,53.7305,52.029,52.0211,0.00784
1001,18.7148,53.4336,52.0425,52.0343,0.008192
1002,18.5333,53.957,52.0423,52.0343,0.008064
1003,18.5091,54.0273,52.0673,52.0596,0.007712
1004,18.3263,54.5664,52.0481,52.0399,0.008192
1005,18.6047,53.75,52.0481,52.0403,0.00784
1006,17.7482,56.3438,52.0499,52.0431,0.006848
1007,18.7176,53.4258,52.0501,52.0432,0.006912
1008,18.4106,54.3164,52.041,52.0333,0.007744
1009,18.4944,54.0703,52.042,52.0341,0.007808
1010,18.7066,53.457,52.0292,52.0212,0.007936
1011,18.2427,54.8164,52.0499,52.0417,0.008192
1012,18.2792,54.707,52.0507,52.0437,0.007008
1013,18.3197,54.5859,52.0418,52.0349,0.006912
1014,18.663,53.582,52.0395,52.0316,0.00784
1015,18.0498,55.4023,52.063,52.0548,0.008224
1016,18.3355,54.5391,52.0458,52.039,0.006784
1017,18.7039,53.4648,52.054,52.0458,0.008192
1018,17.8112,56.1445,52.0496,52.0417,0.007904
1019,18.0561,55.3828,52.0478,52.0397,0.008096
1020,18.6589,53.5938,52.0509,52.0427,0.008192
1021,18.6766,53.543,52.0574,52.0497,0.007744
1022,18.3776,54.4141,52.0509,52.0427,0.008192
1023,18.5185,54,52.0249,52.0172,0.007744
1024,18.6195,53.707,52.0703,52.0622,0.008128
1025,18.5306,53.9648,52.0356,52.0286,0.006944
1026,18.4385,54.2344,52.0502,52.0431,0.007104
1027,18.6019,53.7578,52.0294,52.0212,0.008192
1028,18.3882,54.3828,52.045,52.0373,0.00768
1029,18.2466,54.8047,52.05,52.0431,0.006848
1030,18.5723,53.8438,52.0248,52.0168,0.008
